epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision
118,0.568343,34.710000,2.373563,0.000000,0.000000,0.759200,0.000000,0.759200,0.136800,1,3796,0,3796,5000,3146,3416,270,650,920,0.828767,0.920960,0,0,0.000000
119,1.258751,37.390000,2.382908,0.000000,0.000000,0.660400,0.000000,0.660400,0.104800,1,3302,0,3302,5000,1712,2640,928,1590,2518,0.518474,0.648485,0,0,0.000000
120,0.776533,26.850000,2.529609,0.000000,0.000000,0.763400,0.000000,0.763400,0.101800,1,3817,0,3817,5000,2767,3256,489,1050,1539,0.724915,0.849816,0,0,0.000000
121,0.911023,33.340000,2.446944,0.000000,0.000000,0.733800,0.000000,0.733800,0.100800,1,3669,0,3669,5000,2557,3000,443,1112,1555,0.696920,0.852333,0,0,0.000000
122,1.186734,28.310000,2.574821,0.000000,0.000000,0.728400,0.000000,0.728400,0.082200,1,3642,0,3642,5000,2054,2824,770,1588,2358,0.563976,0.727337,0,0,0.000000
123,0.618893,33.190000,2.405000,0.000000,0.000000,0.664200,0.000000,0.664200,0.175400,1,3321,0,3321,5000,2677,3700,1023,644,1667,0.806083,0.723514,0,0,0.000000
124,1.234455,34.010000,2.281416,0.000000,0.000000,0.826400,0.000000,0.826400,0.117200,1,4132,0,4132,5000,2407,2716,309,1725,2034,0.582527,0.886230,0,0,0.000000
125,1.402568,32.150000,2.292411,0.000000,0.000000,0.779400,0.000000,0.779400,0.132600,1,3897,0,3897,5000,1857,2312,455,2040,2495,0.476520,0.803201,0,0,0.000000
126,0.583010,30.640000,2.325332,0.000000,0.000000,0.789000,0.000000,0.789000,0.087000,1,3945,0,3945,5000,3268,3400,132,677,809,0.828390,0.961176,0,0,0.000000
127,1.089091,32.650000,2.266336,0.000000,0.000000,0.816200,0.000000,0.816200,0.085400,1,4081,0,4081,5000,2480,2932,452,1601,2053,0.607694,0.845839,0,0,0.000000
128,0.783599,38.390000,2.198591,0.000000,0.000000,0.810200,0.000000,0.810200,0.113000,1,4051,0,4051,5000,3140,3360,220,911,1131,0.775117,0.934524,0,0,0.000000
129,1.041273,34.460000,2.260669,0.000000,0.000000,0.870400,0.000000,0.870400,0.133800,1,4352,0,4352,5000,2933,2968,35,1419,1454,0.673943,0.988208,0,0,0.000000
130,1.002622,30.850000,2.326186,0.000000,0.000000,0.799000,0.000000,0.799000,0.151600,1,3995,0,3995,5000,2623,2932,309,1372,1681,0.656571,0.894611,0,0,0.000000
131,1.015437,27.340000,2.385786,0.000000,0.000000,0.854600,0.000000,0.854600,0.100000,1,4273,0,4273,5000,2819,3012,193,1454,1647,0.659724,0.935923,0,0,0.000000
132,1.292242,36.020000,2.274389,0.000000,0.000000,0.859200,0.000000,0.859200,0.119000,1,4296,0,4296,5000,2549,2764,215,1747,1962,0.593343,0.922214,0,0,0.000000
133,1.033794,34.640000,2.317888,0.000000,0.000000,0.860400,0.000000,0.860400,0.146200,1,4302,0,4302,5000,2697,2772,75,1605,1680,0.626918,0.972944,0,0,0.000000
134,1.487045,27.770000,2.402292,0.000000,0.000000,0.890600,0.000000,0.890600,0.122000,1,4453,0,4453,5000,2129,2140,11,2324,2335,0.478105,0.994860,0,0,0.000000
135,0.929656,32.740000,2.337736,0.000000,0.000000,0.829600,0.000000,0.829600,0.129800,1,4148,0,4148,5000,2870,3060,190,1278,1468,0.691900,0.937908,0,0,0.000000
136,1.182708,31.410000,2.354575,0.000000,0.000000,0.817000,0.000000,0.817000,0.139800,1,4085,0,4085,5000,2384,2588,204,1701,1905,0.583599,0.921175,0,0,0.000000
137,1.345367,33.490000,2.333343,0.000000,0.000000,0.878400,0.000000,0.878400,0.079400,1,4392,0,4392,5000,2419,2604,185,1973,2158,0.550774,0.928955,0,0,0.000000
138,1.183006,25.220000,2.473062,0.000000,0.000000,0.803200,0.000000,0.803200,0.074800,1,4016,0,4016,5000,2252,2808,556,1764,2320,0.560757,0.801994,0,0,0.000000
