epoch,global_acc,global_loss,selected_clients,net2_avg_acc,best_net2_client,best_net2_acc,best_net2_used,fedrn_clean_ratio,fedrn_precision,fedrn_recall,bestnet2_clean_ratio,bestnet2_precision,bestnet2_recall,final_clean_ratio,final_precision,final_recall,missed_clean,false_clean,net1_train_loss,net2_train_loss
0,19.590000,2.269779,37|22|80|52|53|54|31|63|19|35,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.580632,-1.000000
1,19.880000,2.218510,67|27|65|46|16|91|59|74|57|3,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.621545,-1.000000
2,16.670000,2.208855,12|91|72|58|1|28|90|98|20|2,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.446545,-1.000000
3,21.800000,2.166118,66|38|70|35|12|33|60|93|26|43,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.568079,-1.000000
4,25.760000,2.128739,37|67|55|63|29|24|25|42|81|96,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.648866,-1.000000
5,25.540000,2.126242,91|82|90|77|99|45|37|35|61|65,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.900273,-1.000000
6,23.980000,2.127406,6|52|79|65|54|35|32|61|31|82,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.583409,-1.000000
7,23.890000,2.114988,79|8|33|47|83|59|75|2|3|70,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.411274,-1.000000
8,27.590000,2.104122,6|1|79|4|9|59|21|15|86|27,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.130614,-1.000000
9,21.560000,2.104564,49|97|5|72|87|2|74|9|92|75,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.542532,-1.000000
10,20.050000,2.163880,1|75|80|42|78|79|82|38|45|8,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.578859,-1.000000
11,25.160000,2.080401,1|90|82|40|18|96|86|12|39|51,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.550667,-1.000000
12,26.260000,2.050321,32|70|51|84|49|46|48|89|5|92,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.679478,-1.000000
13,24.450000,2.074619,93|14|52|48|12|40|20|18|92|74,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.480829,-1.000000
14,22.680000,2.078068,30|62|8|19|74|82|16|55|5|26,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.312804,-1.000000
15,21.180000,2.085854,64|24|17|3|57|86|11|95|71|32,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.464868,-1.000000
16,29.480000,2.047021,9|65|16|10|38|19|61|8|77|70,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.294766,-1.000000
17,32.420000,1.994368,21|42|93|50|38|5|47|96|71|92,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.623281,-1.000000
18,26.860000,2.037780,19|25|89|96|76|80|73|5|45|84,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.658726,-1.000000
19,27.870000,2.053085,11|62|67|84|6|64|68|48|72|89,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.670925,-1.000000
20,31.170000,2.016468,7|14|1|80|28|66|65|59|97|15,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.393077,-1.000000
21,35.380000,1.960344,13|36|55|64|69|46|61|15|42|56,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.503469,-1.000000
22,25.610000,2.038322,80|58|31|72|93|84|18|42|8|7,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.481835,-1.000000
23,28.270000,2.061411,74|90|65|48|81|22|15|64|2|38,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.497352,-1.000000
24,27.940000,2.039078,64|73|12|10|23|19|81|70|48|93,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.499833,-1.000000
25,28.780000,2.004263,14|76|63|80|1|35|17|33|22|68,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.345358,-1.000000
26,28.760000,1.998970,38|69|39|81|1|42|82|40|20|36,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.472571,-1.000000
27,30.540000,1.959542,96|15|5|28|55|1|47|65|34|73,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.361604,-1.000000
28,31.660000,1.979094,90|25|58|76|6|87|42|72|34|18,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.527905,-1.000000
29,28.580000,2.010064,20|70|60|57|11|99|25|48|15|29,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.405481,-1.000000
30,21.430000,2.059401,67|7|2|39|55|71|12|86|14|21,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.255187,-1.000000
31,31.940000,2.010661,32|11|72|12|87|82|52|16|44|55,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.470540,-1.000000
32,31.980000,2.007655,46|34|84|96|59|78|55|48|23|30,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.635524,-1.000000
33,27.240000,2.061355,72|27|79|57|53|63|47|69|74|10,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.683537,-1.000000
34,32.160000,1.981218,28|46|29|4|54|61|94|25|18|17,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.254829,-1.000000
35,30.450000,2.018034,78|35|63|60|40|83|90|23|4|47,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.542670,-1.000000
36,22.310000,2.060073,20|50|21|96|55|25|70|0|44|12,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.281077,-1.000000
37,29.710000,1.994056,75|45|57|44|21|13|17|92|82|5,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.412356,-1.000000
38,31.850000,2.005613,41|57|95|90|96|29|77|93|85|50,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.832370,-1.000000
39,29.650000,2.020164,30|90|50|55|15|39|29|35|49|65,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.485548,-1.000000
40,25.870000,2.052634,26|11|89|13|78|48|84|9|17|76,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.373836,-1.000000
41,24.870000,2.061015,62|20|4|76|7|97|89|16|45|75,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.449655,-1.000000
42,31.400000,2.004359,55|37|46|62|35|60|24|71|9|73,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.465612,-1.000000
43,30.580000,1.987694,67|96|20|21|5|3|75|28|91|56,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.369439,-1.000000
44,31.350000,1.976376,85|70|40|57|72|35|43|6|82|16,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.510820,-1.000000
45,27.350000,2.028649,89|27|48|40|76|2|17|70|67|13,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.371179,-1.000000
46,27.460000,2.045812,68|97|3|92|67|32|29|42|89|13,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.455107,-1.000000
47,30.120000,1.983239,30|32|42|65|16|40|77|3|94|2,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.263266,-1.000000
48,30.870000,1.978980,80|15|0|8|43|99|98|75|66|77,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.489580,-1.000000
49,26.740000,2.050748,78|7|65|42|50|72|55|88|85|95,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.735104,-1.000000
50,24.440000,2.067686,69|58|73|68|12|98|23|24|0|97,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.456076,-1.000000
51,25.560000,2.083085,74|65|91|42|97|84|26|6|72|40,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.631270,-1.000000
52,27.260000,2.031490,68|2|41|6|85|95|88|19|24|38,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.353462,-1.000000
53,31.040000,2.000153,6|98|69|15|68|62|86|88|7|13,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.420865,-1.000000
54,26.860000,2.053167,13|54|68|48|63|88|93|29|64|91,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.628166,-1.000000
55,27.000000,2.020287,50|44|2|1|3|96|62|54|19|35,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.143245,-1.000000
56,30.520000,1.987151,14|84|64|75|21|51|36|6|93|26,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.401820,-1.000000
57,27.900000,2.010855,73|9|27|31|28|82|57|29|35|60,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.342329,-1.000000
58,32.280000,1.957147,5|20|36|42|50|77|97|63|67|31,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.441438,-1.000000
59,25.960000,2.020229,43|16|79|45|26|62|4|41|11|18,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.209125,-1.000000
60,30.120000,2.010094,75|27|14|42|43|71|72|39|49|88,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.546414,-1.000000
61,30.940000,1.991928,3|50|15|29|1|10|51|74|82|85,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.238891,-1.000000
62,30.670000,1.996061,52|67|50|84|44|38|9|93|63|29,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.493800,-1.000000
63,33.780000,1.930749,5|15|36|55|35|77|59|51|82|50,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.410836,-1.000000
64,30.250000,1.965107,3|56|48|26|99|7|16|2|30|97,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.166237,-1.000000
65,29.830000,1.996360,77|76|88|69|91|19|42|45|7|63,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.603847,-1.000000
66,31.840000,1.981209,75|49|70|91|86|65|35|7|54|56,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.616755,-1.000000
67,32.890000,1.957366,23|32|35|25|95|60|90|59|51|29,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.441316,-1.000000
68,33.120000,1.949044,8|40|27|59|68|67|82|3|41|22,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.286876,-1.000000
69,27.630000,2.015567,48|63|54|9|96|58|41|40|69|97,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.586587,-1.000000
70,33.610000,1.949499,37|3|95|65|76|52|18|66|22|14,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.337022,-1.000000
71,26.610000,2.034824,79|31|78|7|59|49|96|32|61|52,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.544739,-1.000000
72,23.390000,2.076271,97|18|80|69|95|60|27|79|20|52,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.592803,-1.000000
73,31.890000,2.013579,13|58|4|56|75|74|44|21|84|71,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.438044,-1.000000
74,24.930000,2.059913,43|52|33|2|66|73|55|88|64|29,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.426049,-1.000000
75,34.950000,1.950218,36|21|65|13|83|18|51|23|8|33,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.177101,-1.000000
76,27.540000,2.062989,79|59|38|87|91|49|57|45|76|33,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.702375,-1.000000
77,27.790000,2.033930,14|36|71|0|3|15|27|91|69|26,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.104860,-1.000000
78,26.760000,2.024650,89|92|69|36|41|88|48|98|21|73,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.700295,-1.000000
79,33.400000,1.973826,45|36|95|46|3|80|23|14|8|66,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.220576,-1.000000
80,27.930000,2.049257,53|98|71|83|70|82|47|94|99|97,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.906857,-1.000000
81,28.250000,2.045480,54|8|35|73|91|97|87|79|33|49,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.568274,-1.000000
82,29.660000,2.004621,38|24|74|58|36|13|85|34|7|40,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.310392,-1.000000
83,26.690000,2.078356,40|29|57|49|69|98|74|87|18|91,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.599819,-1.000000
84,27.680000,2.060205,33|3|19|15|47|70|16|84|80|85,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.312730,-1.000000
85,26.810000,2.038748,0|96|2|52|77|18|38|99|51|61,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.318537,-1.000000
86,28.870000,2.024517,38|90|47|64|94|41|82|48|36|96,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.654103,-1.000000
87,24.650000,2.067365,85|22|12|65|36|61|21|98|34|15,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.331560,-1.000000
88,25.720000,2.057287,29|54|84|75|1|31|89|57|43|13,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.336194,-1.000000
89,23.320000,2.091735,68|10|11|55|81|70|71|74|56|44,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.542326,-1.000000
90,28.960000,2.029221,60|25|15|70|10|61|95|3|0|24,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.096108,-1.000000
91,28.670000,2.038160,65|84|82|2|52|9|81|85|91|3,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.372738,-1.000000
92,22.300000,2.158371,84|44|73|99|45|79|14|27|80|2,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.441880,-1.000000
93,25.150000,2.085354,37|14|27|86|92|24|17|1|31|9,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.099249,-1.000000
94,26.920000,2.047284,20|11|54|55|91|26|86|65|75|94,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.540084,-1.000000
95,29.080000,2.007280,4|8|23|24|85|25|43|12|11|0,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,0.842649,-1.000000
96,30.410000,2.016629,70|37|27|29|30|21|8|7|23|26,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.023183,-1.000000
97,28.770000,2.016979,80|63|49|68|48|61|89|70|97|98,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.784353,-1.000000
98,27.350000,2.042680,26|2|99|23|55|40|17|30|43|59,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.224278,-1.000000
99,28.120000,1.989266,5|60|13|84|29|34|3|64|21|25,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.050829,-1.000000
100,27.450000,2.055524,98|68|67|37|72|59|0|58|4|6,74.800000,0,100.000000,0,0.600250,0.867555,0.831869,0.602750,0.909581,0.875799,0.600250,0.867555,0.831869,421,318,0.598474,0.989777
101,33.130000,1.984639,72|41|60|94|11|88|39|70|62|47,69.700000,60,98.000000,0,0.563250,0.844208,0.890867,0.586250,0.811087,0.890867,0.563250,0.844208,0.890867,233,351,0.614534,1.160926
102,33.490000,2.197033,18|85|68|84|79|8|62|44|99|70,82.700000,62,95.000000,0,0.590250,0.815332,0.947809,0.658750,0.743833,0.965042,0.590250,0.815332,0.947809,106,436,0.610012,1.096112
103,29.450000,2.324067,0|14|90|42|38|24|28|77|8|56,69.800000,0,100.000000,0,0.543500,0.911684,0.708363,0.512750,0.954656,0.699786,0.543500,0.911684,0.708363,816,192,0.349189,0.710352
104,28.660000,2.216480,91|9|75|79|48|0|70|86|67|84,56.400000,9,100.000000,0,0.579000,0.673575,0.759124,0.593500,0.666807,0.770316,0.579000,0.673575,0.759124,495,756,0.864119,1.156469
105,34.270000,2.034886,84|13|58|9|71|45|78|48|41|56,65.500000,9,100.000000,0,0.591500,0.803466,0.793737,0.567250,0.832085,0.788309,0.591500,0.803466,0.793737,494,465,0.672196,1.157801
106,33.190000,2.098814,38|32|11|72|31|91|44|99|66|62,74.100000,31,90.000000,0,0.642250,0.781627,0.889677,0.601500,0.834580,0.889677,0.642250,0.781627,0.889677,249,561,0.786884,1.212988
107,32.120000,2.234917,61|22|99|88|66|70|3|19|21|37,81.300000,61,99.000000,0,0.719000,0.816064,0.958350,0.675000,0.872963,0.962434,0.719000,0.816064,0.958350,102,529,0.714989,1.066596
108,32.310000,2.121640,96|42|93|38|64|36|58|81|0|59,70.400000,64,100.000000,0,0.613250,0.745210,0.834703,0.591500,0.762468,0.823744,0.613250,0.745210,0.834703,362,625,0.721353,1.242164
109,35.110000,2.039325,16|99|92|67|48|44|45|64|82|10,63.400000,64,100.000000,0,0.587750,0.679711,0.729680,0.577750,0.702726,0.741553,0.587750,0.679711,0.729680,592,753,0.814216,1.245113
110,36.550000,2.046385,66|39|0|21|35|26|33|46|63|87,82.600000,0,100.000000,0,0.696500,0.900215,0.938623,0.672500,0.901115,0.907186,0.696500,0.900215,0.938623,164,278,0.542245,1.012779
111,31.420000,2.135969,75|60|84|7|96|38|62|69|72|99,63.800000,60,100.000000,0,0.709500,0.601480,0.905090,0.682250,0.630267,0.911983,0.709500,0.601480,0.905090,179,1131,1.030681,1.363936
112,26.130000,2.275504,36|58|75|89|77|2|32|83|8|42,70.900000,2,100.000000,0,0.740500,0.706280,0.872394,0.642500,0.830739,0.890325,0.740500,0.706280,0.872394,306,870,0.885421,1.181402
113,34.610000,2.159826,8|92|11|14|74|39|57|48|93|97,60.600000,8,96.000000,0,0.756500,0.638797,0.840435,0.691000,0.687771,0.826522,0.756500,0.638797,0.840435,367,1093,1.107388,1.254404
114,36.970000,2.117247,33|82|25|38|0|93|31|3|26|68,82.200000,0,100.000000,0,0.773500,0.789916,0.896223,0.699250,0.874151,0.896590,0.773500,0.789916,0.896223,283,650,0.689021,0.976423
115,34.450000,2.125867,60|30|91|1|14|9|82|24|71|6,74.800000,60,100.000000,0,0.750000,0.827667,0.898986,0.793000,0.778689,0.894280,0.750000,0.827667,0.898986,279,517,0.564383,0.971956
116,38.400000,2.096912,32|57|98|59|54|25|45|36|2|71,76.900000,2,100.000000,0,0.637250,0.832091,0.858357,0.605500,0.874484,0.857143,0.637250,0.832091,0.858357,350,428,0.579161,1.208456
