epoch,client_id,set_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
101,69,fedrn,0,0,98,0,104,0,0,0,0,0
101,69,final,0,0,98,0,104,0,0,0,0,0
101,62,scoreA,97,1,13,5,8,11,3,108,8,10
101,62,fedrn,100,0,0,0,0,0,0,109,0,0
101,62,final,100,0,0,0,0,0,0,109,0,0
101,87,scoreA,0,11,0,0,14,0,0,0,83,65
101,87,fedrn,0,1,0,0,2,0,0,0,83,69
101,87,final,0,1,0,0,2,0,0,0,83,69
102,80,scoreA,0,0,0,0,0,0,144,0,0,0
102,80,fedrn,0,0,0,0,0,0,143,0,0,0
102,80,final,0,0,0,0,0,0,143,0,0,0
102,83,scoreA,0,0,70,0,4,0,0,0,0,77
102,83,fedrn,0,0,85,0,0,0,0,0,0,70
102,83,final,0,0,85,0,0,0,0,0,0,70
102,0,scoreA,0,0,371,0,0,0,0,0,0,0
102,0,fedrn,0,0,381,0,0,0,0,0,0,0
102,0,final,0,0,381,0,0,0,0,0,0,0
102,24,scoreA,0,0,0,0,177,154,0,0,0,0
102,24,fedrn,0,0,0,0,177,153,0,0,0,0
102,24,final,0,0,0,0,177,153,0,0,0,0
102,73,scoreA,90,0,0,0,0,0,81,0,0,0
102,73,fedrn,90,0,0,0,0,0,82,0,0,0
102,73,final,90,0,0,0,0,0,82,0,0,0
102,67,scoreA,0,93,0,0,0,0,0,0,105,0
102,67,fedrn,0,92,0,0,0,0,0,0,107,0
102,67,final,0,92,0,0,0,0,0,0,107,0
102,42,scoreA,0,149,0,0,0,0,0,0,117,0
102,42,fedrn,0,147,0,0,0,0,0,0,123,0
102,42,final,0,147,0,0,0,0,0,0,123,0
102,89,scoreA,69,1,0,0,2,3,17,0,0,65
102,89,fedrn,71,0,0,0,0,0,11,0,0,64
102,89,final,71,0,0,0,0,0,11,0,0,64
102,33,scoreA,0,0,0,0,0,142,153,0,0,0
102,33,fedrn,0,0,0,0,0,139,148,0,0,0
102,33,final,0,0,0,0,0,139,148,0,0,0
102,7,scoreA,188,184,0,0,0,0,0,0,0,0
102,7,fedrn,191,187,0,0,0,0,0,0,0,0
102,7,final,191,187,0,0,0,0,0,0,0,0
102,8,scoreA,0,0,0,0,0,0,0,185,185,0
102,8,fedrn,0,0,0,0,0,0,0,183,186,0
102,8,final,0,0,0,0,0,0,0,183,186,0
102,94,scoreA,59,50,18,25,12,24,12,15,14,30
102,94,fedrn,57,61,1,14,3,25,0,3,1,3
102,94,final,57,61,1,14,3,25,0,3,1,3
102,12,scoreA,0,0,0,185,0,0,0,0,0,166
102,12,fedrn,0,0,0,189,0,0,0,0,0,166
102,12,final,0,0,0,189,0,0,0,0,0,166
102,53,scoreA,117,0,0,0,0,0,0,121,0,0
102,53,fedrn,115,0,0,0,0,0,0,121,0,0
102,53,final,115,0,0,0,0,0,0,121,0,0
102,13,scoreA,0,0,0,0,0,0,174,0,179,0
102,13,fedrn,0,0,0,0,0,0,172,0,180,0
102,13,final,0,0,0,0,0,0,172,0,180,0
102,5,scoreA,189,0,0,0,0,0,188,0,0,0
102,5,fedrn,190,0,0,0,0,0,189,0,0,0
102,5,final,190,0,0,0,0,0,189,0,0,0
102,93,scoreA,1,2,0,5,29,0,68,0,0,81
102,93,fedrn,0,0,0,0,13,0,70,0,0,77
102,93,final,0,0,0,0,13,0,70,0,0,77
102,14,scoreA,0,0,0,0,0,176,0,0,0,172
102,14,fedrn,0,0,0,0,0,174,0,0,0,177
102,14,final,0,0,0,0,0,174,0,0,0,177
102,56,scoreA,0,0,126,0,0,0,0,0,0,106
102,56,fedrn,0,0,130,0,0,0,0,0,0,107
102,56,final,0,0,130,0,0,0,0,0,0,107
102,39,scoreA,122,1,3,6,4,7,3,5,141,7
102,39,fedrn,135,0,0,0,0,0,0,0,145,0
102,39,final,135,0,0,0,0,0,0,0,145,0
102,45,scoreA,0,0,0,0,134,136,0,0,0,0
102,45,fedrn,0,0,0,0,135,138,0,0,0,0
102,45,final,0,0,0,0,135,138,0,0,0,0
102,95,scoreA,0,0,0,70,0,0,0,0,0,0
102,95,fedrn,0,0,0,70,0,0,0,0,0,0
102,95,final,0,0,0,70,0,0,0,0,0,0
102,98,scoreA,6,21,7,17,62,62,12,14,2,18
102,98,fedrn,0,13,0,8,62,63,3,6,0,2
102,98,final,0,13,0,8,62,63,3,6,0,2
102,78,scoreA,0,0,78,0,101,0,0,0,0,0
102,78,fedrn,0,0,78,0,101,0,0,0,0,0
102,78,final,0,0,78,0,101,0,0,0,0,0
102,35,scoreA,0,0,136,0,0,0,0,0,154,0
102,35,fedrn,0,0,132,0,0,0,0,0,150,0
102,35,final,0,0,132,0,0,0,0,0,150,0
102,4,scoreA,0,0,0,0,0,0,0,194,185,0
102,4,fedrn,0,0,0,0,0,0,0,196,185,0
102,4,final,0,0,0,0,0,0,0,196,185,0
102,87,scoreA,0,0,0,0,2,0,0,0,74,73
102,87,fedrn,0,0,0,0,2,0,0,0,81,73
102,87,final,0,0,0,0,2,0,0,0,81,73
102,84,scoreA,71,2,0,16,5,16,2,1,0,74
102,84,fedrn,71,0,0,0,0,3,1,0,0,75
102,84,final,71,0,0,0,0,3,1,0,0,75
102,99,scoreA,7,24,12,10,23,16,20,13,38,57
102,99,fedrn,1,23,1,1,24,5,14,5,37,62
102,99,final,1,23,1,1,24,5,14,5,37,62
102,81,scoreA,5,9,9,74,9,12,16,61,7,9
102,81,fedrn,0,0,0,80,0,0,0,71,0,0
102,81,final,0,0,0,80,0,0,0,71,0,0
102,50,scoreA,0,0,125,133,0,0,0,0,0,0
102,50,fedrn,0,0,125,136,0,0,0,0,0,0
102,50,final,0,0,125,136,0,0,0,0,0,0
102,32,scoreA,160,0,0,0,0,0,0,0,0,134
102,32,fedrn,161,0,0,0,0,0,0,0,0,137
102,32,final,161,0,0,0,0,0,0,0,0,137
102,79,scoreA,68,22,19,18,23,6,18,14,79,18
102,79,fedrn,75,7,6,8,11,0,7,3,52,3
102,79,final,75,7,6,8,11,0,7,3,52,3
102,52,scoreA,0,0,0,0,0,0,0,115,114,0
102,52,fedrn,0,0,0,0,0,0,0,115,113,0
102,52,final,0,0,0,0,0,0,0,115,113,0
102,28,scoreA,0,0,157,0,0,0,0,152,0,0
102,28,fedrn,0,0,159,0,0,0,0,151,0,0
102,28,final,0,0,159,0,0,0,0,151,0,0
102,9,scoreA,0,372,0,0,0,0,0,0,0,0
102,9,fedrn,0,372,0,0,0,0,0,0,0,0
102,9,final,0,372,0,0,0,0,0,0,0,0
102,49,scoreA,0,0,125,0,0,0,0,125,0,0
102,49,fedrn,0,0,127,0,0,0,0,127,0,0
102,49,final,0,0,127,0,0,0,0,127,0,0
102,76,scoreA,0,90,0,82,0,0,0,0,0,0
102,76,fedrn,0,85,0,82,0,0,0,0,0,0
102,76,final,0,85,0,82,0,0,0,0,0,0
102,6,scoreA,0,190,0,0,0,0,184,0,0,0
102,6,fedrn,0,191,0,0,0,0,185,0,0,0
102,6,final,0,191,0,0,0,0,185,0,0,0
102,61,scoreA,0,0,0,0,0,0,205,0,0,0
102,61,fedrn,0,0,0,0,0,0,205,0,0,0
102,61,final,0,0,0,0,0,0,205,0,0,0
102,65,scoreA,4,6,6,96,92,6,4,6,1,10
102,65,fedrn,0,0,0,106,101,0,0,0,0,0
102,65,final,0,0,0,106,101,0,0,0,0,0
102,37,scoreA,0,0,0,0,0,143,0,141,0,0
102,37,fedrn,0,0,0,0,0,142,0,133,0,0
102,37,final,0,0,0,0,0,142,0,133,0,0
102,70,scoreA,0,0,0,0,0,86,0,0,89,0
