epoch,target_client,best_net2_client,scoreA_count,fedrn_clean_count,bestnet2_clean_count,final_clean_count,final_precision,final_recall,missed_clean,false_clean
149,40,0,261,261,146,261,0.524904,0.503676,135,124
149,27,0,388,319,320,319,0.981191,0.996815,1,6
149,0,0,259,351,357,351,1.000000,0.877500,49,0
149,81,0,312,312,283,312,0.224359,0.496454,71,242
149,42,0,393,280,285,280,0.942857,0.992481,2,16
149,97,0,368,368,326,368,0.244565,1.000000,0,278
150,51,4,375,375,235,375,0.632000,1.000000,0,138
150,4,4,340,374,374,374,1.000000,0.963918,14,0
150,76,4,315,314,280,314,0.264331,0.528662,74,231
150,47,4,380,250,250,250,0.984000,0.984000,4,4
150,86,4,314,314,284,314,0.187898,0.472000,66,255
150,99,4,373,373,352,373,0.225201,1.000000,0,289
150,66,4,374,374,192,374,0.505348,1.000000,0,185
150,80,4,379,379,332,379,0.379947,1.000000,0,235
150,72,4,380,380,314,380,0.447368,1.000000,0,210
150,87,4,375,375,349,375,0.325333,1.000000,0,253
151,69,61,374,374,243,374,0.481283,1.000000,0,194
151,51,61,375,375,250,375,0.632000,1.000000,0,138
151,8,61,380,373,365,373,0.997319,0.992000,3,1
151,59,61,378,282,219,282,0.751773,1.000000,0,70
151,91,61,359,359,359,359,0.303621,1.000000,0,250
151,25,61,230,226,200,226,0.685841,0.484375,165,71
151,61,61,380,380,380,380,0.539474,1.000000,0,175
151,53,61,376,345,242,345,0.669565,1.000000,0,114
151,56,61,380,379,288,379,0.583113,1.000000,0,158
151,76,61,315,315,312,315,0.263492,0.528662,74,232
152,12,64,211,178,178,178,0.983146,0.483425,187,3
152,24,64,391,330,329,330,0.975758,0.993827,2,8
152,72,64,380,380,378,380,0.447368,1.000000,0,210
152,62,64,377,377,342,377,0.535809,1.000000,0,175
152,56,64,380,380,219,380,0.581579,1.000000,0,159
152,64,64,372,372,372,372,0.526882,1.000000,0,176
152,39,64,383,287,279,287,0.947735,0.985507,4,15
152,46,64,381,378,248,378,0.669312,1.000000,0,125
152,74,64,369,369,368,369,0.444444,1.000000,0,205
152,63,64,386,234,209,234,0.841880,0.989950,2,37
153,17,1,218,172,171,172,0.976744,0.485549,178,4
153,86,1,314,314,278,314,0.187898,0.472000,66,255
153,92,1,325,325,299,325,0.147692,0.452830,58,277
153,1,1,294,397,387,397,1.000000,1.000000,0,0
153,43,1,259,259,134,259,0.505792,0.498099,132,128
153,85,1,362,363,302,363,0.352617,1.000000,0,235
153,64,1,372,372,200,372,0.526882,1.000000,0,176
153,84,1,382,381,357,381,0.346457,1.000000,0,249
153,18,1,393,339,336,339,0.997050,0.985423,5,1
153,91,1,359,359,281,359,0.303621,1.000000,0,250
154,19,47,388,336,332,336,0.994048,0.982353,6,2
154,22,47,381,330,326,330,0.990909,0.990909,3,3
154,21,47,391,341,328,341,0.973607,0.996997,1,9
154,71,47,372,373,238,373,0.463807,1.000000,0,200
154,59,47,379,285,211,285,0.743860,1.000000,0,73
154,12,47,211,201,177,201,0.870647,0.483425,187,26
154,47,47,380,378,380,378,0.661376,1.000000,0,128
154,31,47,389,310,298,310,0.967742,0.996678,1,10
154,36,47,252,252,225,252,0.563492,0.498246,143,110
154,34,47,250,250,224,250,0.588000,0.503425,145,103
155,41,29,269,269,200,269,0.524164,0.524164,128,128
155,14,29,309,349,353,349,0.997135,0.977528,8,1
155,29,29,387,309,306,309,0.996764,1.000000,0,1
155,37,29,384,303,286,303,0.924092,0.992908,2,23
155,58,29,380,380,223,380,0.565789,1.000000,0,165
155,33,29,381,305,291,305,0.960656,0.993220,2,12
155,76,29,315,315,311,315,0.263492,0.528662,74,232
155,68,29,374,374,228,374,0.489305,1.000000,0,191
155,9,29,394,372,372,372,1.000000,1.000000,0,0
155,48,29,272,272,259,272,0.466912,0.514170,120,145
156,1,61,245,378,376,378,1.000000,0.952141,19,0
156,61,61,380,380,323,380,0.539474,1.000000,0,175
156,93,61,368,368,367,368,0.279891,1.000000,0,265
156,72,61,380,380,365,380,0.447368,1.000000,0,210
156,25,61,230,230,224,230,0.673913,0.484375,165,75
156,55,61,385,385,252,385,0.581818,1.000000,0,161
156,12,61,209,190,178,190,0.921053,0.483425,187,15
156,21,61,391,338,342,338,0.976331,0.990991,3,8
156,42,61,388,283,282,283,0.936396,0.996241,1,18
156,27,61,166,157,157,157,0.980892,0.490446,160,3
157,96,18,338,337,331,337,0.142433,0.516129,45,289
157,33,18,388,305,298,305,0.957377,0.989831,3,13
157,18,18,391,341,329,341,0.997067,0.991254,3,1
157,84,18,381,381,334,381,0.346457,1.000000,0,249
157,55,18,385,346,254,346,0.647399,1.000000,0,122
157,86,18,314,314,305,314,0.187898,0.472000,66,255
157,47,18,378,253,245,253,0.976285,0.988000,3,6
157,54,18,375,375,219,375,0.608000,1.000000,0,147
157,42,18,354,295,284,295,0.891525,0.988722,3,32
157,69,18,374,374,317,374,0.481283,1.000000,0,194
158,80,13,379,379,290,379,0.379947,1.000000,0,235
158,44,13,377,362,230,362,0.718232,1.000000,0,102
158,47,13,380,250,253,250,0.984000,0.984000,4,4
158,61,13,380,373,244,373,0.549598,1.000000,0,168
158,81,13,313,313,296,313,0.223642,0.496454,71,243
158,38,13,394,290,279,290,0.958621,0.996416,1,12
158,93,13,368,368,343,368,0.279891,1.000000,0,265
158,71,13,373,373,178,373,0.463807,1.000000,0,200
158,95,13,321,321,294,321,0.109034,0.364583,61,286
158,13,13,392,356,355,356,0.994382,0.986072,5,2
159,51,0,375,375,252,375,0.632000,1.000000,0,138
159,1,0,214,237,197,237,1.000000,0.596977,160,0
159,68,0,374,374,179,374,0.489305,1.000000,0,191
159,26,0,392,324,324,324,0.972222,0.993691,2,9
159,45,0,382,265,264,265,0.950943,0.984375,4,13
159,0,0,236,331,351,331,1.000000,0.827500,69,0
159,90,0,374,374,349,374,0.299465,1.000000,0,262
159,75,0,296,296,266,296,0.236486,0.437500,90,226
159,14,0,338,353,353,353,0.994334,0.985955,5,2
159,3,0,360,384,391,384,1.000000,0.982097,7,0
160,79,52,368,371,368,371,0.398922,1.000000,0,223
160,52,52,382,382,382,382,0.612565,1.000000,0,148
160,53,52,376,376,221,376,0.614362,1.000000,0,145
160,8,52,362,369,375,369,0.997290,0.981333,7,1
160,46,52,382,380,242,380,0.665789,1.000000,0,127
160,6,52,278,362,373,362,1.000000,0.950131,19,0
160,39,52,383,288,266,288,0.944444,0.985507,4,16
160,81,52,312,313,310,313,0.223642,0.496454,71,243
160,22,52,322,325,325,325,0.993846,0.978788,7,2
160,38,52,381,287,274,287,0.968641,0.996416,1,9
161,10,29,219,191,191,191,0.984293,0.510870,180,3
161,51,29,375,375,249,375,0.632000,1.000000,0,138
161,93,29,368,368,366,368,0.279891,1.000000,0,265
161,27,29,389,319,312,319,0.978056,0.993631,2,7
161,29,29,394,308,307,308,1.000000,1.000000,0,0
161,53,29,376,375,220,375,0.616000,1.000000,0,144
161,32,29,380,300,293,300,0.990000,0.996644,1,3
161,57,29,379,379,238,379,0.575198,1.000000,0,161
161,86,29,314,314,313,314,0.187898,0.472000,66,255
161,54,29,376,235,248,235,0.948936,0.978070,5,12
162,66,64,374,374,336,374,0.505348,1.000000,0,185
162,96,64,338,338,334,338,0.142012,0.516129,45,290
162,50,64,271,271,271,271,0.424354,0.479167,125,156
162,64,64,372,372,372,372,0.526882,1.000000,0,176
162,55,64,385,385,300,385,0.581818,1.000000,0,161
162,5,64,399,381,375,381,0.997375,0.989583,4,1
162,39,64,384,285,275,285,0.950877,0.981884,5,14
162,42,64,378,283,285,283,0.932862,0.992481,2,19
162,10,64,218,191,191,191,0.984293,0.510870,180,3
162,97,64,368,368,366,368,0.244565,1.000000,0,278
163,40,64,261,261,250,261,0.524904,0.503676,135,124
163,7,64,367,377,359,377,1.000000,0.997354,1,0
163,64,64,372,372,372,372,0.526882,1.000000,0,176
163,26,64,392,322,316,322,0.975155,0.990536,3,8
163,81,64,313,313,312,313,0.223642,0.496454,71,243
163,20,64,395,343,343,343,0.976676,0.997024,1,8
163,38,64,376,280,286,280,0.978571,0.982079,5,6
163,15,64,392,357,354,357,0.980392,0.994318,2,7
163,25,64,230,230,158,230,0.673913,0.484375,165,75
163,78,64,365,366,363,366,0.412568,1.000000,0,215
164,46,52,383,260,251,260,0.973077,1.000000,0,7
164,32,52,378,300,299,300,0.983333,0.989933,3,5
164,69,52,374,374,363,374,0.481283,1.000000,0,194
164,71,52,373,373,315,373,0.463807,1.000000,0,200
164,31,52,388,307,307,307,0.973941,0.993355,2,8
164,86,52,314,314,314,314,0.187898,0.472000,66,255
164,52,52,378,236,382,236,0.961864,0.970085,7,9
164,88,52,367,367,367,367,0.324251,1.000000,0,248
164,81,52,311,313,312,313,0.223642,0.496454,71,243
164,79,52,371,370,368,370,0.400000,1.000000,0,222
165,14,2,330,352,345,352,0.994318,0.983146,6,2
165,69,2,374,374,194,374,0.481283,1.000000,0,194
165,20,2,395,340,346,340,0.976471,0.988095,4,8
165,26,2,392,318,320,318,0.977987,0.981073,6,7
165,43,2,259,259,136,259,0.505792,0.498099,132,128
165,33,2,388,306,304,306,0.960784,0.996610,1,12
165,52,2,382,382,237,382,0.612565,1.000000,0,148
165,93,2,368,368,358,368,0.279891,1.000000,0,265
165,42,2,393,279,285,279,0.935484,0.981203,5,18
165,2,2,295,388,394,388,1.000000,0.984772,6,0
166,68,35,374,374,315,374,0.489305,1.000000,0,191
166,17,35,218,172,172,172,0.976744,0.485549,178,4
166,78,35,365,366,364,366,0.412568,1.000000,0,215
166,58,35,373,225,225,225,0.924444,0.967442,7,17
166,36,35,252,252,182,252,0.563492,0.498246,143,110
166,35,35,390,299,388,299,0.959866,0.996528,1,12
166,53,35,376,375,228,375,0.616000,1.000000,0,144
166,30,35,381,311,299,311,0.974277,0.996711,1,8
166,62,35,377,377,260,377,0.535809,1.000000,0,175
166,51,35,375,375,246,375,0.632000,1.000000,0,138
167,8,8,374,374,372,374,0.997326,0.994667,2,1
167,34,8,250,250,148,250,0.588000,0.503425,145,103
167,65,8,294,294,264,294,0.326531,0.500000,96,198
167,54,8,376,376,232,376,0.606383,1.000000,0,148
167,59,8,379,379,199,379,0.559367,1.000000,0,167
167,22,8,393,332,328,332,0.993976,1.000000,0,2
167,24,8,393,329,331,329,0.972644,0.987654,4,9
167,77,8,371,371,301,371,0.415094,1.000000,0,217
167,75,8,297,297,277,297,0.235690,0.437500,90,227
167,82,8,368,368,335,368,0.375000,1.000000,0,230
168,71,2,373,373,164,373,0.463807,1.000000,0,200
168,18,2,393,344,343,344,0.997093,1.000000,0,1
168,50,2,271,271,125,271,0.424354,0.479167,125,156
168,24,2,393,332,334,332,0.972892,0.996914,1,9
168,13,2,392,357,356,357,0.991597,0.986072,5,3
168,84,2,382,382,147,382,0.345550,1.000000,0,250
168,63,2,358,207,211,207,0.922705,0.959799,8,16
168,2,2,230,394,394,394,1.000000,1.000000,0,0
168,3,2,279,379,391,379,1.000000,0.969309,12,0
168,38,2,315,281,282,281,0.975089,0.982079,5,7
169,23,23,393,330,319,330,0.987879,0.996942,1,4
169,71,23,373,373,305,373,0.463807,1.000000,0,200
169,85,23,363,363,347,363,0.352617,1.000000,0,235
169,43,23,259,258,226,258,0.507752,0.498099,132,127
169,30,23,383,311,307,311,0.974277,0.996711,1,8
169,73,23,383,383,220,383,0.436031,1.000000,0,216
169,61,23,371,318,205,318,0.644654,1.000000,0,113
169,33,23,334,299,287,299,0.966555,0.979661,6,10
169,32,23,380,298,300,298,0.989933,0.989933,3,3
169,67,23,373,373,323,373,0.498660,1.000000,0,187
170,88,29,367,367,365,367,0.324251,1.000000,0,248
170,62,29,377,377,235,377,0.535809,1.000000,0,175
170,36,29,252,251,149,251,0.565737,0.498246,143,109
170,77,29,370,371,365,371,0.415094,1.000000,0,217
170,75,29,297,297,295,297,0.235690,0.437500,90,227
170,69,29,374,374,363,374,0.481283,1.000000,0,194
170,26,29,380,325,320,325,0.966154,0.990536,3,11
170,29,29,389,307,308,307,1.000000,0.996753,1,0
170,58,29,380,256,211,256,0.839844,1.000000,0,41
170,6,29,354,371,382,371,1.000000,0.973753,10,0
171,7,33,357,376,364,376,1.000000,0.994709,2,0
171,77,33,371,371,363,371,0.415094,1.000000,0,217
171,41,33,269,269,197,269,0.524164,0.524164,128,128
171,33,33,388,300,310,300,0.960000,0.976271,7,12
171,39,33,380,292,289,292,0.934932,0.989130,3,19
171,89,33,368,368,364,368,0.315217,1.000000,0,252
171,94,33,370,371,357,371,0.269542,1.000000,0,271
171,74,33,369,369,341,369,0.444444,1.000000,0,205
171,76,33,314,315,300,315,0.263492,0.528662,74,232
171,81,33,313,313,304,313,0.223642,0.496454,71,243
172,61,9,380,371,201,371,0.552561,1.000000,0,166
172,72,9,380,380,230,380,0.447368,1.000000,0,210
172,67,9,374,374,215,374,0.497326,1.000000,0,188
172,51,9,375,375,246,375,0.632000,1.000000,0,138
172,66,9,374,374,244,374,0.505348,1.000000,0,185
172,13,9,389,357,355,357,0.997199,0.991643,3,1
172,9,9,396,372,372,372,1.000000,1.000000,0,0
172,95,9,321,321,321,321,0.109034,0.364583,61,286
172,73,9,384,383,179,383,0.436031,1.000000,0,216
172,63,9,386,217,216,217,0.898618,0.979899,4,22
173,14,80,264,357,348,357,0.991597,0.994382,2,3
173,25,80,230,230,229,230,0.673913,0.484375,165,75
173,80,80,379,379,379,379,0.379947,1.000000,0,235
173,93,80,368,368,368,368,0.279891,1.000000,0,265
173,29,80,394,309,307,309,0.996764,1.000000,0,1
173,50,80,271,271,271,271,0.424354,0.479167,125,156
173,54,80,377,257,221,257,0.887160,1.000000,0,29
173,11,80,371,364,357,364,0.997253,0.994521,2,1
173,71,80,373,373,316,373,0.463807,1.000000,0,200
173,30,80,383,310,298,310,0.980645,1.000000,0,6
174,35,4,390,299,276,299,0.963211,1.000000,0,11
174,89,4,368,368,339,368,0.315217,1.000000,0,252
174,49,4,385,259,249,259,0.922780,0.979508,5,20
174,47,4,380,249,249,249,0.979920,0.976000,6,5
174,86,4,314,314,288,314,0.187898,0.472000,66,255
174,95,4,321,321,297,321,0.109034,0.364583,61,286
174,69,4,374,374,198,374,0.481283,1.000000,0,194
174,76,4,315,315,269,315,0.263492,0.528662,74,232
174,4,4,238,365,371,365,0.997260,0.938144,24,1
174,20,4,395,341,331,341,0.979472,0.994048,2,7
175,86,42,314,314,312,314,0.187898,0.472000,66,255
175,84,42,380,381,363,381,0.346457,1.000000,0,249
175,11,42,396,365,361,365,0.997260,0.997260,1,1
175,85,42,363,363,357,363,0.352617,1.000000,0,235
175,16,42,225,218,180,218,0.821101,0.512894,170,39
175,96,42,338,338,336,338,0.142012,0.516129,45,290
175,21,42,385,336,327,336,0.982143,0.990991,3,6
175,94,42,371,371,363,371,0.269542,1.000000,0,271
175,42,42,344,273,301,273,0.948718,0.973684,7,14
175,77,42,371,371,362,371,0.415094,1.000000,0,217
176,86,23,314,314,305,314,0.187898,0.472000,66,255
176,90,23,374,374,343,374,0.299465,1.000000,0,262
176,35,23,390,298,295,298,0.956376,0.989583,3,13
176,30,23,383,310,308,310,0.980645,1.000000,0,6
176,49,23,373,260,254,260,0.919231,0.979508,5,21
176,91,23,359,359,347,359,0.303621,1.000000,0,250
176,28,23,389,310,316,310,0.983871,0.980707,6,5
176,67,23,372,374,241,374,0.497326,1.000000,0,188
176,11,23,374,367,367,367,0.994550,1.000000,0,2
176,23,23,393,330,321,330,0.987879,0.996942,1,4
177,67,5,374,374,201,374,0.497326,1.000000,0,188
177,5,5,290,375,359,375,1.000000,0.976562,9,0
177,24,5,367,329,334,329,0.978723,0.993827,2,7
177,68,5,374,374,156,374,0.489305,1.000000,0,191
177,69,5,374,374,216,374,0.481283,1.000000,0,194
177,54,5,373,376,216,376,0.606383,1.000000,0,148
177,88,5,367,367,344,367,0.324251,1.000000,0,248
177,33,5,388,301,291,301,0.966777,0.986441,4,10
177,85,5,363,363,334,363,0.352617,1.000000,0,235
177,82,5,368,368,332,368,0.375000,1.000000,0,230
178,70,14,369,369,287,369,0.476965,1.000000,0,193
178,39,14,384,291,286,291,0.945017,0.996377,1,16
178,50,14,271,271,258,271,0.424354,0.479167,125,156
178,54,14,377,377,225,377,0.604775,1.000000,0,149
178,14,14,398,358,353,358,0.991620,0.997191,1,3
178,94,14,371,371,336,371,0.269542,1.000000,0,271
178,26,14,392,327,310,327,0.969419,1.000000,0,10
178,76,14,315,315,276,315,0.263492,0.528662,74,232
178,20,14,395,345,346,345,0.973913,1.000000,0,9
178,92,14,325,325,297,325,0.147692,0.452830,58,277
179,79,7,371,371,193,371,0.398922,1.000000,0,223
179,36,7,252,251,144,251,0.565737,0.498246,143,109
179,11,7,345,361,367,361,1.000000,0.989041,4,0
179,20,7,388,341,341,341,0.979472,0.994048,2,7
179,15,7,394,357,357,357,0.980392,0.994318,2,7
179,71,7,373,373,242,373,0.463807,1.000000,0,200
179,76,7,315,315,294,315,0.263492,0.528662,74,232
179,7,7,378,375,369,375,1.000000,0.992063,3,0
179,12,7,210,178,178,178,0.983146,0.483425,187,3
179,25,7,230,230,159,230,0.673913,0.484375,165,75
180,2,2,276,394,394,394,1.000000,1.000000,0,0
180,26,2,392,325,313,325,0.969231,0.993691,2,10
180,93,2,368,368,365,368,0.279891,1.000000,0,265
180,82,2,368,368,239,368,0.375000,1.000000,0,230
180,54,2,377,242,228,242,0.925620,0.982456,4,18
180,38,2,379,285,286,285,0.968421,0.989247,3,9
180,9,2,381,372,372,372,1.000000,1.000000,0,0
180,96,2,338,338,310,338,0.142012,0.516129,45,290
180,40,2,261,261,146,261,0.524904,0.503676,135,124
180,45,2,382,378,262,378,0.677249,1.000000,0,122
181,15,15,383,354,344,354,0.985876,0.991477,3,5
181,68,15,374,374,192,374,0.489305,1.000000,0,191
181,62,15,377,377,300,377,0.535809,1.000000,0,175
181,16,15,226,224,180,224,0.799107,0.512894,170,45
181,17,15,219,195,172,195,0.861538,0.485549,178,27
181,76,15,315,315,309,315,0.263492,0.528662,74,232
181,86,15,314,314,305,314,0.187898,0.472000,66,255
181,24,15,374,329,328,329,0.975684,0.990741,3,8
181,99,15,374,374,351,374,0.224599,1.000000,0,290
181,38,15,392,281,278,281,0.971530,0.978495,6,8
182,33,47,388,303,296,303,0.963696,0.989831,3,11
182,47,47,380,257,380,257,0.964981,0.992000,2,9
182,93,47,368,368,368,368,0.279891,1.000000,0,265
182,95,47,321,321,319,321,0.109034,0.364583,61,286
182,65,47,294,294,289,294,0.326531,0.500000,96,198
182,35,47,390,300,289,300,0.956667,0.996528,1,13
182,24,47,356,330,308,330,0.975758,0.993827,2,8
182,39,47,384,289,287,289,0.941176,0.985507,4,17
182,90,47,374,374,367,374,0.299465,1.000000,0,262
182,25,47,230,230,203,230,0.673913,0.484375,165,75
183,50,3,270,271,166,271,0.424354,0.479167,125,156
183,48,3,272,272,133,272,0.466912,0.514170,120,145
183,83,3,367,367,325,367,0.367847,1.000000,0,232
183,3,3,396,389,389,389,1.000000,0.994885,2,0
183,78,3,366,366,217,366,0.412568,1.000000,0,215
183,12,3,211,178,178,178,0.983146,0.483425,187,3
183,56,3,380,380,232,380,0.581579,1.000000,0,159
183,15,3,222,333,358,333,0.984985,0.931818,24,5
183,34,3,250,250,153,250,0.588000,0.503425,145,103
183,99,3,374,374,322,374,0.224599,1.000000,0,290
184,85,22,363,363,354,363,0.352617,1.000000,0,235
184,77,22,371,371,362,371,0.415094,1.000000,0,217
184,52,22,382,382,239,382,0.612565,1.000000,0,148
184,66,22,374,374,278,374,0.505348,1.000000,0,185
184,75,22,297,297,290,297,0.235690,0.437500,90,227
184,11,22,374,364,361,364,0.997253,0.994521,2,1
184,27,22,392,319,297,319,0.978056,0.993631,2,7
184,19,22,383,337,332,337,0.994065,0.985294,5,2
184,76,22,315,315,302,315,0.263492,0.528662,74,232
184,22,22,393,329,331,329,0.996960,0.993939,2,1
185,24,6,325,322,334,322,0.987578,0.981481,6,4
185,67,6,374,374,195,374,0.497326,1.000000,0,188
185,81,6,312,313,282,313,0.223642,0.496454,71,243
185,42,6,390,277,261,277,0.945848,0.984962,4,15
185,16,6,225,215,180,215,0.832558,0.512894,170,36
185,27,6,335,320,321,320,0.978125,0.996815,1,7
185,6,6,370,376,374,376,1.000000,0.986877,5,0
185,34,6,250,250,153,250,0.588000,0.503425,145,103
185,43,6,259,259,140,259,0.505792,0.498099,132,128
185,14,6,162,180,180,180,0.988889,0.500000,178,2
186,46,29,383,262,251,262,0.961832,0.996047,1,10
186,26,29,391,326,316,326,0.969325,0.996845,1,10
186,35,29,390,300,288,300,0.953333,0.993056,2,14
186,27,29,328,316,319,316,0.977848,0.984076,5,7
186,29,29,393,310,308,310,0.993548,1.000000,0,2
186,21,29,361,333,341,333,0.981982,0.981982,6,6
186,99,29,374,374,374,374,0.224599,1.000000,0,290
186,93,29,368,368,363,368,0.279891,1.000000,0,265
186,56,29,380,380,225,380,0.581579,1.000000,0,159
186,3,29,397,387,370,387,1.000000,0.989770,4,0
187,26,9,326,319,327,319,0.978056,0.984227,5,7
187,52,9,382,382,233,382,0.612565,1.000000,0,148
187,28,9,389,313,308,313,0.977636,0.983923,5,7
187,30,9,383,309,311,309,0.977346,0.993421,2,7
187,32,9,380,298,299,298,0.989933,0.989933,3,3
187,11,9,195,182,181,182,0.994505,0.495890,184,1
187,75,9,297,297,281,297,0.235690,0.437500,90,227
187,9,9,360,372,372,372,1.000000,1.000000,0,0
187,10,9,219,191,191,191,0.984293,0.510870,180,3
187,89,9,368,368,346,368,0.315217,1.000000,0,252
188,93,6,368,368,343,368,0.279891,1.000000,0,265
188,16,6,225,220,180,220,0.813636,0.512894,170,41
188,49,6,290,241,254,241,0.979253,0.967213,8,5
188,24,6,334,327,332,327,0.978593,0.987654,4,7
188,98,6,357,359,333,359,0.242340,1.000000,0,272
188,8,6,245,358,371,358,1.000000,0.954667,17,0
188,91,6,359,359,316,359,0.303621,1.000000,0,250
188,6,6,363,375,370,375,0.997333,0.981627,7,1
188,61,6,380,380,201,380,0.539474,1.000000,0,175
188,81,6,312,312,288,312,0.224359,0.496454,71,242
189,64,64,372,372,372,372,0.526882,1.000000,0,176
189,71,64,373,373,247,373,0.463807,1.000000,0,200
189,52,64,382,382,231,382,0.612565,1.000000,0,148
189,22,64,394,331,322,331,0.996979,1.000000,0,1
189,32,64,380,300,285,300,0.983333,0.989933,3,5
189,51,64,375,375,316,375,0.632000,1.000000,0,138
189,78,64,366,366,362,366,0.412568,1.000000,0,215
189,15,64,386,355,358,355,0.980282,0.988636,4,7
189,50,64,271,271,270,271,0.424354,0.479167,125,156
189,12,64,211,178,178,178,0.983146,0.483425,187,3
190,62,9,377,377,205,377,0.535809,1.000000,0,175
190,71,9,373,373,223,373,0.463807,1.000000,0,200
190,42,9,391,293,294,293,0.907850,1.000000,0,27
190,69,9,374,374,238,374,0.481283,1.000000,0,194
190,97,9,368,368,361,368,0.244565,1.000000,0,278
190,86,9,313,314,314,314,0.187898,0.472000,66,255
190,43,9,259,259,136,259,0.505792,0.498099,132,128
190,9,9,396,372,372,372,1.000000,1.000000,0,0
190,41,9,269,269,252,269,0.524164,0.524164,128,128
190,85,9,362,363,355,363,0.352617,1.000000,0,235
191,12,29,211,199,178,199,0.879397,0.483425,187,24
191,71,29,373,373,314,373,0.463807,1.000000,0,200
191,29,29,387,308,310,308,1.000000,1.000000,0,0
191,65,29,294,294,287,294,0.326531,0.500000,96,198
191,62,29,377,377,276,377,0.535809,1.000000,0,175
191,5,29,312,378,349,378,0.997354,0.981771,7,1
191,26,29,392,328,324,328,0.960366,0.993691,2,13
191,90,29,374,374,358,374,0.299465,1.000000,0,262
191,25,29,230,229,159,229,0.676856,0.484375,165,74
191,55,29,385,385,248,385,0.581818,1.000000,0,161
192,1,13,283,357,372,357,1.000000,0.899244,40,0
192,31,13,389,305,306,305,0.977049,0.990033,3,7
192,74,13,369,369,250,369,0.444444,1.000000,0,205
192,61,13,380,284,244,284,0.721831,1.000000,0,79
192,5,13,363,376,363,376,1.000000,0.979167,8,0
192,17,13,219,172,172,172,0.976744,0.485549,178,4
192,24,13,393,333,334,333,0.969970,0.996914,1,10
192,41,13,269,269,149,269,0.524164,0.524164,128,128
192,11,13,397,366,366,366,0.994536,0.997260,1,2
192,13,13,392,359,359,359,0.997214,0.997214,1,1
193,8,0,266,362,377,362,0.997238,0.962667,14,1
193,0,0,250,327,367,327,1.000000,0.817500,73,0
193,27,0,312,313,321,313,0.980831,0.977707,7,6
193,58,0,379,365,217,365,0.589041,1.000000,0,150
193,83,0,367,367,363,367,0.367847,1.000000,0,232
193,86,0,314,314,293,314,0.187898,0.472000,66,255
193,63,0,255,210,211,210,0.933333,0.984925,3,14
193,2,0,243,394,394,394,1.000000,1.000000,0,0
193,75,0,297,297,270,297,0.235690,0.437500,90,227
193,43,0,259,258,135,258,0.507752,0.498099,132,127
194,75,29,297,297,294,297,0.235690,0.437500,90,227
194,12,29,211,192,178,192,0.911458,0.483425,187,17
194,55,29,385,385,260,385,0.581818,1.000000,0,161
194,51,29,375,375,277,375,0.632000,1.000000,0,138
194,87,29,373,375,365,375,0.325333,1.000000,0,253
194,91,29,359,359,349,359,0.303621,1.000000,0,250
194,31,29,389,307,290,307,0.973941,0.993355,2,8
194,34,29,250,250,184,250,0.588000,0.503425,145,103
194,59,29,379,379,239,379,0.559367,1.000000,0,167
194,29,29,362,308,313,308,1.000000,1.000000,0,0
195,0,0,220,349,323,349,1.000000,0.872500,51,0
195,21,0,391,337,341,337,0.979228,0.990991,3,7
195,23,0,392,329,335,329,0.993921,1.000000,0,2
195,17,0,219,209,172,209,0.803828,0.485549,178,41
195,24,0,393,333,334,333,0.972973,1.000000,0,9
195,27,0,392,319,321,319,0.974922,0.990446,3,8
195,84,0,381,382,361,382,0.345550,1.000000,0,250
195,98,0,359,359,328,359,0.242340,1.000000,0,272
195,3,0,397,389,391,389,1.000000,0.994885,2,0
195,29,0,310,308,308,308,1.000000,1.000000,0,0
196,80,46,379,379,338,379,0.379947,1.000000,0,235
196,59,46,379,379,212,379,0.559367,1.000000,0,167
196,31,46,389,308,301,308,0.967532,0.990033,3,10
196,68,46,374,374,205,374,0.489305,1.000000,0,191
196,98,46,359,359,358,359,0.242340,1.000000,0,272
196,50,46,271,271,265,271,0.424354,0.479167,125,156
196,46,46,382,382,383,382,0.662304,1.000000,0,129
196,39,46,384,287,289,287,0.951220,0.989130,3,14
196,87,46,375,375,350,375,0.325333,1.000000,0,253
196,71,46,373,373,278,373,0.463807,1.000000,0,200
197,15,2,387,355,359,355,0.983099,0.991477,3,6
197,25,2,229,229,159,229,0.676856,0.484375,165,74
197,2,2,267,394,394,394,1.000000,1.000000,0,0
197,56,2,380,380,230,380,0.581579,1.000000,0,159
197,1,2,238,329,342,329,1.000000,0.828715,68,0
197,4,2,256,372,390,372,1.000000,0.958763,16,0
197,22,2,393,332,331,332,0.990964,0.996970,1,3
197,82,2,368,368,170,368,0.375000,1.000000,0,230
197,95,2,321,321,293,321,0.109034,0.364583,61,286
197,75,2,297,297,270,297,0.235690,0.437500,90,227
198,36,6,251,251,160,251,0.565737,0.498246,143,109
198,17,6,219,213,172,213,0.788732,0.485549,178,45
198,35,6,173,160,160,160,0.950000,0.527778,136,8
198,4,6,269,368,390,368,1.000000,0.948454,20,0
198,38,6,365,282,286,282,0.975177,0.985663,4,7
198,21,6,391,339,343,339,0.979351,0.996997,1,7
198,6,6,359,375,373,375,0.997333,0.981627,7,1
198,61,6,380,380,256,380,0.539474,1.000000,0,175
198,15,6,394,359,359,359,0.977716,0.997159,1,8
198,12,6,210,178,178,178,0.983146,0.483425,187,3
199,58,29,380,380,212,380,0.565789,1.000000,0,165
