epoch,global_acc,global_loss,selected_clients,net2_avg_acc,best_net2_client,best_net2_acc,best_net2_used,fedrn_clean_ratio,fedrn_precision,fedrn_recall,bestnet2_clean_ratio,bestnet2_precision,bestnet2_recall,final_clean_ratio,final_precision,final_recall,missed_clean,false_clean,net1_train_loss,net2_train_loss
116,39.050000,2.085793,32|57|98|59|54|25|45|36|2|71,74.000000,2,100.000000,0,0.657250,0.806010,0.857548,0.593250,0.892120,0.856738,0.657250,0.806010,0.857548,352,510,0.625706,1.247373
117,31.290000,2.191418,50|80|55|90|1|4|95|3|38|54,73.700000,3,95.000000,0,0.797250,0.704610,0.899160,0.710250,0.781767,0.888756,0.797250,0.704610,0.899160,252,942,0.907748,1.182576
118,22.610000,2.505391,83|99|62|95|8|10|44|56|59|97,67.100000,8,96.000000,0,0.740500,0.597907,0.866862,0.681750,0.631463,0.842878,0.740500,0.597907,0.866862,272,1191,1.030657,1.341486
119,32.130000,2.215441,76|78|42|38|21|15|62|85|25|63,65.100000,42,89.000000,0,0.685000,0.713139,0.818601,0.652000,0.740414,0.808965,0.685000,0.713139,0.818601,433,786,0.839479,1.167410
120,34.330000,2.183550,24|32|77|55|33|49|12|53|70|86,75.600000,70,88.000000,0,0.734750,0.729160,0.880806,0.730000,0.737329,0.884916,0.734750,0.729160,0.880806,290,796,0.856991,1.294282
121,36.670000,2.154544,91|41|77|54|27|1|62|86|45|75,65.700000,1,94.000000,0,0.764000,0.621401,0.857724,0.636000,0.741745,0.852304,0.764000,0.621401,0.857724,315,1157,1.077398,1.352709
122,24.370000,2.501001,42|78|9|40|95|60|30|20|38|39,73.000000,9,100.000000,0,0.753750,0.775788,0.913672,0.701500,0.837135,0.917578,0.753750,0.775788,0.913672,221,676,0.734528,1.193475
123,34.780000,2.256301,20|61|81|69|95|3|18|82|77|96,58.700000,61,100.000000,0,0.740000,0.558784,0.796341,0.785750,0.534521,0.808859,0.740000,0.558784,0.796341,423,1306,1.087237,1.313662
124,22.730000,2.441966,86|79|29|78|19|12|0|32|44|95,68.000000,29,100.000000,0,0.767000,0.675684,0.833199,0.688500,0.758170,0.839228,0.767000,0.675684,0.833199,415,995,0.895337,1.124670
125,34.180000,2.330569,19|21|46|58|45|11|78|68|4|80,82.400000,46,96.000000,0,0.766000,0.846279,0.986682,0.701000,0.906562,0.967275,0.766000,0.846279,0.986682,35,471,0.653853,1.082923
126,30.760000,2.293839,79|66|56|21|91|48|5|72|45|35,72.600000,66,89.000000,0,0.744500,0.690396,0.876759,0.727250,0.689928,0.855864,0.744500,0.690396,0.876759,289,922,0.977052,1.289888
127,35.190000,2.273655,19|61|66|62|29|17|52|92|77|83,75.200000,61,100.000000,0,0.764250,0.641479,0.883731,0.763750,0.638298,0.878774,0.764250,0.641479,0.883731,258,1096,0.954691,1.354768
128,30.880000,2.340103,81|25|16|36|56|26|43|35|78|95,57.200000,56,87.000000,0,0.678500,0.616802,0.688606,0.694250,0.602449,0.688194,0.678500,0.616802,0.688606,757,1040,0.964660,1.288220
129,30.500000,2.369876,99|26|62|14|87|73|13|84|68|53,73.600000,13,95.000000,0,0.879750,0.604433,0.987924,0.699250,0.747587,0.971203,0.879750,0.604433,0.987924,26,1392,1.167530,1.329765
130,31.540000,2.390935,18|95|33|54|19|41|75|8|40|2,68.500000,2,100.000000,0,0.780750,0.748639,0.843434,0.709500,0.828400,0.848124,0.780750,0.748639,0.843434,434,785,0.757845,0.984594
131,31.320000,2.354085,48|26|23|52|70|71|86|50|96|0,65.600000,0,100.000000,0,0.776750,0.593499,0.790738,0.665750,0.695832,0.794597,0.776750,0.593499,0.790738,488,1263,1.106290,1.273846
132,17.250000,2.619061,86|78|12|46|65|93|35|82|87|2,64.700000,2,100.000000,0,0.801000,0.554307,0.834586,0.736750,0.598575,0.828947,0.801000,0.554307,0.834586,352,1428,1.153278,1.344607
133,27.960000,2.412976,0|26|73|33|45|78|79|9|83|88,76.500000,0,100.000000,0,0.853750,0.657980,0.952119,0.719500,0.786310,0.958898,0.853750,0.657980,0.952119,113,1168,1.032396,1.130254
134,32.290000,2.347405,97|73|6|76|51|8|17|30|61|86,68.900000,61,97.000000,0,0.822250,0.624810,0.860913,0.764750,0.666885,0.854629,0.822250,0.624810,0.860913,332,1234,1.090054,1.259603
135,29.270000,2.425694,56|89|46|43|65|25|74|28|44|47,74.600000,74,94.000000,0,0.706500,0.684713,0.823404,0.690750,0.701773,0.825106,0.706500,0.684713,0.823404,415,891,0.953170,1.418012
136,28.360000,2.388011,99|70|67|90|38|51|11|81|83|58,64.400000,67,79.000000,0,0.874000,0.530892,0.961658,0.788750,0.582250,0.951813,0.874000,0.530892,0.961658,74,1640,1.437289,1.480420
137,32.150000,2.349345,70|3|71|68|39|62|33|67|66|60,83.300000,60,98.000000,0,0.857000,0.661902,0.995612,0.687000,0.808952,0.975428,0.857000,0.661902,0.995612,10,1159,1.072848,1.297328
138,27.060000,2.435280,0|90|77|83|49|85|54|1|34|42,67.000000,0,100.000000,0,0.790750,0.605754,0.813243,0.694250,0.702197,0.827674,0.790750,0.605754,0.813243,440,1247,1.092077,1.209750
139,35.100000,2.327761,81|38|89|16|85|45|57|29|13|75,63.700000,29,100.000000,0,0.777750,0.633880,0.852204,0.739000,0.665426,0.850043,0.777750,0.633880,0.852204,342,1139,0.997009,1.228730
140,28.060000,2.381389,16|54|97|37|68|60|7|9|0|2,78.800000,9,100.000000,0,0.875250,0.758069,0.920250,0.736500,0.888663,0.907767,0.875250,0.758069,0.920250,230,847,0.790780,0.878529
141,33.420000,2.348962,43|47|75|33|82|73|99|52|17|86,62.900000,52,94.000000,0,0.740250,0.533604,0.766246,0.719500,0.550035,0.767701,0.740250,0.533604,0.766246,482,1381,1.165941,1.406454
142,31.140000,2.379063,10|93|5|12|4|34|77|63|11|56,68.800000,4,95.000000,0,0.777500,0.735370,0.806417,0.668500,0.850411,0.801834,0.777500,0.735370,0.806417,549,823,0.816327,0.957774
143,31.000000,2.445685,18|69|51|1|43|2|3|86|12|44,73.300000,2,100.000000,0,0.846000,0.755024,0.865515,0.727250,0.878309,0.865515,0.846000,0.755024,0.865515,397,829,0.823592,0.867291
144,28.000000,2.436004,65|14|52|13|4|53|81|97|82|66,70.200000,13,95.000000,0,0.840000,0.622917,0.902934,0.702000,0.736823,0.892580,0.840000,0.622917,0.902934,225,1267,1.079101,1.173645
145,19.740000,2.526672,73|29|41|60|88|12|66|64|72|84,71.100000,29,100.000000,0,0.807500,0.558824,0.851415,0.666250,0.674672,0.848113,0.807500,0.558824,0.851415,315,1425,1.197246,1.368085
146,28.710000,2.433716,44|48|69|59|64|92|73|90|22|43,70.300000,64,96.000000,0,0.835000,0.526946,0.849011,0.760000,0.573684,0.841293,0.835000,0.526946,0.849011,313,1580,1.356301,1.437502
147,24.220000,2.521413,45|28|51|43|44|41|81|79|14|4,68.100000,14,98.000000,0,0.790250,0.718760,0.864207,0.679750,0.816109,0.844047,0.790250,0.718760,0.864207,357,889,0.901593,1.121205
148,29.680000,2.414926,50|68|34|49|75|76|57|58|73|23,62.600000,23,95.000000,0,0.787250,0.559860,0.800272,0.609500,0.716161,0.792556,0.787250,0.559860,0.800272,440,1386,1.270035,1.408757
149,28.420000,2.488957,31|20|19|8|40|27|0|81|42|97,71.900000,0,100.000000,0,0.815750,0.787925,0.906878,0.772000,0.833873,0.908289,0.815750,0.787925,0.906878,264,692,0.703757,0.972998
150,27.980000,2.455723,51|4|76|47|86|99|66|80|72|87,63.000000,47,94.000000,0,0.879500,0.487209,0.918542,0.766750,0.542876,0.892283,0.879500,0.487209,0.918542,152,1804,1.445142,1.455408
151,27.840000,2.472941,69|51|8|59|91|25|61|53|56|76,71.700000,61,99.000000,0,0.847000,0.591499,0.891856,0.727000,0.674691,0.873164,0.847000,0.591499,0.891856,243,1384,1.269575,1.320221
152,21.020000,2.566759,12|24|72|62|56|64|39|46|74|63,77.300000,64,100.000000,0,0.752750,0.721023,0.917195,0.713500,0.743868,0.896916,0.752750,0.721023,0.917195,196,840,0.862440,1.280766
153,25.230000,2.499084,17|86|92|1|43|85|64|84|18|91,57.300000,1,95.000000,0,0.826750,0.511944,0.789277,0.660000,0.636364,0.783217,0.826750,0.511944,0.789277,452,1614,1.299551,1.281578
154,26.140000,2.566111,19|22|21|71|59|12|47|31|36|34,74.400000,22,93.000000,0,0.729500,0.819054,0.830438,0.588250,0.970676,0.793607,0.729500,0.819054,0.830438,488,528,0.696398,1.075564
155,24.990000,2.544687,41|14|29|37|58|33|76|68|9|48,76.200000,29,100.000000,0,0.799750,0.727102,0.866617,0.711500,0.803935,0.852459,0.799750,0.727102,0.866617,358,873,0.862837,1.036160
156,28.740000,2.452000,1|61|93|72|25|55|12|21|42|27,70.700000,61,97.000000,0,0.767000,0.705997,0.804009,0.734000,0.739441,0.805865,0.767000,0.705997,0.804009,528,902,0.874300,0.969770
157,33.190000,2.395273,96|33|18|84|55|86|47|54|42|69,66.300000,18,93.000000,0,0.834750,0.601977,0.941011,0.718250,0.684302,0.920412,0.834750,0.601977,0.941011,126,1329,1.113608,1.280614
158,29.980000,2.461006,80|44|47|61|81|38|93|71|95|13,69.300000,61,96.000000,0,0.850750,0.548927,0.929353,0.784750,0.586174,0.915423,0.850750,0.548927,0.929353,142,1535,1.238552,1.360998
159,32.830000,2.470685,51|1|68|26|45|0|90|75|14|3,78.400000,0,100.000000,0,0.810750,0.740364,0.854753,0.722500,0.837716,0.861873,0.810750,0.740364,0.854753,408,842,0.772315,0.902748
160,31.670000,2.427971,79|52|53|8|46|6|39|81|22|38,76.900000,52,96.000000,0,0.803000,0.754981,0.915785,0.751250,0.782696,0.888218,0.803000,0.754981,0.915785,223,787,0.780515,1.005403
161,29.480000,2.448731,10|51|93|27|29|53|32|57|86|54,70.500000,29,100.000000,0,0.813500,0.668408,0.895062,0.685000,0.778832,0.878189,0.813500,0.668408,0.895062,255,1079,0.971947,1.163308
162,31.690000,2.405490,66|96|50|64|55|5|39|42|10|97,62.900000,64,98.000000,0,0.811250,0.605547,0.844798,0.768000,0.633464,0.836629,0.811250,0.605547,0.844798,361,1280,1.081095,1.215696
163,20.930000,2.670788,40|7|64|26|81|20|38|15|25|78,67.600000,64,90.000000,0,0.805000,0.732919,0.860686,0.781500,0.748241,0.853027,0.805000,0.732919,0.860686,382,860,0.879003,1.014853
164,29.670000,2.474971,46|32|69|71|31|86|52|88|81|79,68.600000,52,96.000000,0,0.831500,0.547505,0.923428,0.814000,0.557432,0.920385,0.831500,0.547505,0.923428,151,1505,1.245967,1.381530
165,25.630000,2.577744,14|69|20|26|43|33|52|93|42|2,79.700000,2,100.000000,0,0.840500,0.769185,0.942420,0.729000,0.881344,0.936589,0.840500,0.769185,0.942420,158,776,0.755995,0.933496
166,28.720000,2.459564,68|17|78|58|36|35|53|30|62|51,72.100000,58,87.000000,0,0.801750,0.659807,0.866503,0.727000,0.717331,0.854218,0.801750,0.659807,0.866503,326,1091,1.063538,1.204204
167,31.720000,2.408213,8|34|65|54|59|22|24|77|75|82,65.900000,8,97.000000,0,0.840500,0.614218,0.858628,0.701500,0.720955,0.841164,0.840500,0.614218,0.858628,340,1297,1.145762,1.183429
168,35.170000,2.347968,71|18|50|24|13|84|63|2|3|38,78.300000,2,100.000000,0,0.876000,0.767409,0.948836,0.720500,0.933033,0.948836,0.876000,0.767409,0.948836,145,815,0.771424,0.916760
169,34.380000,2.383382,23|71|85|43|30|73|61|33|32|67,77.000000,61,98.000000,0,0.817500,0.672477,0.937340,0.815000,0.669632,0.930520,0.817500,0.672477,0.937340,147,1071,1.019631,1.221443
170,23.770000,2.537129,88|62|36|77|75|69|26|29|58|6,70.000000,29,100.000000,0,0.842250,0.618581,0.897889,0.763250,0.674091,0.886687,0.842250,0.618581,0.897889,237,1285,1.151875,1.221110
171,28.920000,2.506691,7|77|41|33|39|89|94|74|76|81,60.600000,7,88.000000,0,0.859000,0.514261,0.861951,0.711500,0.608573,0.844878,0.859000,0.514261,0.861951,283,1669,1.387275,1.346453
172,28.250000,2.511476,61|72|67|51|66|13|9|95|73|63,71.800000,9,100.000000,0,0.883750,0.598303,0.970183,0.643750,0.806990,0.953211,0.883750,0.598303,0.970183,65,1420,1.174095,1.227133
173,27.260000,2.508302,14|25|80|93|29|50|54|11|71|30,75.400000,29,100.000000,0,0.836000,0.672847,0.885478,0.786250,0.710334,0.879181,0.836000,0.672847,0.885478,291,1094,1.001439,1.081634
174,24.890000,2.623191,35|89|49|47|86|95|69|76|4|20,60.100000,4,89.000000,0,0.832750,0.584509,0.893119,0.725000,0.659310,0.877064,0.832750,0.584509,0.893119,233,1384,1.144804,1.249826
175,30.260000,2.458727,86|84|11|85|16|96|21|94|42|77,53.000000,11,83.000000,0,0.831500,0.528262,0.859169,0.794000,0.546914,0.849389,0.831500,0.528262,0.859169,288,1569,1.201907,1.246628
176,28.810000,2.498261,86|90|35|30|49|91|28|67|11|23,69.900000,23,96.000000,0,0.852250,0.672045,0.966259,0.781000,0.729193,0.960776,0.852250,0.672045,0.966259,80,1118,0.975149,1.161401
177,29.240000,2.471972,67|5|24|68|69|54|88|33|85|82,69.800000,5,86.000000,0,0.902500,0.596953,0.995381,0.700000,0.731071,0.945497,0.902500,0.596953,0.995381,10,1455,1.206989,1.226606
178,30.730000,2.439661,70|39|50|54|14|94|26|76|20|92,63.100000,14,91.000000,0,0.835500,0.605027,0.882199,0.725500,0.679876,0.860820,0.835500,0.605027,0.882199,270,1320,1.134275,1.209215
179,29.180000,2.504458,79|36|11|20|15|71|76|7|12|25,63.700000,7,91.000000,0,0.787750,0.729610,0.799374,0.678000,0.834071,0.786509,0.787750,0.729610,0.799374,577,852,0.852532,0.952627
180,23.730000,2.586250,2|26|93|82|54|38|9|96|40|45,72.500000,2,100.000000,0,0.866250,0.654545,0.924959,0.741000,0.758435,0.916803,0.866250,0.654545,0.924959,184,1197,0.989685,1.024139
181,23.400000,2.570604,15|68|62|16|17|76|86|24|99|38,57.500000,15,88.000000,0,0.788750,0.604754,0.794669,0.685250,0.685151,0.782174,0.788750,0.604754,0.794669,493,1247,1.066143,1.115421
182,27.160000,2.508323,33|47|93|95|65|35|24|39|90|25,59.700000,33,88.000000,0,0.796250,0.604396,0.853280,0.743250,0.623613,0.821809,0.796250,0.604396,0.853280,331,1260,1.102097,1.217965
183,28.050000,2.521375,50|48|83|3|78|12|56|15|34|99,56.400000,3,97.000000,0,0.798250,0.592233,0.764040,0.616000,0.762581,0.759192,0.798250,0.592233,0.764040,584,1302,1.142027,1.113629
184,24.820000,2.552594,85|77|52|66|75|11|27|19|76|22,66.900000,22,90.000000,0,0.834250,0.659275,0.927879,0.794750,0.676942,0.907634,0.834250,0.659275,0.927879,171,1137,0.998825,1.141739
185,30.450000,2.478767,24|67|81|42|16|27|6|34|43|14,60.400000,6,96.000000,0,0.720000,0.746528,0.748607,0.609750,0.874539,0.742688,0.720000,0.746528,0.748607,722,730,0.762819,0.808709
186,27.860000,2.619817,46|26|35|27|29|21|99|93|56|3,77.500000,29,100.000000,0,0.803250,0.805789,0.991194,0.787500,0.801905,0.967075,0.803250,0.805789,0.991194,23,624,0.597662,0.964893
187,28.120000,2.512967,26|52|28|30|32|11|75|9|10|89,72.200000,9,100.000000,0,0.769250,0.789730,0.854130,0.716000,0.828561,0.834095,0.769250,0.789730,0.854130,415,647,0.660852,0.822668
188,31.860000,2.411225,93|16|49|24|98|8|91|6|61|81,60.800000,6,98.000000,0,0.826250,0.619062,0.882657,0.759000,0.668972,0.876186,0.826250,0.619062,0.882657,272,1259,1.082204,1.067473
189,29.010000,2.528859,64|71|52|22|32|51|78|15|50|12,70.300000,22,93.000000,0,0.825750,0.682410,0.876020,0.665250,0.825254,0.853478,0.825750,0.682410,0.876020,319,1049,0.986008,1.047683
190,23.180000,2.580977,62|71|42|69|97|86|43|9|41|85,59.500000,9,100.000000,0,0.837750,0.519248,0.841393,0.671000,0.638972,0.829304,0.837750,0.519248,0.841393,328,1611,1.286817,1.244722
191,20.290000,2.688869,12|71|29|65|62|5|26|90|25|55,68.900000,29,97.000000,0,0.805750,0.663357,0.824210,0.723250,0.723816,0.807247,0.805750,0.663357,0.824210,456,1085,0.959351,1.031555
192,27.760000,2.573943,1|31|74|61|5|17|24|41|11|13,79.200000,13,95.000000,0,0.738750,0.877834,0.833012,0.752250,0.877368,0.847784,0.738750,0.877834,0.833012,520,361,0.467260,0.759038
193,30.470000,2.489813,8|0|27|58|83|86|63|2|75|43,66.500000,0,100.000000,0,0.784000,0.672194,0.817054,0.683500,0.754572,0.799612,0.784000,0.672194,0.817054,472,1028,0.893424,0.891387
194,21.840000,2.602080,75|12|55|51|87|91|31|34|59|29,64.800000,29,96.000000,0,0.802750,0.592962,0.818221,0.700000,0.670714,0.807048,0.802750,0.592962,0.818221,423,1307,1.124042,1.169062
195,26.690000,2.550119,0|21|23|17|24|27|84|98|3|29,77.100000,0,100.000000,0,0.826750,0.821591,0.917286,0.806250,0.846512,0.921675,0.826750,0.821591,0.917286,245,590,0.587166,0.747683
196,29.420000,2.481385,80|59|31|68|98|50|46|39|87|71,66.600000,46,89.000000,0,0.865500,0.538128,0.935711,0.715500,0.634871,0.912607,0.865500,0.538128,0.935711,128,1599,1.330518,1.358256
197,28.290000,2.525553,15|25|2|56|1|4|22|82|95|75,70.900000,2,100.000000,0,0.833000,0.704382,0.839413,0.714250,0.820441,0.838340,0.833000,0.704382,0.839413,449,985,0.831075,0.810550
198,30.990000,2.464339,36|17|35|4|38|21|6|61|15|12,76.800000,6,96.000000,0,0.752250,0.879362,0.821994,0.691750,0.960969,0.826033,0.752250,0.879362,0.821994,573,363,0.501507,0.629189
199,29.190000,2.509719,58|79|50|24|11|29|59|3|84|65,71.500000,29,99.000000,0,0.863500,0.664157,0.907796,0.744000,0.745296,0.877721,0.863500,0.664157,0.907796,233,1160,1.011755,1.027959
200,33.230000,2.434685,15|39|11|12|77|98|31|63|73|81,64.100000,15,86.000000,1,0.828250,0.645638,0.889767,0.723000,0.728216,0.876040,0.827500,0.646526,0.890183,264,1170,0.971017,1.061747
201,29.720000,2.491929,76|45|28|48|5|62|61|41|75|43,64.000000,61,99.000000,1,0.811500,0.585644,0.774654,0.777250,0.605018,0.766504,0.813000,0.586716,0.777506,546,1344,1.191576,1.126284
202,31.370000,2.509389,42|86|19|63|33|55|25|80|18|36,68.800000,18,93.000000,1,0.799000,0.672090,0.845336,0.693250,0.766679,0.836678,0.781250,0.688320,0.846517,390,974,0.900715,1.099077
203,29.250000,2.504790,2|51|63|95|61|71|31|41|21|83,67.200000,2,100.000000,1,0.877750,0.612076,0.917592,0.676000,0.786982,0.908625,0.878750,0.611664,0.918019,192,1365,1.135813,1.083485
204,26.910000,2.548242,60|32|48|96|54|98|58|94|39|69,64.100000,60,96.000000,1,0.900750,0.490425,0.914596,0.782250,0.556088,0.900621,0.857500,0.515160,0.914596,165,1663,1.361309,1.335193
205,31.000000,2.506501,5|67|63|33|82|50|29|25|87|0,68.500000,0,100.000000,1,0.834250,0.669763,0.862269,0.711000,0.778481,0.854167,0.837500,0.670448,0.866512,346,1104,0.940887,0.929844
206,28.330000,2.580634,0|74|80|36|19|20|89|98|93|47,69.100000,0,100.000000,1,0.868500,0.574842,0.897528,0.735750,0.689772,0.912360,0.848500,0.597525,0.911461,197,1366,1.095629,1.154252
207,28.710000,2.527115,68|50|57|48|35|33|72|82|91|85,61.100000,33,87.000000,1,0.840500,0.523795,0.873512,0.767750,0.569196,0.867063,0.859250,0.514984,0.877976,246,1667,1.379098,1.304426
208,29.960000,2.506383,32|28|67|13|62|94|78|80|68|60,74.600000,13,95.000000,1,0.901000,0.593507,0.998599,0.733750,0.712095,0.975724,0.871000,0.614237,0.999066,2,1344,1.116010,1.212705
209,31.880000,2.497624,51|18|69|98|66|53|8|3|33|58,79.200000,3,97.000000,1,0.900000,0.704167,0.996854,0.727500,0.851546,0.974440,0.874500,0.723842,0.995674,11,966,0.866136,0.963799
210,30.850000,2.517630,35|96|75|3|15|41|0|28|29|57,73.200000,0,100.000000,1,0.819500,0.748322,0.879211,0.748000,0.834559,0.894982,0.827000,0.751511,0.891039,304,822,0.715836,0.832689
211,30.680000,2.471232,42|51|95|21|92|98|76|34|48|22,54.300000,22,86.000000,1,0.789500,0.532932,0.782427,0.722750,0.568315,0.763831,0.790250,0.533059,0.783357,466,1476,1.185259,1.193056
212,30.690000,2.483435,58|62|77|4|82|91|44|59|11|27,66.300000,4,95.000000,1,0.917000,0.636859,0.991090,0.686500,0.819009,0.954179,0.905250,0.643745,0.988969,26,1290,1.098481,1.061806
213,29.470000,2.522425,51|21|41|99|73|80|91|12|47|39,60.600000,47,86.000000,1,0.831750,0.574091,0.856118,0.752250,0.624460,0.842223,0.832250,0.574046,0.856567,320,1418,1.147109,1.157651
214,27.490000,2.570265,61|57|32|80|39|77|11|82|41|48,67.900000,61,95.000000,1,0.846000,0.609634,0.891530,0.795500,0.639849,0.879862,0.844500,0.610420,0.891098,252,1316,1.094044,1.102945
215,27.990000,2.553950,9|86|45|1|82|25|59|0|97|40,68.200000,9,100.000000,1,0.845750,0.629619,0.824942,0.734000,0.732289,0.832688,0.823000,0.655529,0.835786,424,1134,0.952539,0.920229
216,27.080000,2.577835,92|55|10|47|64|46|53|27|32|72,70.400000,46,95.000000,1,0.852500,0.636070,0.900000,0.688500,0.762890,0.871784,0.849750,0.638423,0.900415,240,1229,1.167179,1.140535
217,26.660000,2.580860,16|25|72|96|43|50|46|30|86|44,55.600000,46,95.000000,1,0.766500,0.544684,0.702566,0.709750,0.582247,0.695414,0.759750,0.549523,0.702566,707,1369,1.161562,1.096498
218,18.590000,2.729456,2|40|12|77|55|85|61|44|47|53,73.100000,2,100.000000,1,0.865000,0.623699,0.870161,0.612000,0.875817,0.864516,0.855500,0.630625,0.870161,322,1264,1.122123,1.027331
219,26.980000,2.600901,55|20|5|89|61|86|99|51|95|60,59.200000,5,93.000000,1,0.879000,0.535267,0.933995,0.724000,0.633287,0.910174,0.860750,0.546035,0.933002,135,1563,1.203948,1.186999
220,28.390000,2.554264,2|67|9|36|10|25|51|27|95|13,68.700000,2,100.000000,1,0.795000,0.745597,0.808939,0.672750,0.880713,0.808598,0.796750,0.746156,0.811327,553,809,0.755752,0.766663
221,25.970000,2.593325,74|58|45|31|41|27|83|71|10|66,69.000000,31,85.000000,1,0.832500,0.622222,0.869128,0.744750,0.689157,0.861158,0.810000,0.640123,0.869966,310,1166,1.044799,1.112490
222,28.190000,2.566432,1|6|25|24|80|11|26|91|37|27,73.000000,1,93.000000,1,0.864000,0.799769,0.935997,0.798750,0.851330,0.921097,0.845750,0.821165,0.940738,175,605,0.649484,0.804365
223,27.940000,2.587627,98|20|58|90|53|96|76|59|27|63,60.900000,20,80.000000,1,0.847500,0.539823,0.935583,0.719250,0.606535,0.892127,0.843750,0.541037,0.933538,130,1549,1.274905,1.199294
224,32.870000,2.472678,84|4|67|32|18|24|91|0|13|87,74.300000,0,100.000000,1,0.886500,0.729272,0.971815,0.838750,0.777049,0.979707,0.891000,0.732043,0.980458,52,955,0.798769,0.864065
225,29.600000,2.527436,76|31|81|28|54|2|27|79|67|61,66.900000,2,100.000000,1,0.861750,0.648680,0.937526,0.734000,0.759877,0.935430,0.846500,0.660662,0.937945,148,1149,0.982630,1.056005
226,28.890000,2.534857,23|43|57|95|14|42|86|20|59|29,68.400000,29,98.000000,1,0.817000,0.684823,0.892700,0.757750,0.727153,0.879138,0.818500,0.684484,0.893897,266,1033,0.851866,0.981503
227,27.030000,2.604353,97|53|34|91|74|90|1|26|96|64,61.800000,1,86.000000,1,0.832250,0.483929,0.805097,0.723000,0.600968,0.868566,0.837250,0.486712,0.814593,371,1719,1.302886,1.208898
228,25.740000,2.640727,60|31|62|39|2|86|10|16|27|68,69.300000,2,100.000000,1,0.813500,0.706515,0.845221,0.638500,0.888019,0.833824,0.791500,0.727416,0.846691,417,863,0.768350,0.872901
229,28.730000,2.579289,79|42|52|1|49|74|53|27|2|97,74.300000,2,100.000000,1,0.875000,0.696000,0.981467,0.728000,0.808036,0.948026,0.855000,0.706433,0.973409,66,1004,0.882420,1.011280
230,28.580000,2.561958,11|56|53|84|91|36|99|8|74|32,70.600000,8,93.000000,1,0.896500,0.590073,0.934629,0.726250,0.715663,0.918286,0.863750,0.613603,0.936396,144,1335,1.070429,1.099811
231,33.940000,2.478616,23|79|5|4|20|87|33|51|57|14,78.300000,14,95.000000,1,0.912500,0.756986,0.982924,0.785500,0.852642,0.953042,0.891250,0.773352,0.980790,54,808,0.742699,0.835105
232,34.590000,2.463784,13|8|40|31|26|23|63|72|66|24,80.400000,8,96.000000,1,0.854750,0.783562,0.945641,0.783250,0.846473,0.936110,0.858500,0.783052,0.949170,144,745,0.737649,0.872884
233,30.890000,2.565040,19|44|96|72|79|9|16|34|62|89,60.000000,9,100.000000,1,0.847250,0.583653,0.844577,0.723000,0.680498,0.840307,0.841750,0.588655,0.846285,360,1385,1.106256,1.050569
234,28.270000,2.568116,23|83|63|26|9|75|78|46|99|82,66.700000,9,100.000000,1,0.891750,0.572470,0.955993,0.796250,0.637363,0.950375,0.842250,0.606708,0.956929,92,1325,1.039542,1.131801
235,27.900000,2.570197,87|9|17|74|80|36|52|73|39|11,74.900000,9,100.000000,1,0.841000,0.638228,0.867475,0.660750,0.808173,0.863030,0.819000,0.656899,0.869495,323,1124,0.966597,1.042818
236,25.630000,2.612262,65|66|36|17|62|9|77|20|49|33,67.300000,9,100.000000,1,0.791000,0.692162,0.837476,0.670500,0.808725,0.829446,0.789250,0.694647,0.838623,422,964,0.898738,0.977700
237,25.320000,2.640404,74|41|53|90|49|68|47|76|59|37,65.400000,47,89.000000,1,0.855250,0.555685,0.903517,0.767500,0.606189,0.884506,0.853000,0.556272,0.902091,206,1514,1.261448,1.242137
238,27.580000,2.636149,19|6|95|65|46|94|68|85|14|77,65.400000,6,94.000000,1,0.886500,0.567682,0.922126,0.779250,0.634905,0.906551,0.877500,0.573504,0.922126,170,1497,1.151684,1.113443
239,27.520000,2.589901,44|93|16|21|96|52|64|47|61|58,66.600000,64,95.000000,1,0.820750,0.613159,0.899464,0.711000,0.694796,0.882931,0.796000,0.634108,0.902145,219,1165,0.995886,1.098024
240,29.750000,2.567865,52|21|89|46|26|77|73|22|87|23,76.500000,23,93.000000,1,0.894000,0.655481,0.996175,0.780750,0.732949,0.972801,0.853500,0.688049,0.998300,4,1065,0.874381,1.050443
241,25.110000,2.698703,85|72|64|28|78|10|73|47|21|24,67.000000,64,93.000000,1,0.854000,0.646370,0.920767,0.802750,0.672688,0.900751,0.831500,0.665364,0.922852,185,1113,0.947594,1.038317
242,25.440000,2.658513,32|17|68|27|85|66|90|71|0|74,67.200000,0,100.000000,1,0.849500,0.609476,0.897703,0.635250,0.811885,0.894235,0.851000,0.612221,0.903338,223,1320,1.051796,1.023270
243,27.550000,2.602560,45|95|10|32|52|20|40|73|6|23,69.100000,6,96.000000,1,0.818750,0.716947,0.858501,0.702000,0.826211,0.848263,0.814500,0.720381,0.858135,388,911,0.796451,0.871964
244,28.980000,2.579060,3|23|31|92|72|82|18|59|81|78,66.900000,3,93.000000,1,0.873250,0.612368,0.938158,0.708250,0.745146,0.925877,0.872000,0.612959,0.937719,142,1350,1.035836,1.066106
245,30.170000,2.523944,65|57|20|50|89|14|45|42|27|31,66.100000,14,92.000000,1,0.817000,0.722766,0.910212,0.748000,0.775067,0.893642,0.806750,0.733808,0.912524,227,859,0.839048,0.951941
246,27.690000,2.593994,66|17|79|43|12|45|88|13|9|4,69.800000,9,100.000000,1,0.803750,0.706376,0.810493,0.703250,0.811945,0.815132,0.801250,0.713261,0.815846,516,919,0.795330,0.804346
