epoch,global_acc,global_loss,selected_clients,net2_avg_acc,best_net2_client,best_net2_acc,best_net2_used,fedrn_clean_ratio,fedrn_precision,fedrn_recall,bestnet2_clean_ratio,bestnet2_precision,bestnet2_recall,final_clean_ratio,final_precision,final_recall,missed_clean,false_clean,net1_train_loss,net2_train_loss
116,45.550000,1.562253,47|59|43|33|4|99|61|27|12|57,84.800000,61,100.000000,0,0.677500,0.925461,0.967966,0.677500,0.925461,0.967966,0.677500,0.925461,0.967966,83,202,0.416602,0.440588
117,43.730000,1.580054,73|31|29|19|26|15|44|0|48|94,89.100000,29,100.000000,0,0.690000,0.981159,0.969914,0.690000,0.981159,0.969914,0.690000,0.981159,0.969914,84,52,0.257478,0.209306
118,45.020000,1.594168,6|32|24|89|52|1|45|99|17|31,76.800000,6,96.000000,0,0.733250,0.902148,0.966752,0.733250,0.902148,0.966752,0.733250,0.902148,0.966752,91,287,0.482459,0.654291
119,45.800000,1.527395,97|36|64|81|82|68|59|61|17|25,86.600000,64,100.000000,0,0.560250,0.927265,0.982042,0.560250,0.927265,0.982042,0.560250,0.927265,0.982042,38,163,0.383175,0.430767
120,40.540000,1.670566,12|47|2|38|88|5|92|71|7|74,88.700000,2,100.000000,0,0.656000,0.973704,0.979302,0.656000,0.973704,0.979302,0.656000,0.973704,0.979302,54,69,0.263940,0.299295
121,41.420000,1.636836,66|80|92|51|46|56|21|55|26|7,84.300000,80,100.000000,0,0.595250,0.977740,0.969192,0.595250,0.977740,0.969192,0.595250,0.977740,0.969192,74,53,0.300075,0.410929
122,38.970000,1.659952,94|15|34|4|43|79|39|96|84|56,81.600000,4,93.000000,0,0.601250,0.905613,0.961589,0.601250,0.905613,0.961589,0.601250,0.905613,0.961589,87,227,0.532377,0.617771
123,44.360000,1.546384,84|60|5|17|32|45|21|10|51|0,87.000000,60,100.000000,0,0.724000,0.984116,0.962188,0.724000,0.984116,0.962188,0.724000,0.984116,0.962188,112,46,0.275379,0.247316
124,47.040000,1.470139,8|69|19|88|25|93|13|71|94|91,85.500000,88,100.000000,0,0.547000,0.955667,0.960055,0.547000,0.955667,0.960055,0.547000,0.955667,0.960055,87,97,0.293581,0.284358
125,45.840000,1.521677,66|48|85|61|93|56|87|86|10|80,85.800000,61,100.000000,0,0.483000,0.926501,0.966523,0.483000,0.926501,0.966523,0.483000,0.926501,0.966523,62,142,0.382881,0.419795
126,40.630000,1.675240,46|81|51|93|20|19|54|9|23|4,89.700000,9,100.000000,0,0.679000,0.978645,0.975413,0.679000,0.978645,0.975413,0.679000,0.978645,0.975413,67,58,0.230576,0.221440
127,40.740000,1.663703,95|75|25|96|78|14|23|70|32|9,85.000000,9,100.000000,0,0.631000,0.913233,0.981269,0.631000,0.913233,0.981269,0.631000,0.913233,0.981269,44,219,0.436415,0.598155
128,44.750000,1.572759,32|9|19|13|56|59|68|79|39|36,88.500000,9,100.000000,0,0.670500,0.979493,0.975130,0.670500,0.979493,0.975130,0.670500,0.979493,0.975130,67,55,0.275146,0.213684
129,46.260000,1.547949,6|67|82|31|54|22|78|64|14|90,88.100000,64,100.000000,0,0.600500,0.972939,0.982346,0.600500,0.972939,0.982346,0.600500,0.972939,0.982346,42,65,0.237215,0.266415
130,44.160000,1.554347,18|49|94|22|7|40|82|75|46|84,85.900000,18,96.000000,0,0.586500,0.973572,0.971915,0.586500,0.973572,0.971915,0.586500,0.973572,0.971915,66,62,0.266731,0.302959
131,42.170000,1.593263,20|26|54|53|71|75|95|94|2|7,87.500000,2,100.000000,0,0.624250,0.951942,0.985081,0.624250,0.951942,0.985081,0.624250,0.951942,0.985081,36,120,0.298413,0.282573
132,47.440000,1.491458,19|61|66|62|29|17|52|93|77|83,89.500000,61,100.000000,0,0.555500,0.965347,0.967960,0.555500,0.965347,0.967960,0.555500,0.965347,0.967960,71,77,0.269543,0.246745
133,42.980000,1.570626,99|64|85|2|98|5|92|24|22|66,83.600000,64,100.000000,0,0.610000,0.889754,0.977048,0.610000,0.889754,0.977048,0.610000,0.889754,0.977048,51,269,0.411079,0.418820
134,45.750000,1.553309,39|98|99|31|80|91|94|67|64|52,79.600000,80,100.000000,0,0.490000,0.855612,0.976704,0.490000,0.855612,0.976704,0.490000,0.855612,0.976704,40,283,0.455499,0.428147
135,44.030000,1.583650,0|42|68|29|55|81|64|84|3|59,91.100000,0,100.000000,0,0.616000,0.981737,0.986139,0.616000,0.981737,0.986139,0.616000,0.981737,0.986139,34,45,0.219141,0.179230
136,51.700000,1.387035,68|44|64|95|75|30|93|31|37|66,86.700000,64,100.000000,0,0.533250,0.943272,0.970106,0.533250,0.943272,0.970106,0.533250,0.943272,0.970106,62,121,0.351126,0.303041
137,46.350000,1.534297,92|84|87|14|76|1|62|71|58|54,87.200000,54,98.000000,0,0.530750,0.964202,0.980364,0.530750,0.964202,0.980364,0.530750,0.964202,0.980364,41,76,0.249290,0.227899
138,38.920000,1.655009,90|12|20|86|2|94|49|92|36|67,89.800000,2,100.000000,0,0.569000,0.978471,0.989778,0.569000,0.978471,0.989778,0.569000,0.978471,0.989778,23,49,0.225906,0.285816
139,49.150000,1.440721,99|12|94|49|0|6|90|66|27|97,83.300000,0,100.000000,0,0.632500,0.879447,0.977592,0.632500,0.879447,0.977592,0.632500,0.879447,0.977592,51,305,0.457743,0.394377
140,50.220000,1.443184,66|18|17|22|89|72|24|39|3|91,82.300000,3,97.000000,0,0.662250,0.952057,0.972244,0.662250,0.952057,0.972244,0.662250,0.952057,0.972244,72,127,0.345041,0.358851
141,52.380000,1.387775,78|56|19|57|31|39|99|81|91|71,78.800000,71,95.000000,0,0.547750,0.895482,0.974181,0.547750,0.895482,0.974181,0.547750,0.895482,0.974181,52,229,0.440426,0.398743
142,45.540000,1.527178,7|39|29|70|50|4|76|37|51|14,89.000000,29,100.000000,0,0.698250,0.980308,0.978556,0.698250,0.980308,0.978556,0.698250,0.980308,0.978556,60,55,0.242821,0.173758
143,37.530000,1.776361,67|94|60|76|36|42|84|53|75|34,90.000000,60,100.000000,0,0.504250,0.974219,0.974219,0.504250,0.974219,0.974219,0.504250,0.974219,0.974219,52,52,0.196218,0.150524
144,49.430000,1.428758,30|59|38|81|68|42|86|85|11|93,87.300000,68,96.000000,0,0.526000,0.974335,0.973409,0.526000,0.974335,0.973409,0.526000,0.974335,0.973409,56,54,0.260433,0.219001
145,45.930000,1.505165,86|49|14|65|0|15|9|68|34|64,89.800000,0,100.000000,0,0.669750,0.985069,0.973083,0.669750,0.985069,0.973083,0.669750,0.985069,0.973083,73,40,0.189267,0.161389
146,45.310000,1.511879,82|9|38|95|12|71|88|51|56|29,88.200000,9,100.000000,0,0.595750,0.954679,0.986985,0.595750,0.954679,0.986985,0.595750,0.954679,0.986985,30,108,0.255798,0.216779
147,43.560000,1.620763,12|57|63|98|9|46|26|96|25|42,86.000000,9,100.000000,0,0.654000,0.925841,0.973864,0.654000,0.925841,0.973864,0.654000,0.925841,0.973864,65,194,0.442025,0.367246
148,51.260000,1.370533,68|27|69|41|49|47|78|36|54|51,85.600000,36,99.000000,0,0.593000,0.962901,0.975651,0.593000,0.962901,0.975651,0.593000,0.962901,0.975651,57,88,0.304512,0.247107
149,49.220000,1.421790,49|72|65|34|6|64|90|8|99|88,84.900000,64,100.000000,0,0.580250,0.911245,0.976905,0.580250,0.911245,0.976905,0.580250,0.911245,0.976905,50,206,0.372244,0.315447
150,43.460000,1.566003,7|72|50|78|99|95|41|91|30|69,69.900000,41,89.000000,0,0.573750,0.844009,0.977789,0.573750,0.844009,0.977789,0.573750,0.844009,0.977789,44,358,0.628216,0.508887
151,46.650000,1.484335,96|27|63|20|16|56|82|45|41|62,84.700000,16,96.000000,0,0.607500,0.941975,0.962979,0.607500,0.941975,0.962979,0.607500,0.941975,0.962979,88,141,0.329898,0.311946
152,43.410000,1.594308,21|53|68|14|52|4|71|41|16|7,90.000000,16,96.000000,0,0.705250,0.993974,0.968901,0.705250,0.993974,0.968901,0.705250,0.993974,0.968901,90,17,0.166240,0.120313
153,43.900000,1.552946,27|52|64|94|60|32|36|0|99|18,88.200000,64,100.000000,0,0.650250,0.927720,0.980097,0.650250,0.927720,0.980097,0.650250,0.927720,0.980097,49,188,0.281170,0.224203
154,49.210000,1.389671,71|33|48|1|36|30|20|54|89|59,90.400000,54,98.000000,0,0.644750,0.980225,0.974933,0.644750,0.980225,0.974933,0.644750,0.980225,0.974933,65,51,0.236560,0.207169
155,44.390000,1.516507,72|81|73|99|4|76|96|92|20|18,81.700000,76,97.000000,0,0.568500,0.850923,0.974811,0.568500,0.850923,0.974811,0.568500,0.850923,0.974811,50,339,0.494022,0.385673
156,43.400000,1.572765,43|97|15|29|40|28|30|52|36|51,84.200000,29,100.000000,0,0.664500,0.958992,0.959714,0.664500,0.958992,0.959714,0.664500,0.958992,0.959714,107,109,0.332413,0.292895
157,37.840000,1.827857,44|74|63|98|72|23|30|47|17|27,83.600000,74,100.000000,0,0.611250,0.959918,0.969434,0.611250,0.959918,0.969434,0.611250,0.959918,0.969434,74,98,0.311084,0.266437
158,42.710000,1.561163,15|93|59|29|43|25|45|88|56|53,90.200000,29,100.000000,0,0.583750,0.983298,0.962683,0.583750,0.983298,0.962683,0.583750,0.983298,0.962683,89,39,0.226265,0.137436
159,48.120000,1.529870,88|45|21|8|63|23|4|66|44|32,89.800000,88,100.000000,0,0.673500,0.989235,0.971210,0.673500,0.989235,0.971210,0.673500,0.989235,0.971210,79,29,0.189751,0.136800
160,47.130000,1.622344,51|8|58|31|67|62|18|3|26|73,89.200000,3,98.000000,0,0.675250,0.986301,0.974396,0.675250,0.986301,0.974396,0.675250,0.986301,0.974396,70,37,0.170216,0.145597
161,49.140000,1.432748,56|87|1|21|53|46|49|99|44|92,77.800000,1,97.000000,0,0.603250,0.902611,0.967570,0.603250,0.902611,0.967570,0.603250,0.902611,0.967570,73,235,0.387245,0.310870
162,52.020000,1.371688,83|9|30|91|59|77|47|1|81|44,88.300000,9,100.000000,0,0.591000,0.966159,0.978578,0.591000,0.966159,0.978578,0.591000,0.966159,0.978578,50,80,0.249896,0.213804
163,55.640000,1.261993,0|2|37|92|78|73|1|74|42|16,90.700000,0,100.000000,0,0.666000,0.982357,0.977952,0.666000,0.982357,0.977952,0.666000,0.982357,0.977952,59,47,0.177773,0.127214
164,40.040000,1.683742,47|29|99|30|53|71|68|22|96|31,86.400000,29,100.000000,0,0.629000,0.881558,0.982720,0.629000,0.881558,0.982720,0.629000,0.881558,0.982720,39,298,0.401467,0.335575
165,47.010000,1.516515,37|71|49|14|18|32|50|60|39|9,90.300000,60,100.000000,0,0.692750,0.984482,0.977077,0.692750,0.984482,0.977077,0.692750,0.984482,0.977077,64,43,0.201775,0.141520
166,45.050000,1.536811,75|28|59|81|2|42|99|88|98|72,78.700000,2,100.000000,0,0.544000,0.871783,0.975823,0.544000,0.871783,0.975823,0.544000,0.871783,0.975823,47,279,0.426524,0.343223
167,43.150000,1.678288,98|7|47|94|5|45|39|2|88|90,90.000000,2,100.000000,0,0.593000,0.978078,0.984720,0.593000,0.978078,0.984720,0.593000,0.978078,0.984720,36,52,0.210474,0.168467
168,47.340000,1.553400,71|26|32|7|29|45|51|0|90|42,91.300000,29,100.000000,0,0.675500,0.991488,0.975956,0.675500,0.991488,0.975956,0.675500,0.991488,0.975956,66,23,0.173205,0.116217
169,45.350000,1.610630,99|88|79|11|18|66|54|57|0|22,84.900000,88,100.000000,0,0.646000,0.909830,0.969884,0.646000,0.909830,0.969884,0.646000,0.909830,0.969884,73,233,0.368293,0.327174
170,52.140000,1.399750,96|1|73|26|44|0|88|42|14|3,89.900000,0,100.000000,0,0.702750,0.963714,0.979393,0.702750,0.963714,0.979393,0.702750,0.963714,0.979393,57,102,0.219955,0.170643
171,53.270000,1.336519,10|22|92|40|60|49|98|79|85|87,82.700000,60,100.000000,0,0.505500,0.958457,0.962742,0.505500,0.958457,0.962742,0.505500,0.958457,0.962742,75,84,0.354611,0.259717
172,47.690000,1.439648,17|98|76|73|88|48|9|60|61|50,89.100000,88,100.000000,0,0.543500,0.974241,0.986034,0.543500,0.974241,0.986034,0.543500,0.974241,0.986034,30,56,0.214703,0.152882
173,44.150000,1.572819,2|44|13|28|19|94|60|0|56|58,93.300000,2,100.000000,0,0.697500,0.989247,0.982906,0.697500,0.989247,0.982906,0.697500,0.989247,0.982906,48,30,0.168124,0.093277
174,45.970000,1.710288,34|8|6|93|88|3|26|61|94|33,91.400000,88,100.000000,0,0.639000,0.988654,0.980217,0.639000,0.988654,0.980217,0.639000,0.988654,0.980217,51,29,0.174342,0.111369
175,51.290000,1.355176,15|43|90|68|17|76|58|60|69|30,87.500000,60,100.000000,0,0.573750,0.977342,0.966810,0.573750,0.977342,0.966810,0.573750,0.977342,0.966810,77,52,0.275291,0.185714
176,49.860000,1.402341,36|67|84|22|51|16|19|15|4|35,90.100000,36,98.000000,0,0.705000,0.984752,0.961898,0.705000,0.984752,0.961898,0.705000,0.984752,0.961898,110,43,0.201991,0.140948
177,48.770000,1.461151,37|85|88|39|70|32|65|2|30|63,86.900000,88,100.000000,0,0.589500,0.983036,0.978885,0.589500,0.983036,0.978885,0.589500,0.983036,0.978885,50,40,0.205367,0.167254
178,49.750000,1.475698,83|72|42|67|3|88|18|90|45|11,87.000000,88,100.000000,0,0.583500,0.970865,0.967136,0.583500,0.970865,0.967136,0.583500,0.970865,0.967136,77,68,0.229656,0.182792
179,54.330000,1.284244,64|20|57|73|35|18|48|12|15|16,90.500000,64,100.000000,0,0.702250,0.986828,0.969909,0.702250,0.986828,0.969909,0.702250,0.986828,0.969909,86,37,0.210801,0.145681
180,48.830000,1.432261,7|90|13|64|69|73|76|91|27|94,85.600000,64,100.000000,0,0.526500,0.965337,0.981178,0.526500,0.965337,0.981178,0.526500,0.965337,0.981178,39,73,0.229594,0.165591
181,48.250000,1.499339,38|5|15|2|52|51|33|42|68|67,91.300000,2,100.000000,0,0.693250,0.986296,0.973310,0.693250,0.986296,0.973310,0.693250,0.986296,0.973310,75,38,0.196433,0.138174
182,50.790000,1.412736,79|97|49|93|92|40|4|14|53|71,85.300000,4,97.000000,0,0.541500,0.953832,0.978683,0.541500,0.953832,0.978683,0.541500,0.953832,0.978683,45,100,0.278414,0.235332
183,50.990000,1.369191,25|19|72|54|38|28|65|53|42|3,87.300000,54,99.000000,0,0.683750,0.979159,0.981672,0.683750,0.979159,0.981672,0.683750,0.979159,0.981672,50,57,0.210350,0.184346
184,51.290000,1.323810,80|88|57|98|76|84|7|50|92|27,83.400000,80,100.000000,0,0.481250,0.965714,0.981003,0.481250,0.965714,0.981003,0.481250,0.965714,0.981003,36,66,0.263742,0.194571
185,56.300000,1.247094,57|65|49|45|3|47|62|60|64|43,91.200000,60,100.000000,0,0.602000,0.980897,0.976033,0.602000,0.980897,0.976033,0.602000,0.980897,0.976033,58,46,0.196510,0.134274
186,48.800000,1.416685,88|60|40|41|14|25|47|45|73|51,90.100000,88,100.000000,0,0.608250,0.982737,0.974328,0.608250,0.982737,0.974328,0.608250,0.982737,0.974328,63,42,0.196317,0.127182
187,41.630000,1.657734,83|95|72|71|63|56|94|37|46|14,84.700000,71,95.000000,0,0.519500,0.933590,0.977330,0.519500,0.933590,0.977330,0.519500,0.933590,0.977330,45,138,0.297715,0.302669
188,45.130000,1.509916,55|99|34|17|65|5|71|92|32|94,80.900000,5,95.000000,0,0.590250,0.902160,0.968622,0.590250,0.902160,0.968622,0.590250,0.902160,0.968622,69,231,0.365245,0.284260
189,50.710000,1.364100,31|80|57|14|42|10|40|5|30|56,87.400000,80,100.000000,0,0.701250,0.982888,0.972830,0.701250,0.982888,0.972830,0.701250,0.982888,0.972830,77,48,0.232282,0.166151
190,49.550000,1.378736,16|25|32|17|99|51|56|90|23|46,85.800000,46,97.000000,0,0.672000,0.921503,0.972517,0.672000,0.921503,0.972517,0.672000,0.921503,0.972517,70,211,0.348418,0.242491
191,45.170000,1.536482,95|14|94|88|30|64|85|5|77|73,88.200000,88,100.000000,0,0.519250,0.951372,0.986028,0.519250,0.951372,0.986028,0.519250,0.951372,0.986028,28,101,0.271255,0.194963
192,48.830000,1.374755,6|13|20|8|76|51|40|17|48|88,86.700000,88,100.000000,0,0.707750,0.981985,0.982679,0.707750,0.981985,0.982679,0.707750,0.981985,0.982679,49,51,0.231813,0.168425
193,51.280000,1.364251,20|21|74|1|83|81|31|30|95|23,85.100000,74,100.000000,0,0.640500,0.960578,0.971192,0.640500,0.960578,0.971192,0.640500,0.960578,0.971192,73,101,0.286479,0.216722
194,56.800000,1.231172,12|1|64|14|66|80|86|30|61|21,92.800000,64,100.000000,0,0.643000,0.994946,0.980084,0.643000,0.994946,0.980084,0.643000,0.994946,0.980084,52,13,0.157719,0.088910
195,49.700000,1.351702,12|50|25|66|15|77|91|62|94|40,83.000000,25,94.000000,0,0.584000,0.964041,0.979130,0.584000,0.964041,0.979130,0.584000,0.964041,0.979130,48,84,0.298398,0.251275
196,48.100000,1.457827,44|50|9|11|72|30|58|62|67|59,87.900000,9,100.000000,0,0.637750,0.971776,0.981394,0.637750,0.971776,0.981394,0.637750,0.971776,0.981394,47,72,0.310749,0.169702
197,47.880000,1.447087,53|94|84|25|78|96|58|8|99|1,81.600000,25,98.000000,0,0.594000,0.867003,0.981888,0.594000,0.867003,0.981888,0.594000,0.867003,0.981888,38,316,0.430984,0.376843
198,51.130000,1.400247,60|61|38|75|3|41|86|30|62|57,91.300000,60,100.000000,0,0.585250,0.985903,0.977552,0.585250,0.985903,0.977552,0.585250,0.985903,0.977552,53,33,0.192683,0.118420
199,54.550000,1.278370,21|25|42|83|46|67|98|48|91|55,83.900000,25,96.000000,0,0.547500,0.966210,0.979630,0.547500,0.966210,0.979630,0.547500,0.966210,0.979630,44,74,0.306633,0.252439
200,49.600000,1.415494,55|41|24|4|13|71|26|56|93|82,90.000000,4,97.000000,1,0.624500,0.982786,0.975755,0.664500,0.934161,0.986884,0.634500,0.975571,0.984102,40,62,0.223985,0.131008
201,57.080000,1.213274,28|58|65|85|40|13|73|62|21|64,87.600000,64,100.000000,1,0.595000,0.976471,0.978526,0.628500,0.943914,0.999158,0.605250,0.971912,0.990737,22,68,0.286095,0.143447
202,45.690000,1.516084,94|42|11|6|62|84|77|22|95|36,84.100000,62,98.000000,1,0.582500,0.950215,0.958027,0.631250,0.907723,0.991778,0.607750,0.938708,0.987451,29,149,0.310960,0.186731
203,51.130000,1.422595,89|94|11|32|34|46|25|88|1|44,91.200000,88,100.000000,1,0.625750,0.986017,0.979365,0.650250,0.958862,0.989683,0.636000,0.980346,0.989683,26,50,0.192510,0.121026
204,49.830000,1.460840,28|24|52|32|7|63|19|43|99|98,84.100000,52,99.000000,1,0.659500,0.924564,0.968626,0.693500,0.891132,0.981732,0.671750,0.921474,0.983320,42,211,0.445194,0.265886
205,47.700000,1.492158,91|52|50|3|8|59|24|60|18|26,88.000000,60,100.000000,1,0.692250,0.978332,0.984017,0.715000,0.959091,0.996368,0.699000,0.975322,0.990556,26,69,0.223187,0.123228
206,51.270000,1.364039,66|72|42|76|73|90|43|53|48|83,90.600000,90,96.000000,1,0.493250,0.967562,0.985545,0.525750,0.912981,0.991224,0.499250,0.959439,0.989158,21,81,0.261111,0.150199
207,45.280000,1.556925,97|22|52|2|5|84|59|75|24|34,87.300000,2,100.000000,1,0.643250,0.970851,0.978840,0.674750,0.943312,0.997649,0.654000,0.964832,0.989028,28,92,0.234496,0.166338
208,48.250000,1.485395,92|63|36|44|15|10|27|11|53|25,88.000000,25,98.000000,1,0.674250,0.988135,0.951786,0.727000,0.957015,0.993929,0.695750,0.984549,0.978571,60,43,0.247968,0.136369
209,50.480000,1.382061,20|0|62|36|95|3|51|89|8|12,87.000000,0,100.000000,1,0.709750,0.963367,0.976786,0.719750,0.944772,0.971429,0.718750,0.960696,0.986429,38,113,0.262956,0.200102
210,52.350000,1.337375,39|91|83|28|41|71|19|27|74|66,86.500000,74,100.000000,1,0.567000,0.979277,0.974123,0.605750,0.938093,0.996930,0.580250,0.973718,0.991228,20,61,0.249040,0.159102
211,53.190000,1.325304,0|38|65|82|44|6|80|12|57|79,89.900000,0,100.000000,1,0.609500,0.982773,0.950040,0.624000,0.951522,0.941713,0.613750,0.980041,0.954005,116,49,0.222511,0.128520
212,52.670000,1.332594,2|31|80|8|55|32|98|74|96|91,85.600000,2,100.000000,1,0.568250,0.943247,0.979443,0.594250,0.920067,0.999086,0.574500,0.943429,0.990407,21,130,0.402134,0.254864
213,45.570000,1.543215,95|5|55|16|43|23|76|63|62|34,87.900000,62,97.000000,1,0.625750,0.962445,0.966306,0.662500,0.924151,0.982351,0.637000,0.957614,0.978740,53,108,0.312347,0.204046
214,52.800000,1.321122,41|65|83|78|34|20|82|99|21|14,81.200000,14,95.000000,1,0.603500,0.907208,0.958005,0.624250,0.870645,0.951006,0.607250,0.906134,0.962817,85,228,0.388219,0.277463
215,45.560000,1.497805,43|20|93|41|39|1|95|63|16|2,87.300000,2,100.000000,1,0.675750,0.969293,0.976883,0.713000,0.939341,0.998881,0.687250,0.967625,0.991797,22,89,0.279639,0.199740
216,54.720000,1.276055,67|70|63|60|12|20|74|65|48|6,88.700000,60,100.000000,1,0.607500,0.983539,0.975112,0.639250,0.957372,0.998776,0.618000,0.977751,0.986128,34,55,0.210672,0.165583
217,51.200000,1.356543,95|41|6|23|93|26|60|14|43|31,88.100000,60,100.000000,1,0.659750,0.978780,0.985502,0.686500,0.953387,0.998855,0.665500,0.977085,0.992369,20,61,0.194326,0.140366
218,55.980000,1.258117,11|52|62|87|34|57|61|64|22|48,89.500000,61,100.000000,1,0.600250,0.977926,0.973870,0.631500,0.951702,0.997097,0.614000,0.971091,0.989216,26,71,0.232444,0.183926
219,51.170000,1.337446,75|18|94|48|58|46|98|28|56|92,87.800000,18,96.000000,1,0.527750,0.948366,0.979931,0.569750,0.893813,0.997063,0.532000,0.950658,0.990210,20,105,0.285950,0.326518
220,45.220000,1.520893,86|71|74|4|23|19|29|3|36|35,95.300000,74,100.000000,1,0.692500,0.995307,0.988526,0.701250,0.977540,0.983148,0.697000,0.994261,0.993905,17,16,0.112620,0.054713
221,49.350000,1.427615,6|19|78|80|52|31|43|85|2|25,92.200000,80,100.000000,1,0.662250,0.983767,0.981175,0.686250,0.963934,0.996235,0.672750,0.981048,0.993976,16,51,0.236437,0.112587
222,50.920000,1.387309,52|34|5|85|49|19|39|9|35|7,89.900000,9,100.000000,1,0.729000,0.989369,0.982629,0.758250,0.966370,0.998297,0.739250,0.985796,0.992847,21,42,0.183284,0.127022
223,53.200000,1.334481,54|28|50|72|74|51|46|32|21|15,84.300000,74,100.000000,1,0.649500,0.969207,0.973705,0.676500,0.954915,0.999227,0.667000,0.963643,0.994200,15,97,0.315826,0.198409
224,51.100000,1.363467,50|94|90|68|69|16|89|87|5|24,83.300000,16,96.000000,1,0.545250,0.953232,0.985308,0.594750,0.874317,0.985782,0.550500,0.945050,0.986256,29,121,0.332183,0.254466
225,51.450000,1.364247,86|49|62|59|10|42|1|68|83|90,91.700000,1,98.000000,1,0.556750,0.978895,0.971480,0.608500,0.912490,0.989750,0.563500,0.974268,0.978610,48,58,0.294512,0.146845
226,50.070000,1.418895,57|49|27|34|0|56|38|67|88|5,84.700000,0,100.000000,1,0.658750,0.984440,0.976289,0.640500,0.960187,0.925856,0.664500,0.979308,0.979676,54,55,0.201029,0.170736
227,51.000000,1.387659,93|40|21|95|96|6|52|55|48|42,82.400000,52,99.000000,1,0.586750,0.937793,0.978657,0.636250,0.880943,0.996888,0.598000,0.930602,0.989773,23,166,0.442840,0.308090
228,56.410000,1.238501,9|69|49|79|57|47|60|24|12|41,86.700000,9,100.000000,1,0.638250,0.981982,0.973592,0.646250,0.960155,0.963883,0.640500,0.978532,0.973592,68,55,0.217745,0.159054
229,52.810000,1.316918,15|12|69|34|67|96|74|42|54|88,87.100000,74,100.000000,1,0.574000,0.950784,0.973684,0.600000,0.930417,0.995986,0.578500,0.953328,0.983943,36,108,0.273409,0.178835
230,57.130000,1.244076,69|84|50|99|23|97|73|76|44|78,76.700000,76,96.000000,1,0.511500,0.856305,0.979866,0.529250,0.844119,0.999441,0.521000,0.854607,0.996085,7,303,0.476686,0.330262
231,50.310000,1.388495,55|90|64|81|91|57|87|75|94|61,88.400000,64,100.000000,1,0.411500,0.946537,0.981727,0.445750,0.890073,1.000000,0.417000,0.940647,0.988658,18,99,0.275569,0.187994
232,48.640000,1.470722,49|76|32|95|28|93|59|86|30|35,89.600000,76,97.000000,1,0.543750,0.965057,0.981759,0.590250,0.904701,0.999065,0.554500,0.956718,0.992516,16,96,0.273026,0.190120
233,51.790000,1.377677,13|54|69|73|31|99|12|72|24|51,81.200000,13,97.000000,1,0.651000,0.909370,0.981758,0.660250,0.903446,0.989221,0.654250,0.910967,0.988391,28,233,0.363222,0.263403
234,54.580000,1.324050,48|69|29|54|60|49|32|36|31|13,87.000000,29,100.000000,1,0.656500,0.982102,0.970278,0.682000,0.962243,0.987585,0.664000,0.979292,0.978555,57,55,0.199064,0.188912
235,51.090000,1.348257,42|18|94|27|3|36|55|5|50|72,86.100000,3,99.000000,1,0.686500,0.971231,0.981597,0.710750,0.946535,0.990431,0.693500,0.967195,0.987486,34,91,0.228369,0.163184
236,54.920000,1.272573,45|77|10|41|64|73|97|93|29|35,87.800000,64,100.000000,1,0.558250,0.957456,0.972260,0.588500,0.929482,0.994998,0.569500,0.951273,0.985448,32,111,0.253654,0.163826
237,55.370000,1.262841,91|21|37|99|17|22|3|28|44|89,79.600000,3,99.000000,1,0.674750,0.925157,0.974629,0.697500,0.907885,0.988681,0.682500,0.924542,0.985168,38,206,0.357052,0.276896
238,55.470000,1.323594,71|83|63|21|66|61|45|5|13|4,92.500000,61,100.000000,1,0.654250,0.984333,0.982831,0.689250,0.946318,0.995422,0.661000,0.979955,0.988554,30,53,0.193918,0.123619
239,40.870000,1.598655,98|50|30|60|48|0|21|78|7|99,79.800000,60,100.000000,1,0.655500,0.906178,0.976974,0.660750,0.894438,0.972039,0.668750,0.903551,0.993832,15,258,0.410684,0.299799
240,48.210000,1.510996,31|76|62|45|55|61|1|38|70|85,91.500000,61,100.000000,1,0.576500,0.985256,0.977204,0.614500,0.945077,0.999140,0.585000,0.979487,0.985806,33,48,0.252097,0.140370
241,54.040000,1.307494,33|84|20|55|59|1|93|64|80|36,92.300000,64,100.000000,1,0.583250,0.975997,0.979776,0.615500,0.943948,1.000000,0.593250,0.971344,0.991824,19,68,0.250416,0.127462
242,47.180000,1.439548,89|43|37|84|61|62|48|64|73|2,91.200000,61,100.000000,1,0.552500,0.982805,0.985481,0.579500,0.949957,0.999093,0.559500,0.976765,0.991833,18,52,0.215549,0.125901
243,54.210000,1.298032,5|67|83|60|1|3|51|98|59|50,89.200000,60,100.000000,1,0.629750,0.967447,0.983851,0.656500,0.936405,0.992733,0.636500,0.963865,0.990715,23,92,0.289048,0.168205
244,51.180000,1.371947,5|36|49|54|57|18|72|17|16|24,88.400000,36,96.000000,1,0.728000,0.976648,0.983743,0.738250,0.962411,0.983051,0.732250,0.974394,0.987202,37,75,0.226075,0.156945
245,45.570000,1.558038,62|7|79|72|15|63|30|71|89|42,85.700000,62,98.000000,1,0.582750,0.966538,0.976170,0.610500,0.925880,0.979636,0.590500,0.961473,0.983969,37,91,0.263856,0.219913
246,50.590000,1.391387,91|10|16|52|5|57|62|7|40|42,87.800000,52,97.000000,1,0.696500,0.978464,0.980576,0.711500,0.963106,0.985971,0.702750,0.976877,0.987770,34,65,0.245992,0.184901
