epoch,target_client,best_net2_client,scoreA_count,fedrn_clean_count,bestnet2_clean_count,final_clean_count,final_precision,final_recall,missed_clean,false_clean
199,79,29,371,371,276,371,0.398922,1.000000,0,223
199,50,29,271,271,255,271,0.424354,0.479167,125,156
199,24,29,393,334,316,334,0.970060,1.000000,0,10
199,11,29,325,358,351,358,0.997207,0.978082,8,1
199,29,29,381,308,309,308,1.000000,1.000000,0,0
199,59,29,379,369,258,369,0.574526,1.000000,0,157
199,3,29,395,387,356,387,1.000000,0.989770,4,0
199,84,29,382,382,335,382,0.345550,1.000000,0,250
199,65,29,294,294,291,294,0.326531,0.500000,96,198
200,15,15,383,356,355,357,0.980392,0.994318,2,7
200,39,15,384,293,281,289,0.951557,0.996377,1,14
200,11,15,369,365,362,365,0.994521,0.994521,2,2
200,12,15,211,178,178,178,0.983146,0.483425,187,3
200,77,15,370,370,338,370,0.416216,1.000000,0,216
200,98,15,359,359,343,359,0.242340,1.000000,0,272
200,31,15,389,310,311,313,0.958466,0.996678,1,13
200,63,15,386,386,213,384,0.518229,1.000000,0,185
200,73,15,383,383,211,382,0.437173,1.000000,0,215
200,81,15,313,313,300,313,0.223642,0.496454,71,243
201,76,61,315,315,312,315,0.263492,0.528662,74,232
201,45,61,382,382,266,381,0.671916,1.000000,0,125
201,28,61,389,314,307,316,0.977848,0.993569,2,7
201,48,61,272,272,268,272,0.466912,0.514170,120,145
201,5,61,399,381,379,386,0.994819,1.000000,0,2
201,62,61,377,377,376,377,0.535809,1.000000,0,175
201,61,61,380,380,379,380,0.539474,1.000000,0,175
201,41,61,269,269,268,269,0.524164,0.524164,128,128
201,75,61,297,297,296,297,0.235690,0.437500,90,227
201,43,61,259,259,258,259,0.505792,0.498099,132,128
202,42,18,374,283,283,280,0.939286,0.988722,3,17
202,86,18,314,314,310,314,0.187898,0.472000,66,255
202,19,18,365,339,333,339,0.994100,0.991176,3,2
202,63,18,386,385,255,337,0.590504,1.000000,0,138
202,33,18,386,302,291,299,0.966555,0.979661,6,10
202,55,18,385,382,283,364,0.615385,1.000000,0,140
202,25,18,230,230,159,229,0.676856,0.484375,165,74
202,80,18,379,379,294,379,0.379947,1.000000,0,235
202,18,18,393,338,333,340,0.997059,0.988338,4,1
202,36,18,251,244,232,244,0.581967,0.498246,143,102
203,2,2,250,394,396,396,0.994949,1.000000,0,2
203,51,2,375,375,250,375,0.632000,1.000000,0,138
203,63,2,386,386,203,386,0.515544,1.000000,0,187
203,95,2,321,321,303,319,0.109718,0.364583,61,284
203,61,2,380,380,226,380,0.539474,1.000000,0,175
203,71,2,373,373,162,373,0.463807,1.000000,0,200
203,31,2,363,305,315,309,0.964401,0.990033,3,11
203,41,2,269,269,151,268,0.526119,0.524164,128,127
203,21,2,391,341,341,342,0.973684,1.000000,0,9
203,83,2,367,367,357,367,0.367847,1.000000,0,232
204,60,60,384,384,384,384,0.541667,1.000000,0,176
204,32,60,379,366,296,305,0.977049,1.000000,0,7
204,48,60,272,272,266,272,0.466912,0.514170,120,145
204,96,60,338,337,336,338,0.142012,0.516129,45,290
204,54,60,377,377,247,377,0.604775,1.000000,0,149
204,98,60,359,359,359,359,0.242340,1.000000,0,272
204,58,60,380,380,224,355,0.605634,1.000000,0,140
204,94,60,371,371,370,371,0.269542,1.000000,0,271
204,39,60,384,383,276,295,0.935593,1.000000,0,19
204,69,60,374,374,371,374,0.481283,1.000000,0,194
205,5,0,295,383,389,386,0.994819,1.000000,0,2
205,67,0,374,374,203,374,0.497326,1.000000,0,188
205,63,0,386,386,211,386,0.515544,1.000000,0,187
205,33,0,388,304,308,308,0.954545,0.996610,1,14
205,82,0,368,368,326,368,0.375000,1.000000,0,230
205,50,0,271,271,265,271,0.424354,0.479167,125,156
205,29,0,347,308,308,308,1.000000,1.000000,0,0
205,25,0,230,229,159,229,0.676856,0.484375,165,74
205,87,0,375,375,354,375,0.325333,1.000000,0,253
205,0,0,201,339,321,345,1.000000,0.862500,55,0
206,0,0,258,324,366,351,1.000000,0.877500,49,0
206,74,0,369,369,153,369,0.444444,1.000000,0,205
206,80,0,379,379,330,379,0.379947,1.000000,0,235
206,36,0,250,251,149,250,0.568000,0.498246,143,108
206,19,0,374,337,342,339,0.994100,0.991176,3,2
206,20,0,374,341,346,343,0.973761,0.994048,2,9
206,89,0,367,368,339,368,0.315217,1.000000,0,252
206,98,0,359,359,326,359,0.242340,1.000000,0,272
206,93,0,368,368,341,368,0.279891,1.000000,0,265
206,47,0,380,378,251,268,0.932836,1.000000,0,18
207,68,33,374,374,300,373,0.490617,1.000000,0,190
207,50,33,270,271,249,271,0.424354,0.479167,125,156
207,57,33,379,379,277,379,0.575198,1.000000,0,161
207,48,33,272,272,250,272,0.466912,0.514170,120,145
207,35,33,387,295,290,299,0.963211,1.000000,0,11
207,33,33,388,301,377,373,0.788204,0.996610,1,79
207,72,33,380,380,349,380,0.447368,1.000000,0,210
207,82,33,367,368,304,368,0.375000,1.000000,0,230
207,91,33,359,359,340,359,0.303621,1.000000,0,250
207,85,33,363,363,335,363,0.352617,1.000000,0,235
208,32,13,377,304,299,303,0.980198,0.996644,1,6
208,28,13,389,316,315,318,0.977987,1.000000,0,7
208,67,13,374,374,290,374,0.497326,1.000000,0,188
208,13,13,392,359,362,361,0.991690,0.997214,1,3
208,62,13,377,377,272,377,0.535809,1.000000,0,175
208,94,13,371,371,355,371,0.269542,1.000000,0,271
208,78,13,366,366,305,366,0.412568,1.000000,0,215
208,80,13,379,379,349,379,0.379947,1.000000,0,235
208,68,13,374,374,189,374,0.489305,1.000000,0,191
208,60,13,384,384,199,261,0.796935,1.000000,0,53
209,51,3,375,375,251,375,0.632000,1.000000,0,138
209,18,3,393,341,327,341,0.997067,0.991254,3,1
209,69,3,374,374,242,374,0.481283,1.000000,0,194
209,98,3,359,359,345,359,0.242340,1.000000,0,272
209,66,3,374,374,241,374,0.505348,1.000000,0,185
209,53,3,376,248,243,247,0.935223,1.000000,0,16
209,8,3,377,376,373,374,0.997326,0.994667,2,1
209,3,3,397,386,387,386,1.000000,0.987212,5,0
209,33,3,388,388,274,313,0.939297,0.996610,1,19
209,58,3,380,379,227,355,0.605634,1.000000,0,140
210,35,0,387,288,288,293,0.969283,0.986111,4,9
210,96,0,338,338,299,338,0.142012,0.516129,45,290
210,75,0,297,297,266,297,0.235690,0.437500,90,227
210,3,0,397,388,391,391,1.000000,1.000000,0,0
210,15,0,369,353,358,356,0.983146,0.994318,2,6
210,41,0,269,268,151,267,0.528090,0.524164,128,126
210,0,0,239,345,380,368,1.000000,0.920000,32,0
210,28,0,388,314,312,314,0.980892,0.990354,3,6
210,29,0,392,308,308,308,1.000000,1.000000,0,0
210,57,0,378,379,239,376,0.579787,1.000000,0,158
211,42,22,374,273,282,275,0.941818,0.973684,7,16
211,51,22,375,375,249,375,0.632000,1.000000,0,138
211,95,22,321,321,302,321,0.109034,0.364583,61,286
211,21,22,378,340,313,340,0.979412,1.000000,0,7
211,92,22,325,325,310,325,0.147692,0.452830,58,277
211,98,22,359,359,351,359,0.242340,1.000000,0,272
211,76,22,315,315,305,315,0.263492,0.528662,74,232
211,34,22,250,250,191,249,0.590361,0.503425,145,102
211,48,22,272,272,256,272,0.466912,0.514170,120,145
211,22,22,377,328,332,330,0.996970,0.996970,1,1
212,58,4,380,380,229,380,0.565789,1.000000,0,165
212,62,4,377,377,219,377,0.535809,1.000000,0,175
212,77,4,371,371,184,371,0.415094,1.000000,0,217
212,4,4,274,376,365,367,0.997275,0.943299,22,1
212,82,4,368,368,313,368,0.375000,1.000000,0,230
212,91,4,358,359,327,343,0.317784,1.000000,0,234
212,44,4,377,377,224,355,0.723944,0.988462,3,98
212,59,4,379,379,198,373,0.568365,1.000000,0,161
212,11,4,378,365,367,367,0.994550,1.000000,0,2
212,27,4,387,316,320,320,0.978125,0.996815,1,7
213,51,47,375,375,257,375,0.632000,1.000000,0,138
213,21,47,391,338,322,340,0.973529,0.993994,2,9
213,41,47,269,269,256,269,0.524164,0.524164,128,128
213,99,47,374,374,370,374,0.224599,1.000000,0,290
213,73,47,383,384,283,384,0.434896,1.000000,0,217
213,80,47,378,379,322,379,0.379947,1.000000,0,235
213,91,47,359,359,351,359,0.303621,1.000000,0,250
213,12,47,210,178,178,178,0.983146,0.483425,187,3
213,47,47,380,379,380,380,0.657895,1.000000,0,130
213,39,47,384,292,290,291,0.938144,0.989130,3,18
214,61,61,380,380,380,380,0.539474,1.000000,0,175
214,57,61,379,379,305,379,0.575198,1.000000,0,161
214,32,61,379,305,289,302,0.980132,0.993289,2,6
214,80,61,379,379,311,379,0.379947,1.000000,0,235
214,39,61,384,295,280,292,0.941781,0.996377,1,17
214,77,61,371,371,366,371,0.415094,1.000000,0,217
214,11,61,376,366,361,366,0.994536,0.997260,1,2
214,82,61,368,368,357,368,0.375000,1.000000,0,230
214,41,61,269,269,267,269,0.524164,0.524164,128,128
214,48,61,272,272,266,272,0.466912,0.514170,120,145
215,9,9,367,372,372,372,1.000000,1.000000,0,0
215,86,9,314,314,311,314,0.187898,0.472000,66,255
215,45,9,382,382,259,338,0.757396,1.000000,0,82
215,1,9,275,372,393,384,1.000000,0.967254,13,0
215,82,9,367,368,298,368,0.375000,1.000000,0,230
215,25,9,230,228,159,192,0.807292,0.484375,165,37
215,59,9,379,379,219,344,0.616279,1.000000,0,132
215,0,9,208,339,352,355,1.000000,0.887500,45,0
215,97,9,368,368,364,368,0.244565,1.000000,0,278
215,40,9,259,261,209,257,0.533074,0.503676,135,120
216,92,46,325,325,315,325,0.147692,0.452830,58,277
216,55,46,384,384,260,377,0.594164,1.000000,0,153
216,10,46,218,191,191,191,0.984293,0.510870,180,3
216,47,46,379,380,239,379,0.659631,1.000000,0,129
216,64,46,372,372,188,370,0.529730,1.000000,0,174
216,46,46,381,379,379,380,0.665789,1.000000,0,127
216,53,46,376,376,233,375,0.616000,1.000000,0,144
216,27,46,392,321,315,321,0.978193,1.000000,0,7
216,32,46,380,302,285,301,0.983389,0.993289,2,5
216,72,46,380,380,349,380,0.447368,1.000000,0,210
217,16,46,226,207,180,181,0.988950,0.512894,170,2
217,25,46,229,230,202,229,0.676856,0.484375,165,74
217,72,46,380,380,351,380,0.447368,1.000000,0,210
217,96,46,338,338,334,338,0.142012,0.516129,45,290
217,43,46,259,259,248,259,0.505792,0.498099,132,128
217,50,46,271,271,263,271,0.424354,0.479167,125,156
217,46,46,383,382,383,383,0.660574,1.000000,0,130
217,30,46,383,308,296,307,0.977199,0.986842,4,7
217,86,46,314,314,309,314,0.187898,0.472000,66,255
217,44,46,377,377,273,377,0.689655,1.000000,0,117
218,2,2,286,394,394,394,1.000000,1.000000,0,0
218,40,2,261,261,147,261,0.524904,0.503676,135,124
218,12,2,210,178,178,178,0.983146,0.483425,187,3
218,77,2,369,369,176,369,0.417344,1.000000,0,215
218,55,2,385,384,250,354,0.632768,1.000000,0,130
218,85,2,363,363,343,363,0.352617,1.000000,0,235
218,61,2,380,380,205,380,0.539474,1.000000,0,175
218,44,2,377,376,271,376,0.691489,1.000000,0,116
218,47,2,380,380,248,379,0.659631,1.000000,0,129
218,53,2,376,375,236,368,0.627717,1.000000,0,137
219,55,5,385,377,250,360,0.622222,1.000000,0,136
219,20,5,394,343,346,344,0.973837,0.997024,1,9
219,5,5,357,381,373,381,0.994751,0.986979,5,2
219,89,5,367,368,329,364,0.315934,0.991379,1,249
219,61,5,380,380,220,374,0.545455,0.995122,1,170
219,86,5,313,314,292,309,0.190939,0.472000,66,250
219,99,5,375,374,340,374,0.224599,1.000000,0,290
219,51,5,375,375,251,375,0.632000,1.000000,0,138
219,95,5,321,321,295,321,0.109034,0.364583,61,286
219,60,5,384,283,200,241,0.863071,1.000000,0,33
220,2,2,219,394,394,394,1.000000,1.000000,0,0
220,67,2,374,374,205,374,0.497326,1.000000,0,188
220,9,2,396,372,372,372,1.000000,1.000000,0,0
220,36,2,252,252,149,252,0.563492,0.498246,143,110
220,10,2,217,191,191,191,0.984293,0.510870,180,3
220,25,2,229,230,158,230,0.673913,0.484375,165,75
220,51,2,375,375,247,375,0.632000,1.000000,0,138
220,27,2,391,315,317,318,0.981132,0.993631,2,6
220,95,2,321,321,298,320,0.109375,0.364583,61,285
220,13,2,385,356,360,361,0.988920,0.994429,2,4
221,74,31,368,369,308,369,0.444444,1.000000,0,205
221,58,31,378,380,285,376,0.569149,0.995349,1,162
221,45,31,382,381,268,285,0.898246,1.000000,0,29
221,31,31,388,305,335,316,0.949367,0.996678,1,16
221,41,31,269,269,257,269,0.524164,0.524164,128,128
221,27,31,391,320,313,321,0.978193,1.000000,0,7
221,83,31,367,367,362,366,0.368852,1.000000,0,231
221,71,31,373,373,361,373,0.463807,1.000000,0,200
221,10,31,218,191,191,191,0.984293,0.510870,180,3
221,66,31,374,375,299,374,0.505348,1.000000,0,185
222,1,1,288,388,397,396,1.000000,0.997481,1,0
222,6,1,396,379,382,382,0.997382,1.000000,0,1
222,25,1,230,230,161,229,0.676856,0.484375,165,74
222,24,1,393,329,303,328,0.975610,0.987654,4,8
222,80,1,379,379,343,379,0.379947,1.000000,0,235
222,11,1,397,361,343,363,0.997245,0.991781,3,1
222,26,1,391,325,308,324,0.975309,0.996845,1,8
222,91,1,359,359,341,359,0.303621,1.000000,0,250
222,37,1,388,387,297,303,0.930693,1.000000,0,21
222,27,1,389,319,320,320,0.978125,0.996815,1,7
223,98,20,359,359,350,359,0.242340,1.000000,0,272
223,20,20,395,342,322,343,0.976676,0.997024,1,8
223,58,20,380,380,235,380,0.565789,1.000000,0,165
223,90,20,374,374,335,374,0.299465,1.000000,0,262
223,53,20,376,376,254,370,0.624324,1.000000,0,139
223,96,20,338,338,322,338,0.142012,0.516129,45,290
223,76,20,315,315,305,315,0.263492,0.528662,74,232
223,59,20,379,379,265,379,0.559367,1.000000,0,167
223,27,20,296,319,299,316,0.984177,0.990446,3,5
223,63,20,298,208,190,201,0.955224,0.964824,7,9
224,84,0,382,382,361,382,0.345550,1.000000,0,250
224,4,0,275,367,383,376,1.000000,0.969072,12,0
224,67,0,374,374,206,370,0.502703,1.000000,0,184
224,32,0,380,301,303,303,0.983498,1.000000,0,5
224,18,0,392,340,344,343,0.997085,0.997085,1,1
224,24,0,353,326,332,329,0.975684,0.990741,3,8
224,91,0,359,359,359,359,0.303621,1.000000,0,250
224,0,0,292,360,359,364,1.000000,0.910000,36,0
224,13,0,392,362,363,363,0.988981,1.000000,0,4
224,87,0,375,375,345,375,0.325333,1.000000,0,253
225,76,2,315,315,291,315,0.263492,0.528662,74,232
225,31,2,389,311,310,312,0.961538,0.996678,1,12
225,81,2,313,313,293,313,0.223642,0.496454,71,243
225,28,2,389,313,318,317,0.977918,0.996785,1,7
225,54,2,377,358,234,332,0.686747,1.000000,0,104
225,2,2,233,394,394,394,1.000000,1.000000,0,0
225,27,2,392,319,318,319,0.981191,0.996815,1,6
225,79,2,370,371,299,371,0.398922,1.000000,0,223
225,67,2,374,374,275,374,0.497326,1.000000,0,188
225,61,2,379,379,204,339,0.604720,1.000000,0,134
226,23,29,393,329,318,332,0.984940,1.000000,0,5
226,43,29,259,259,216,259,0.505792,0.498099,132,128
226,57,29,379,379,336,377,0.578249,1.000000,0,159
226,95,29,321,321,319,321,0.109034,0.364583,61,286
226,14,29,366,353,352,357,0.994398,0.997191,1,2
226,42,29,376,280,270,279,0.931900,0.977444,6,19
226,86,29,314,314,312,314,0.187898,0.472000,66,255
226,20,29,384,345,336,345,0.973913,1.000000,0,9
226,59,29,378,379,252,379,0.559367,1.000000,0,167
226,29,29,387,309,320,311,0.990354,1.000000,0,3
227,97,1,368,368,336,368,0.244565,1.000000,0,278
227,53,1,376,376,232,376,0.614362,1.000000,0,145
227,34,1,250,249,153,249,0.590361,0.503425,145,102
227,91,1,359,359,335,359,0.303621,1.000000,0,250
227,74,1,369,369,304,369,0.444444,1.000000,0,205
227,90,1,374,374,352,374,0.299465,1.000000,0,262
227,1,1,177,199,353,216,1.000000,0.544081,181,0
227,26,1,391,325,327,329,0.963526,1.000000,0,12
227,96,1,338,338,305,338,0.142012,0.516129,45,290
227,64,1,371,372,195,371,0.528302,1.000000,0,175
228,60,2,384,384,208,384,0.541667,1.000000,0,176
228,31,2,389,310,314,311,0.967846,1.000000,0,10
228,62,2,376,377,194,377,0.535809,1.000000,0,175
228,39,2,384,374,290,293,0.941980,1.000000,0,17
228,2,2,263,394,394,394,1.000000,1.000000,0,0
228,86,2,314,314,289,314,0.187898,0.472000,66,255
228,10,2,219,191,191,191,0.984293,0.510870,180,3
228,16,2,226,220,180,209,0.856459,0.512894,170,30
228,27,2,392,316,319,319,0.981191,0.996815,1,6
228,68,2,374,374,175,374,0.489305,1.000000,0,191
229,79,2,371,371,219,371,0.398922,1.000000,0,223
229,42,2,370,277,286,283,0.929329,0.988722,3,20
229,52,2,382,376,247,332,0.704819,1.000000,0,98
229,1,2,209,359,276,335,1.000000,0.843829,62,0
229,49,2,386,292,254,272,0.893382,0.995902,1,29
229,74,2,369,369,348,369,0.444444,1.000000,0,205
229,53,2,376,376,231,376,0.614362,1.000000,0,145
229,27,2,392,318,321,320,0.981250,1.000000,0,6
229,2,2,256,394,394,394,1.000000,1.000000,0,0
229,97,2,368,368,336,368,0.244565,1.000000,0,278
230,11,8,368,365,367,367,0.994550,1.000000,0,2
230,56,8,376,376,240,298,0.741611,1.000000,0,77
230,53,8,376,376,218,376,0.614362,1.000000,0,145
230,84,8,381,382,303,382,0.345550,1.000000,0,250
230,91,8,359,359,339,359,0.303621,1.000000,0,250
230,36,8,252,251,154,250,0.568000,0.498246,143,108
230,99,8,374,374,352,374,0.224599,1.000000,0,290
230,8,8,397,372,373,375,0.997333,0.997333,1,1
230,74,8,369,369,260,369,0.444444,1.000000,0,205
230,32,8,379,362,299,305,0.977049,1.000000,0,7
231,23,14,393,332,327,330,0.987879,0.996942,1,4
231,79,14,371,371,312,371,0.398922,1.000000,0,223
231,5,14,208,368,338,359,0.994429,0.929688,27,2
231,4,14,265,364,367,369,1.000000,0.951031,19,0
231,20,14,385,341,345,343,0.976676,0.997024,1,8
231,87,14,375,375,340,375,0.325333,1.000000,0,253
231,33,14,387,387,289,310,0.938710,0.986441,4,19
231,51,14,375,375,250,371,0.638814,1.000000,0,134
231,57,14,378,379,225,378,0.574074,0.995413,1,161
231,14,14,398,358,349,359,0.988858,0.997191,1,4
232,13,8,392,360,350,362,0.991713,1.000000,0,3
232,8,8,362,369,371,371,0.997305,0.986667,5,1
232,40,8,260,261,240,261,0.524904,0.503676,135,124
232,31,8,388,309,311,314,0.955414,0.996678,1,14
232,26,8,391,326,298,321,0.978193,0.990536,3,7
232,23,8,377,327,331,331,0.987915,1.000000,0,4
232,63,8,386,386,275,386,0.515544,1.000000,0,187
232,72,8,380,380,331,380,0.447368,1.000000,0,210
232,66,8,374,374,292,374,0.505348,1.000000,0,185
232,24,8,393,327,334,334,0.970060,1.000000,0,10
233,19,9,392,338,340,343,0.991254,1.000000,0,3
233,44,9,377,374,259,362,0.718232,1.000000,0,102
233,96,9,338,338,336,338,0.142012,0.516129,45,290
233,72,9,380,380,287,380,0.447368,1.000000,0,210
233,79,9,371,371,358,371,0.398922,1.000000,0,223
233,9,9,375,372,372,372,1.000000,1.000000,0,0
233,16,9,226,222,180,211,0.848341,0.512894,170,32
233,34,9,249,249,153,245,0.600000,0.503425,145,98
233,62,9,377,377,262,377,0.535809,1.000000,0,175
233,89,9,368,368,345,368,0.315217,1.000000,0,252
234,23,9,393,331,331,332,0.984940,1.000000,0,5
234,83,9,367,367,340,367,0.367847,1.000000,0,232
234,63,9,386,386,227,297,0.670034,1.000000,0,98
234,26,9,392,325,322,329,0.960486,0.996845,1,13
234,9,9,394,372,372,372,1.000000,1.000000,0,0
234,75,9,297,297,288,297,0.235690,0.437500,90,227
234,78,9,366,366,342,366,0.412568,1.000000,0,215
234,46,9,382,381,251,267,0.943820,0.996047,1,15
234,99,9,374,374,363,374,0.224599,1.000000,0,290
234,82,9,368,368,349,368,0.375000,1.000000,0,230
235,87,9,375,375,274,375,0.325333,1.000000,0,253
235,9,9,383,372,372,372,1.000000,1.000000,0,0
235,17,9,219,212,172,207,0.811594,0.485549,178,39
235,74,9,369,369,327,369,0.444444,1.000000,0,205
235,80,9,379,379,216,379,0.379947,1.000000,0,235
235,36,9,251,242,147,225,0.631111,0.498246,143,83
235,52,9,382,382,241,308,0.759740,1.000000,0,74
235,73,9,384,384,238,384,0.434896,1.000000,0,217
235,39,9,384,286,289,291,0.945017,0.996377,1,16
235,11,9,378,363,367,366,0.994536,0.997260,1,2
236,65,9,294,294,268,294,0.326531,0.500000,96,198
236,66,9,374,374,231,374,0.505348,1.000000,0,185
236,36,9,252,250,227,250,0.568000,0.498246,143,108
236,17,9,219,211,172,207,0.811594,0.485549,178,39
236,62,9,377,377,254,377,0.535809,1.000000,0,175
236,9,9,383,372,372,372,1.000000,1.000000,0,0
236,77,9,371,371,276,370,0.416216,1.000000,0,216
236,20,9,386,344,341,344,0.973837,0.997024,1,9
236,49,9,389,266,246,261,0.923372,0.987705,3,20
236,33,9,387,305,295,308,0.954545,0.996610,1,14
237,74,47,369,369,357,369,0.444444,1.000000,0,205
237,41,47,268,269,246,269,0.524164,0.524164,128,128
237,53,47,376,376,281,376,0.614362,1.000000,0,145
237,90,47,374,374,371,374,0.299465,1.000000,0,262
237,49,47,352,286,261,283,0.862191,1.000000,0,39
237,68,47,374,374,279,374,0.489305,1.000000,0,191
237,47,47,380,380,380,380,0.657895,1.000000,0,130
237,76,47,315,315,307,315,0.263492,0.528662,74,232
237,59,47,379,379,305,379,0.559367,1.000000,0,167
237,37,47,388,299,283,293,0.948805,0.985816,4,15
238,19,6,390,340,331,340,0.991176,0.991176,3,3
238,6,6,371,374,373,373,1.000000,0.979003,8,0
238,95,6,321,321,304,321,0.109034,0.364583,61,286
238,65,6,294,294,259,294,0.326531,0.500000,96,198
238,46,6,383,382,245,348,0.727011,1.000000,0,95
238,94,6,371,371,359,371,0.269542,1.000000,0,271
238,68,6,374,374,238,374,0.489305,1.000000,0,191
238,85,6,363,363,304,363,0.352617,1.000000,0,235
238,14,6,357,357,353,356,0.994382,0.994382,2,2
238,77,6,370,370,351,370,0.416216,1.000000,0,216
239,44,64,377,377,269,377,0.689655,1.000000,0,117
239,93,64,368,368,365,368,0.279891,1.000000,0,265
239,16,64,225,209,180,180,0.994444,0.512894,170,1
239,21,64,330,330,339,337,0.982196,0.993994,2,6
239,96,64,338,338,338,338,0.142012,0.516129,45,290
239,52,64,382,334,239,307,0.762215,1.000000,0,73
239,64,64,372,372,372,372,0.526882,1.000000,0,176
239,47,64,380,262,241,260,0.953846,0.992000,2,12
239,61,64,380,313,203,265,0.773585,1.000000,0,60
239,58,64,380,380,298,380,0.565789,1.000000,0,165
240,52,23,382,382,251,317,0.738170,1.000000,0,83
240,21,23,389,335,325,339,0.979351,0.996997,1,7
240,89,23,368,368,339,368,0.315217,1.000000,0,252
240,46,23,381,375,259,273,0.926740,1.000000,0,20
240,26,23,392,327,321,326,0.969325,0.996845,1,10
240,77,23,370,370,361,370,0.416216,1.000000,0,216
240,73,23,384,384,276,384,0.434896,1.000000,0,217
240,22,23,382,330,311,330,0.993939,0.993939,2,2
240,87,23,375,375,354,375,0.325333,1.000000,0,253
240,23,23,393,330,326,332,0.984940,1.000000,0,5
241,85,64,363,363,355,363,0.352617,1.000000,0,235
241,72,64,380,380,377,380,0.447368,1.000000,0,210
241,64,64,372,372,372,372,0.526882,1.000000,0,176
241,28,64,389,317,308,318,0.977987,1.000000,0,7
241,78,64,366,366,362,366,0.412568,1.000000,0,215
241,10,64,218,191,191,191,0.984293,0.510870,180,3
241,73,64,384,384,352,384,0.434896,1.000000,0,217
241,47,64,380,380,247,283,0.879859,0.996000,1,34
241,21,64,390,338,336,339,0.979351,0.996997,1,7
241,24,64,331,325,311,330,0.972727,0.990741,3,9
242,32,0,380,300,303,303,0.983498,1.000000,0,5
242,17,0,216,205,172,200,0.840000,0.485549,178,32
242,68,0,374,374,192,372,0.491935,1.000000,0,189
242,27,0,355,318,320,320,0.978125,0.996815,1,7
242,85,0,363,363,317,363,0.352617,1.000000,0,235
242,66,0,374,374,201,374,0.505348,1.000000,0,185
242,90,0,374,374,343,374,0.299465,1.000000,0,262
242,71,0,372,373,177,373,0.463807,1.000000,0,200
242,0,0,306,348,355,356,1.000000,0.890000,44,0
242,74,0,369,369,161,369,0.444444,1.000000,0,205
243,45,6,380,380,257,370,0.691892,1.000000,0,114
243,95,6,320,321,297,321,0.109034,0.364583,61,286
243,10,6,219,191,191,191,0.984293,0.510870,180,3
243,32,6,379,305,303,302,0.983444,0.996644,1,5
243,52,6,382,382,244,382,0.612565,1.000000,0,148
243,20,6,391,344,344,346,0.971098,1.000000,0,10
243,40,6,260,261,146,260,0.526923,0.503676,135,123
243,73,6,384,384,331,384,0.434896,1.000000,0,217
243,6,6,347,376,372,374,0.997326,0.979003,8,1
243,23,6,393,331,323,328,0.987805,0.990826,3,4
244,3,3,323,386,386,386,1.000000,0.987212,5,0
244,23,3,393,329,327,332,0.984940,1.000000,0,5
244,31,3,388,307,312,312,0.964744,1.000000,0,11
244,92,3,324,324,297,322,0.149068,0.452830,58,274
244,72,3,380,380,196,380,0.447368,1.000000,0,210
244,82,3,367,368,306,363,0.380165,1.000000,0,225
244,18,3,393,342,321,336,0.997024,0.976676,8,1
244,59,3,378,378,235,378,0.560847,1.000000,0,166
244,81,3,313,313,246,313,0.223642,0.496454,71,243
244,78,3,366,366,207,366,0.412568,1.000000,0,215
245,65,14,294,293,265,293,0.327645,0.500000,96,197
245,57,14,379,379,290,379,0.575198,1.000000,0,161
245,20,14,391,344,345,345,0.973913,1.000000,0,9
245,50,14,271,271,247,271,0.424354,0.479167,125,156
245,89,14,368,368,348,368,0.315217,1.000000,0,252
245,14,14,398,357,349,359,0.988858,0.997191,1,4
245,45,14,382,352,244,304,0.842105,1.000000,0,48
245,42,14,344,277,286,281,0.935943,0.988722,3,18
245,27,14,392,319,305,319,0.978056,0.993631,2,7
245,31,14,323,308,313,308,0.977273,1.000000,0,7
246,66,9,372,374,248,374,0.505348,1.000000,0,185
246,17,9,219,195,172,172,0.976744,0.485549,178,4
246,79,9,371,371,344,371,0.398922,1.000000,0,223
246,43,9,259,259,166,258,0.507752,0.498099,132,127
246,12,9,209,178,178,178,0.983146,0.483425,187,3
246,45,9,381,382,253,382,0.670157,1.000000,0,126
246,88,9,366,367,334,367,0.324251,1.000000,0,248
246,13,9,392,362,359,362,0.991713,1.000000,0,3
246,9,9,385,372,372,372,1.000000,1.000000,0,0
246,4,9,228,355,387,369,1.000000,0.951031,19,0
247,81,0,313,313,282,313,0.223642,0.496454,71,243
247,69,0,374,374,337,374,0.481283,1.000000,0,194
247,49,0,388,275,250,269,0.903346,0.995902,1,26
247,46,0,382,382,253,268,0.944030,1.000000,0,15
247,0,0,196,319,344,337,1.000000,0.842500,63,0
247,2,0,272,394,394,394,1.000000,1.000000,0,0
247,4,0,270,352,390,374,0.997326,0.961340,15,1
247,37,0,388,388,298,302,0.933775,1.000000,0,20
247,25,0,230,227,159,198,0.782828,0.484375,165,43
247,11,0,345,354,367,363,0.997245,0.991781,3,1
248,90,9,374,374,323,374,0.299465,1.000000,0,262
248,55,9,377,381,227,379,0.591029,1.000000,0,155
248,3,9,343,382,385,385,1.000000,0.984655,6,0
248,26,9,352,321,319,324,0.972222,0.993691,2,9
248,25,9,230,224,159,165,0.939394,0.484375,165,10
248,45,9,381,382,251,382,0.670157,1.000000,0,126
248,9,9,356,372,372,372,1.000000,1.000000,0,0
248,8,9,379,373,370,371,1.000000,0.989333,4,0
