epoch,global_test_acc,global_test_loss,train_loss,clean_ratio,scoreA_clean_ratio,scoreA_precision,scoreA_recall,fedrn_clean_ratio,fedrn_precision,fedrn_recall,net2_bootstrap_clean_ratio,net2_bootstrap_precision,net2_bootstrap_recall,selection_precision,selection_recall,false_clean,missed_clean,phase,selected_net2_best_epoch_avg,selected_net2_best_holdout_acc_avg,selected_net2_current_holdout_acc_avg
372,56.760000,1.231872,0.181538,0.612250,0.620250,0.969770,0.986470,0.612250,0.976725,0.980730,-1.000000,-1.000000,-1.000000,0.976725,0.980730,57,47,fedrn_stable,32.400000,79.500000,65.100000
373,55.230000,1.285549,0.135381,0.545500,0.548500,0.984047,0.990367,0.545500,0.985793,0.986697,-1.000000,-1.000000,-1.000000,0.985793,0.986697,31,29,fedrn_stable,25.100000,80.800000,67.200000
374,57.780000,1.228461,0.120568,0.646000,0.648000,0.989969,0.990734,0.646000,0.990325,0.988031,-1.000000,-1.000000,-1.000000,0.990325,0.988031,25,31,fedrn_stable,45.800000,87.900000,74.700000
375,55.100000,1.284664,0.158173,0.696750,0.697000,0.983501,0.978936,0.696750,0.986006,0.981078,-1.000000,-1.000000,-1.000000,0.986006,0.981078,39,53,fedrn_stable,40.000000,84.100000,75.500000
376,47.450000,1.538548,0.172718,0.562750,0.565000,0.966372,0.986450,0.562750,0.968014,0.984192,-1.000000,-1.000000,-1.000000,0.968014,0.984192,72,35,fedrn_stable,24.200000,77.000000,64.000000
377,54.220000,1.351455,0.196533,0.665000,0.664250,0.982311,0.969539,0.665000,0.984211,0.972511,-1.000000,-1.000000,-1.000000,0.984211,0.972511,42,74,fedrn_stable,42.800000,82.200000,71.600000
378,48.590000,1.667623,0.249419,0.652250,0.650000,0.951154,0.988804,0.652250,0.946340,0.987205,-1.000000,-1.000000,-1.000000,0.946340,0.987205,140,32,fedrn_stable,36.600000,84.600000,69.800000
379,52.790000,1.434982,0.242145,0.577500,0.577750,0.960623,0.978836,0.577500,0.964069,0.981922,-1.000000,-1.000000,-1.000000,0.964069,0.981922,83,41,fedrn_stable,27.900000,76.500000,67.500000
380,49.790000,1.517158,0.191191,0.529750,0.537250,0.967427,0.977893,0.529750,0.969325,0.966134,-1.000000,-1.000000,-1.000000,0.969325,0.966134,65,72,fedrn_stable,37.000000,76.700000,61.200000
381,56.290000,1.261968,0.126442,0.529500,0.530250,0.983970,0.988163,0.529500,0.985364,0.988163,-1.000000,-1.000000,-1.000000,0.985364,0.988163,31,25,fedrn_stable,18.400000,81.700000,61.800000
382,55.000000,1.295358,0.195237,0.532250,0.534750,0.963534,0.988964,0.532250,0.965712,0.986564,-1.000000,-1.000000,-1.000000,0.965712,0.986564,73,28,fedrn_stable,25.500000,75.800000,59.600000
383,58.120000,1.233819,0.256867,0.728250,0.728000,0.942308,0.985278,0.728250,0.941641,0.984919,-1.000000,-1.000000,-1.000000,0.941641,0.984919,170,42,fedrn_stable,39.000000,84.000000,74.600000
384,57.160000,1.203899,0.161813,0.541000,0.541250,0.974134,0.931949,0.541000,0.974584,0.931949,-1.000000,-1.000000,-1.000000,0.974584,0.931949,55,154,fedrn_stable,25.800000,79.400000,67.300000
385,52.850000,1.401585,0.153312,0.647750,0.647000,0.991499,0.989969,0.647750,0.988421,0.988040,-1.000000,-1.000000,-1.000000,0.988421,0.988040,30,31,fedrn_stable,35.700000,83.700000,72.100000
386,56.370000,1.253354,0.178713,0.530000,0.532000,0.959117,0.985039,0.530000,0.961792,0.984073,-1.000000,-1.000000,-1.000000,0.961792,0.984073,81,33,fedrn_stable,30.300000,78.900000,63.500000
387,49.130000,1.512905,0.089817,0.628500,0.632750,0.986962,0.992846,0.628500,0.991647,0.990859,-1.000000,-1.000000,-1.000000,0.991647,0.990859,21,23,fedrn_stable,22.100000,88.300000,73.800000
388,53.860000,1.337898,0.185321,0.613000,0.618000,0.972896,0.978040,0.613000,0.975122,0.972346,-1.000000,-1.000000,-1.000000,0.975122,0.972346,61,68,fedrn_stable,29.700000,81.700000,66.300000
389,54.140000,1.284044,0.262741,0.547000,0.544750,0.924736,0.972960,0.547000,0.925960,0.978271,-1.000000,-1.000000,-1.000000,0.925960,0.978271,162,45,fedrn_stable,43.300000,74.000000,61.700000
390,57.030000,1.226269,0.138478,0.681500,0.683250,0.985730,0.986813,0.681500,0.985693,0.984249,-1.000000,-1.000000,-1.000000,0.985693,0.984249,39,43,fedrn_stable,48.800000,85.000000,76.000000
391,48.400000,1.547923,0.135752,0.486250,0.490000,0.967347,0.994753,0.486250,0.972751,0.992655,-1.000000,-1.000000,-1.000000,0.972751,0.992655,53,14,fedrn_stable,24.100000,82.700000,66.800000
392,50.000000,1.444464,0.175720,0.591750,0.594250,0.964661,0.975330,0.591750,0.971272,0.977882,-1.000000,-1.000000,-1.000000,0.971272,0.977882,68,52,fedrn_stable,39.400000,77.600000,67.100000
393,52.350000,1.511470,0.175937,0.581000,0.587000,0.965503,0.995171,0.581000,0.969019,0.988586,-1.000000,-1.000000,-1.000000,0.969019,0.988586,72,26,fedrn_stable,23.300000,77.600000,65.600000
394,51.020000,1.454798,0.172911,0.583500,0.584000,0.976884,0.984894,0.583500,0.978578,0.985757,-1.000000,-1.000000,-1.000000,0.978578,0.985757,50,33,fedrn_stable,34.700000,77.300000,66.500000
395,53.230000,1.392911,0.154831,0.480000,0.483750,0.971576,0.927022,0.480000,0.976042,0.924063,-1.000000,-1.000000,-1.000000,0.976042,0.924063,46,154,fedrn_stable,27.200000,81.100000,61.000000
396,55.670000,1.289912,0.118290,0.671250,0.673000,0.987741,0.975064,0.671250,0.989199,0.973964,-1.000000,-1.000000,-1.000000,0.989199,0.973964,29,71,fedrn_stable,38.800000,87.500000,77.800000
397,55.280000,1.273510,0.161036,0.624750,0.625750,0.984419,0.983240,0.624750,0.985594,0.982841,-1.000000,-1.000000,-1.000000,0.985594,0.982841,36,43,fedrn_stable,39.600000,83.600000,71.700000
398,56.960000,1.275688,0.143865,0.563000,0.566250,0.975717,0.980044,0.563000,0.981350,0.980044,-1.000000,-1.000000,-1.000000,0.981350,0.980044,42,45,fedrn_stable,36.800000,81.000000,65.600000
399,53.240000,1.337931,0.151252,0.650000,0.651500,0.984267,0.989202,0.650000,0.985769,0.988430,-1.000000,-1.000000,-1.000000,0.985769,0.988430,37,30,fedrn_stable,40.900000,86.800000,79.000000
400,53.560000,1.352293,0.156840,0.627000,0.630250,0.980563,0.985253,0.627000,0.986045,0.985652,-1.000000,-1.000000,-1.000000,0.986045,0.985652,35,36,fedrn_stable,26.700000,83.100000,68.700000
401,48.660000,1.484484,0.165355,0.596250,0.597500,0.978243,0.983179,0.596250,0.980294,0.983179,-1.000000,-1.000000,-1.000000,0.980294,0.983179,47,40,fedrn_stable,33.600000,79.200000,66.700000
402,55.720000,1.305911,0.200974,0.623000,0.625500,0.982014,0.990726,0.623000,0.983146,0.987903,-1.000000,-1.000000,-1.000000,0.983146,0.987903,42,30,fedrn_stable,44.100000,85.100000,72.100000
403,54.290000,1.356901,0.129266,0.654250,0.640000,0.978125,0.959755,0.654250,0.983951,0.986968,-1.000000,-1.000000,-1.000000,0.983951,0.986968,42,34,fedrn_stable,21.900000,84.500000,74.400000
404,53.130000,1.316527,0.278822,0.648500,0.650750,0.927007,0.980097,0.648500,0.927140,0.976848,-1.000000,-1.000000,-1.000000,0.927140,0.976848,189,57,fedrn_stable,38.200000,80.100000,68.700000
405,53.190000,1.335662,0.155990,0.669000,0.673500,0.979955,0.982874,0.669000,0.981689,0.978034,-1.000000,-1.000000,-1.000000,0.981689,0.978034,49,59,fedrn_stable,28.500000,80.500000,70.200000
406,58.800000,1.197596,0.175768,0.617750,0.618000,0.979773,0.985354,0.617750,0.974909,0.980065,-1.000000,-1.000000,-1.000000,0.974909,0.980065,62,49,fedrn_stable,34.400000,81.200000,68.000000
407,59.850000,1.163556,0.259577,0.662750,0.663000,0.935143,0.980625,0.662750,0.935496,0.980625,-1.000000,-1.000000,-1.000000,0.935496,0.980625,171,49,fedrn_stable,48.700000,80.100000,66.600000
408,58.710000,1.195742,0.159724,0.605250,0.606750,0.970334,0.992833,0.605250,0.971499,0.991568,-1.000000,-1.000000,-1.000000,0.971499,0.991568,69,20,fedrn_stable,30.000000,80.600000,65.400000
409,56.740000,1.273295,0.126984,0.595250,0.599250,0.970380,0.940178,0.595250,0.973541,0.936944,-1.000000,-1.000000,-1.000000,0.973541,0.936944,63,156,fedrn_stable,26.000000,84.900000,70.700000
410,52.260000,1.400719,0.167304,0.575750,0.578250,0.977086,0.983036,0.575750,0.980026,0.981731,-1.000000,-1.000000,-1.000000,0.980026,0.981731,46,42,fedrn_stable,26.400000,77.300000,65.800000
411,49.790000,1.460053,0.152583,0.601500,0.602250,0.977169,0.989907,0.601500,0.980050,0.991590,-1.000000,-1.000000,-1.000000,0.980050,0.991590,48,20,fedrn_stable,30.900000,82.300000,73.400000
412,52.100000,1.445356,0.241380,0.525250,0.516500,0.976283,0.987274,0.525250,0.958591,0.985805,-1.000000,-1.000000,-1.000000,0.958591,0.985805,87,29,fedrn_stable,33.300000,81.200000,61.100000
413,50.000000,1.487934,0.118785,0.552500,0.558500,0.982990,0.992318,0.552500,0.984615,0.983281,-1.000000,-1.000000,-1.000000,0.984615,0.983281,34,37,fedrn_stable,36.600000,83.100000,67.200000
414,51.720000,1.394197,0.178478,0.618000,0.626250,0.980439,0.976541,0.618000,0.983414,0.966600,-1.000000,-1.000000,-1.000000,0.983414,0.966600,41,84,fedrn_stable,34.100000,77.600000,65.600000
415,54.020000,1.290515,0.206068,0.547500,0.547750,0.952077,0.971136,0.547500,0.953881,0.972533,-1.000000,-1.000000,-1.000000,0.953881,0.972533,101,59,fedrn_stable,23.800000,72.600000,61.500000
416,57.540000,1.231626,0.207787,0.517750,0.518750,0.954217,0.983118,0.517750,0.956543,0.983615,-1.000000,-1.000000,-1.000000,0.956543,0.983615,90,33,fedrn_stable,34.200000,72.600000,56.500000
417,57.730000,1.207573,0.158530,0.525500,0.527000,0.969165,0.978917,0.525500,0.969553,0.976521,-1.000000,-1.000000,-1.000000,0.969553,0.976521,64,49,fedrn_stable,29.200000,77.600000,63.800000
418,56.690000,1.234688,0.229081,0.613250,0.615250,0.934986,0.984596,0.613250,0.934366,0.980745,-1.000000,-1.000000,-1.000000,0.934366,0.980745,161,45,fedrn_stable,25.600000,79.300000,65.100000
419,53.890000,1.288871,0.240105,0.585250,0.588250,0.951976,0.940781,0.585250,0.954293,0.938261,-1.000000,-1.000000,-1.000000,0.954293,0.938261,107,147,fedrn_stable,29.900000,73.900000,60.900000
420,55.160000,1.303002,0.127732,0.645250,0.650000,0.981923,0.982679,0.645250,0.986827,0.980370,-1.000000,-1.000000,-1.000000,0.986827,0.980370,34,51,fedrn_stable,34.800000,83.700000,73.800000
421,57.120000,1.253874,0.274683,0.554000,0.556750,0.933992,0.983452,0.554000,0.940884,0.985816,-1.000000,-1.000000,-1.000000,0.940884,0.985816,131,30,fedrn_stable,29.900000,74.900000,57.200000
422,46.720000,1.555872,0.211703,0.565500,0.564000,0.953014,0.937228,0.565500,0.954023,0.940715,-1.000000,-1.000000,-1.000000,0.954023,0.940715,104,136,fedrn_stable,30.400000,74.100000,60.100000
423,52.960000,1.369562,0.225533,0.450000,0.454000,0.962555,0.984234,0.450000,0.962778,0.975788,-1.000000,-1.000000,-1.000000,0.962778,0.975788,67,43,fedrn_stable,28.300000,75.100000,59.400000
424,52.300000,1.362070,0.142447,0.551750,0.558000,0.957437,0.945575,0.551750,0.966923,0.944248,-1.000000,-1.000000,-1.000000,0.966923,0.944248,73,126,fedrn_stable,28.300000,77.500000,58.000000
425,57.400000,1.241020,0.146276,0.523250,0.530750,0.967499,0.989880,0.523250,0.974200,0.982651,-1.000000,-1.000000,-1.000000,0.974200,0.982651,54,36,fedrn_stable,24.800000,79.900000,64.800000
426,53.400000,1.409813,0.168507,0.520750,0.525250,0.965255,0.982082,0.520750,0.970235,0.978692,-1.000000,-1.000000,-1.000000,0.970235,0.978692,62,44,fedrn_stable,36.500000,78.900000,61.400000
427,57.370000,1.245926,0.107786,0.681000,0.683000,0.992679,0.990866,0.681000,0.994860,0.990135,-1.000000,-1.000000,-1.000000,0.994860,0.990135,14,27,fedrn_stable,39.000000,91.400000,84.100000
428,52.210000,1.401290,0.218171,0.567250,0.575500,0.917029,0.941150,0.567250,0.925077,0.935800,-1.000000,-1.000000,-1.000000,0.925077,0.935800,170,144,fedrn_stable,41.000000,79.700000,65.700000
429,54.810000,1.311069,0.145300,0.546000,0.547500,0.972146,0.938713,0.546000,0.974359,0.938272,-1.000000,-1.000000,-1.000000,0.974359,0.938272,56,140,fedrn_stable,30.000000,80.700000,62.000000
430,60.220000,1.122886,0.177427,0.629250,0.628750,0.976143,0.984362,0.629250,0.976559,0.985565,-1.000000,-1.000000,-1.000000,0.976559,0.985565,59,36,fedrn_stable,37.800000,82.700000,68.900000
431,57.890000,1.253290,0.110404,0.636000,0.636250,0.980354,0.983058,0.636000,0.982704,0.985028,-1.000000,-1.000000,-1.000000,0.982704,0.985028,44,38,fedrn_stable,36.100000,83.900000,73.300000
432,53.070000,1.413669,0.116677,0.776000,0.781500,0.992003,0.989470,0.776000,0.992590,0.983089,-1.000000,-1.000000,-1.000000,0.992590,0.983089,23,53,fedrn_stable,43.600000,89.300000,83.300000
433,52.710000,1.423810,0.260121,0.538500,0.536750,0.969259,0.988129,0.538500,0.964717,0.986705,-1.000000,-1.000000,-1.000000,0.964717,0.986705,76,28,fedrn_stable,29.200000,72.300000,54.700000
434,53.940000,1.382794,0.194769,0.572750,0.577750,0.971441,0.976936,0.572750,0.972938,0.969974,-1.000000,-1.000000,-1.000000,0.972938,0.969974,62,69,fedrn_stable,25.300000,75.600000,61.700000
435,54.470000,1.293601,0.304459,0.537500,0.541500,0.954755,0.971805,0.537500,0.960000,0.969925,-1.000000,-1.000000,-1.000000,0.960000,0.969925,86,64,fedrn_stable,42.600000,75.200000,58.700000
436,50.320000,1.468047,0.116312,0.572000,0.575250,0.984789,0.939859,0.572000,0.984703,0.934467,-1.000000,-1.000000,-1.000000,0.984703,0.934467,35,158,fedrn_stable,24.900000,84.500000,67.500000
437,57.010000,1.249954,0.167131,0.657500,0.658750,0.975712,0.944873,0.657500,0.974905,0.942301,-1.000000,-1.000000,-1.000000,0.974905,0.942301,66,157,fedrn_stable,46.300000,81.900000,71.200000
438,55.710000,1.286559,0.101549,0.672000,0.673750,0.988497,0.988497,0.672000,0.988839,0.986271,-1.000000,-1.000000,-1.000000,0.988839,0.986271,30,37,fedrn_stable,33.900000,86.100000,77.100000
439,54.350000,1.341161,0.165140,0.557750,0.562500,0.978222,0.983907,0.557750,0.980726,0.978096,-1.000000,-1.000000,-1.000000,0.980726,0.978096,43,49,fedrn_stable,27.000000,82.900000,68.600000
440,58.520000,1.212428,0.167786,0.602000,0.601750,0.974242,0.939127,0.602000,0.975083,0.940328,-1.000000,-1.000000,-1.000000,0.975083,0.940328,60,149,fedrn_stable,45.200000,82.500000,71.700000
441,57.250000,1.245355,0.152013,0.651750,0.654500,0.977082,0.982712,0.651750,0.980821,0.982328,-1.000000,-1.000000,-1.000000,0.980821,0.982328,50,46,fedrn_stable,32.500000,82.800000,72.600000
442,56.250000,1.351605,0.120665,0.606750,0.609750,0.985650,0.990523,0.606750,0.985579,0.985579,-1.000000,-1.000000,-1.000000,0.985579,0.985579,35,35,fedrn_stable,23.300000,84.700000,73.900000
443,54.220000,1.425078,0.121591,0.666500,0.672000,0.989955,0.983370,0.666500,0.991748,0.977088,-1.000000,-1.000000,-1.000000,0.991748,0.977088,22,62,fedrn_stable,36.200000,84.900000,77.300000
444,54.890000,1.333184,0.242337,0.577500,0.577500,0.971429,0.967241,0.577500,0.975758,0.971552,-1.000000,-1.000000,-1.000000,0.975758,0.971552,56,66,fedrn_stable,33.000000,75.000000,62.800000
445,59.440000,1.195226,0.235363,0.636750,0.635500,0.934697,0.983851,0.636750,0.930899,0.981781,-1.000000,-1.000000,-1.000000,0.930899,0.981781,176,44,fedrn_stable,19.100000,80.000000,66.200000
446,52.160000,1.453715,0.267333,0.629000,0.632250,0.914591,0.994839,0.629000,0.918919,0.994409,-1.000000,-1.000000,-1.000000,0.918919,0.994409,204,13,fedrn_stable,25.900000,75.100000,59.500000
447,57.390000,1.224874,0.191589,0.488250,0.488500,0.953941,0.928749,0.488250,0.954941,0.929248,-1.000000,-1.000000,-1.000000,0.954941,0.929248,88,142,fedrn_stable,22.400000,76.100000,62.300000
448,52.910000,1.356328,0.124383,0.552250,0.558250,0.978504,0.988241,0.552250,0.982345,0.981456,-1.000000,-1.000000,-1.000000,0.982345,0.981456,39,41,fedrn_stable,24.900000,79.100000,63.800000
449,56.130000,1.282558,0.218722,0.592250,0.595000,0.977311,0.979781,0.592250,0.977628,0.975569,-1.000000,-1.000000,-1.000000,0.977628,0.975569,53,58,fedrn_stable,37.500000,78.600000,66.900000
450,53.100000,1.385177,0.114122,0.700500,0.700750,0.990367,0.983351,0.700500,0.991435,0.984060,-1.000000,-1.000000,-1.000000,0.991435,0.984060,24,45,fedrn_stable,32.200000,89.300000,82.800000
451,51.590000,1.392807,0.138962,0.780750,0.783250,0.990744,0.985710,0.780750,0.990074,0.981899,-1.000000,-1.000000,-1.000000,0.990074,0.981899,31,57,fedrn_stable,40.200000,86.900000,81.300000
452,54.910000,1.331667,0.150871,0.695500,0.696250,0.992460,0.986790,0.695500,0.993530,0.986790,-1.000000,-1.000000,-1.000000,0.993530,0.986790,18,37,fedrn_stable,52.600000,87.200000,76.700000
453,59.690000,1.159504,0.238977,0.693000,0.692000,0.984827,0.982696,0.693000,0.985209,0.984499,-1.000000,-1.000000,-1.000000,0.985209,0.984499,41,43,fedrn_stable,30.500000,81.100000,71.800000
454,58.020000,1.247610,0.160048,0.615000,0.624250,0.982379,0.985932,0.615000,0.987398,0.976286,-1.000000,-1.000000,-1.000000,0.987398,0.976286,31,59,fedrn_stable,35.700000,82.300000,74.400000
455,58.610000,1.169168,0.125666,0.616750,0.614250,0.980871,0.931221,0.616750,0.982570,0.936631,-1.000000,-1.000000,-1.000000,0.982570,0.936631,43,164,fedrn_stable,41.300000,88.400000,77.200000
456,57.280000,1.270663,0.182023,0.541500,0.545250,0.966071,0.987811,0.541500,0.969529,0.984529,-1.000000,-1.000000,-1.000000,0.969529,0.984529,66,33,fedrn_stable,31.600000,80.200000,65.800000
457,54.710000,1.383905,0.132612,0.612000,0.613250,0.979617,0.988889,0.612000,0.979575,0.986831,-1.000000,-1.000000,-1.000000,0.979575,0.986831,50,32,fedrn_stable,42.600000,83.200000,72.600000
458,55.420000,1.336342,0.286530,0.616750,0.610250,0.975420,0.929715,0.616750,0.978111,0.942210,-1.000000,-1.000000,-1.000000,0.978111,0.942210,54,148,fedrn_stable,38.700000,80.300000,64.200000
459,50.580000,1.519019,0.179375,0.493750,0.494500,0.964105,0.952072,0.493750,0.968101,0.954568,-1.000000,-1.000000,-1.000000,0.968101,0.954568,63,91,fedrn_stable,27.800000,79.500000,60.400000
460,58.130000,1.203122,0.128306,0.616000,0.606500,0.971558,0.893480,0.616000,0.974026,0.909780,-1.000000,-1.000000,-1.000000,0.974026,0.909780,64,238,fedrn_stable,45.600000,79.000000,71.800000
461,55.590000,1.253930,0.137992,0.604000,0.609000,0.979475,0.937525,0.604000,0.981374,0.931631,-1.000000,-1.000000,-1.000000,0.981374,0.931631,45,174,fedrn_stable,24.800000,83.800000,72.800000
462,58.710000,1.218590,0.097092,0.637250,0.638750,0.985910,0.994081,0.637250,0.988623,0.994475,-1.000000,-1.000000,-1.000000,0.988623,0.994475,29,14,fedrn_stable,44.800000,87.300000,77.200000
463,58.620000,1.190991,0.175140,0.626250,0.627500,0.974104,0.986683,0.626250,0.974052,0.984665,-1.000000,-1.000000,-1.000000,0.974052,0.984665,65,38,fedrn_stable,17.600000,80.000000,66.600000
464,58.710000,1.224171,0.137621,0.646500,0.646750,0.979899,0.979899,0.646500,0.982985,0.982605,-1.000000,-1.000000,-1.000000,0.982985,0.982605,44,45,fedrn_stable,27.100000,84.300000,73.800000
465,55.740000,1.301915,0.142831,0.655000,0.658250,0.977592,0.991908,0.655000,0.979771,0.989210,-1.000000,-1.000000,-1.000000,0.979771,0.989210,53,28,fedrn_stable,36.800000,85.200000,73.700000
466,57.160000,1.319106,0.114105,0.562750,0.566750,0.983238,0.983238,0.562750,0.984896,0.977944,-1.000000,-1.000000,-1.000000,0.984896,0.977944,34,50,fedrn_stable,45.600000,82.700000,65.200000
467,55.200000,1.354709,0.103341,0.709000,0.712750,0.990530,0.988449,0.709000,0.990480,0.983199,-1.000000,-1.000000,-1.000000,0.990480,0.983199,27,48,fedrn_stable,26.100000,89.000000,81.600000
468,57.090000,1.248277,0.276260,0.612250,0.616750,0.978922,0.981707,0.612250,0.979992,0.975610,-1.000000,-1.000000,-1.000000,0.979992,0.975610,49,60,fedrn_stable,41.500000,80.700000,69.600000
469,50.870000,1.459485,0.146051,0.678500,0.680000,0.979412,0.988131,0.678500,0.983051,0.989614,-1.000000,-1.000000,-1.000000,0.983051,0.989614,46,28,fedrn_stable,30.300000,81.900000,73.400000
470,57.100000,1.254999,0.125098,0.716000,0.708500,0.983416,0.927146,0.716000,0.984288,0.937791,-1.000000,-1.000000,-1.000000,0.984288,0.937791,45,187,fedrn_stable,26.400000,88.100000,79.900000
471,59.310000,1.158185,0.274129,0.640500,0.643000,0.924572,0.987542,0.640500,0.927791,0.987126,-1.000000,-1.000000,-1.000000,0.927791,0.987126,185,31,fedrn_stable,31.200000,78.600000,65.700000
472,58.540000,1.184679,0.121800,0.708750,0.702500,0.989680,0.964620,0.708750,0.994004,0.977454,-1.000000,-1.000000,-1.000000,0.994004,0.977454,17,65,fedrn_stable,48.700000,88.200000,76.500000
473,56.610000,1.291312,0.115155,0.649500,0.652000,0.986963,0.984321,0.649500,0.988453,0.982027,-1.000000,-1.000000,-1.000000,0.988453,0.982027,30,47,fedrn_stable,42.100000,83.900000,68.200000
474,56.620000,1.215927,0.129040,0.609250,0.602750,0.976358,0.945382,0.609250,0.978252,0.957430,-1.000000,-1.000000,-1.000000,0.978252,0.957430,53,106,fedrn_stable,28.000000,81.300000,70.400000
475,57.520000,1.256356,0.129998,0.618750,0.621750,0.983112,0.986285,0.618750,0.981818,0.980234,-1.000000,-1.000000,-1.000000,0.981818,0.980234,45,49,fedrn_stable,38.500000,85.800000,71.800000
476,55.400000,1.332816,0.124345,0.656000,0.660000,0.978788,0.946867,0.656000,0.980945,0.943203,-1.000000,-1.000000,-1.000000,0.980945,0.943203,50,155,fedrn_stable,23.500000,78.400000,69.800000
477,55.740000,1.270985,0.155792,0.614250,0.620000,0.979435,0.977072,0.614250,0.981685,0.970233,-1.000000,-1.000000,-1.000000,0.981685,0.970233,45,74,fedrn_stable,22.300000,78.300000,68.100000
478,52.450000,1.398804,0.255776,0.577750,0.576000,0.926215,0.985681,0.577750,0.923410,0.985681,-1.000000,-1.000000,-1.000000,0.923410,0.985681,177,31,fedrn_stable,28.900000,78.400000,64.300000
479,55.190000,1.314458,0.082327,0.668500,0.668000,0.987650,0.945878,0.668500,0.990277,0.949104,-1.000000,-1.000000,-1.000000,0.990277,0.949104,26,142,fedrn_stable,36.000000,86.000000,75.400000
480,57.160000,1.251667,0.118899,0.714000,0.708000,0.990113,0.975983,0.714000,0.990896,0.985033,-1.000000,-1.000000,-1.000000,0.990896,0.985033,26,43,fedrn_stable,35.600000,83.400000,75.500000
481,55.300000,1.320258,0.157725,0.553500,0.555250,0.967132,0.983066,0.553500,0.973351,0.986270,-1.000000,-1.000000,-1.000000,0.973351,0.986270,59,30,fedrn_stable,34.800000,73.300000,61.000000
482,53.910000,1.434504,0.121113,0.633500,0.637500,0.987843,0.993688,0.633500,0.989740,0.989349,-1.000000,-1.000000,-1.000000,0.989740,0.989349,26,27,fedrn_stable,43.000000,87.200000,72.400000
483,56.520000,1.298648,0.140387,0.615250,0.619750,0.977410,0.992219,0.615250,0.979683,0.987305,-1.000000,-1.000000,-1.000000,0.979683,0.987305,50,31,fedrn_stable,21.000000,79.200000,68.000000
484,60.170000,1.175058,0.100547,0.700000,0.699750,0.992497,0.991081,0.700000,0.992857,0.991795,-1.000000,-1.000000,-1.000000,0.992857,0.991795,20,23,fedrn_stable,44.100000,90.900000,79.700000
485,56.940000,1.265729,0.191006,0.523000,0.527500,0.962085,0.989761,0.523000,0.962237,0.981472,-1.000000,-1.000000,-1.000000,0.962237,0.981472,79,38,fedrn_stable,23.400000,76.000000,59.000000
486,58.540000,1.185192,0.182082,0.525000,0.530500,0.968897,0.989413,0.525000,0.972857,0.983157,-1.000000,-1.000000,-1.000000,0.972857,0.983157,57,35,fedrn_stable,39.400000,80.900000,68.400000
487,53.240000,1.356554,0.141154,0.581750,0.580750,0.975463,0.982228,0.581750,0.978083,0.986563,-1.000000,-1.000000,-1.000000,0.978083,0.986563,51,31,fedrn_stable,17.400000,81.100000,65.600000
488,54.310000,1.339404,0.195365,0.473000,0.474500,0.951001,0.922802,0.473000,0.950317,0.919223,-1.000000,-1.000000,-1.000000,0.950317,0.919223,94,158,fedrn_stable,29.900000,69.600000,50.700000
489,52.070000,1.450647,0.130373,0.579250,0.579500,0.981450,0.973887,0.579250,0.983599,0.975599,-1.000000,-1.000000,-1.000000,0.983599,0.975599,38,57,fedrn_stable,25.500000,82.200000,74.000000
490,58.330000,1.202530,0.271752,0.651000,0.651750,0.925969,0.974173,0.651000,0.928187,0.975383,-1.000000,-1.000000,-1.000000,0.928187,0.975383,187,61,fedrn_stable,24.800000,76.800000,62.500000
491,60.410000,1.168817,0.108708,0.633250,0.636500,0.987431,0.992891,0.633250,0.987762,0.988152,-1.000000,-1.000000,-1.000000,0.987762,0.988152,31,30,fedrn_stable,24.000000,89.100000,79.900000
492,58.560000,1.206344,0.236826,0.653750,0.653750,0.930019,0.981833,0.653750,0.930019,0.981833,-1.000000,-1.000000,-1.000000,0.930019,0.981833,183,45,fedrn_stable,24.200000,80.800000,67.600000
493,59.740000,1.171565,0.137869,0.584500,0.585750,0.976953,0.977370,0.584500,0.982891,0.981213,-1.000000,-1.000000,-1.000000,0.982891,0.981213,40,44,fedrn_stable,19.800000,80.300000,62.100000
494,53.760000,1.356814,0.139336,0.526500,0.530250,0.980669,0.994739,0.526500,0.987179,0.994261,-1.000000,-1.000000,-1.000000,0.987179,0.994261,27,12,fedrn_stable,27.000000,82.700000,63.400000
495,51.750000,1.417338,0.093811,0.681500,0.683500,0.991953,0.988338,0.681500,0.992296,0.985787,-1.000000,-1.000000,-1.000000,0.992296,0.985787,21,39,fedrn_stable,33.100000,90.600000,78.600000
496,58.490000,1.235316,0.116200,0.555500,0.558250,0.980296,0.979418,0.555500,0.981998,0.976286,-1.000000,-1.000000,-1.000000,0.981998,0.976286,40,53,fedrn_stable,40.800000,81.900000,68.700000
497,62.830000,1.074142,0.234939,0.627000,0.609250,0.972918,0.942369,0.627000,0.975279,0.972178,-1.000000,-1.000000,-1.000000,0.975279,0.972178,62,70,fedrn_stable,35.600000,81.100000,73.600000
498,62.130000,1.087730,0.321232,0.492250,0.492500,0.951269,0.986835,0.492250,0.952260,0.987362,-1.000000,-1.000000,-1.000000,0.952260,0.987362,94,24,fedrn_stable,21.300000,72.900000,57.400000
499,59.620000,1.169796,0.178579,0.616500,0.613750,0.964155,0.968098,0.616500,0.969992,0.978323,-1.000000,-1.000000,-1.000000,0.969992,0.978323,74,53,fedrn_stable,24.400000,79.400000,65.900000
