epoch,client_id,set_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
106,66,final,0,109,0,0,79,0,0,0,0,0
106,54,scoreA,0,114,3,3,1,0,108,0,0,1
106,54,fedrn,0,116,0,0,0,0,117,0,0,0
106,54,final,0,116,0,0,0,0,117,0,0,0
107,83,scoreA,4,8,72,11,16,9,4,3,10,72
107,83,fedrn,0,0,79,0,3,1,0,0,0,73
107,83,final,0,0,79,0,3,1,0,0,0,73
107,8,scoreA,0,0,0,0,0,0,0,174,188,0
107,8,fedrn,0,0,0,0,0,0,0,181,186,0
107,8,final,0,0,0,0,0,0,0,181,186,0
107,68,scoreA,0,0,0,0,0,0,95,0,0,87
107,68,fedrn,0,0,0,0,0,0,96,0,0,86
107,68,final,0,0,0,0,0,0,96,0,0,86
107,31,scoreA,145,151,0,0,0,0,0,0,0,0
107,31,fedrn,144,154,0,0,0,0,0,0,0,0
107,31,final,144,154,0,0,0,0,0,0,0,0
107,9,scoreA,0,370,0,0,1,0,0,0,0,0
107,9,fedrn,0,372,0,0,0,0,0,0,0,0
107,9,final,0,372,0,0,0,0,0,0,0,0
107,57,scoreA,1,3,6,0,110,3,106,2,3,5
107,57,fedrn,0,0,0,0,121,0,77,0,0,0
107,57,final,0,0,0,0,121,0,77,0,0,0
107,72,scoreA,0,102,0,0,0,0,0,0,0,96
107,72,fedrn,0,102,0,0,0,0,0,0,0,97
107,72,final,0,102,0,0,0,0,0,0,0,97
107,75,scoreA,1,6,6,82,10,5,3,9,66,8
107,75,fedrn,0,0,0,86,0,0,0,0,64,0
107,75,final,0,0,0,86,0,0,0,0,64,0
107,6,scoreA,0,187,0,0,0,0,181,0,0,0
107,6,fedrn,0,187,0,0,0,0,181,0,0,0
107,6,final,0,187,0,0,0,0,181,0,0,0
107,91,scoreA,3,1,81,18,0,4,42,4,1,1
107,91,fedrn,0,0,81,3,0,1,51,0,0,0
107,91,final,0,0,81,3,0,1,51,0,0,0
108,71,scoreA,0,92,0,0,0,90,0,0,0,0
108,71,fedrn,0,90,0,0,0,90,0,0,0,0
108,71,final,0,90,0,0,0,90,0,0,0,0
108,70,scoreA,8,15,10,5,14,80,8,9,78,9
108,70,fedrn,0,0,0,0,2,90,0,0,78,0
108,70,final,0,0,0,0,2,90,0,0,78,0
108,72,scoreA,0,101,0,0,0,0,0,0,0,97
108,72,fedrn,0,102,0,0,0,0,0,0,0,97
108,72,final,0,102,0,0,0,0,0,0,0,97
108,44,scoreA,0,0,0,0,0,0,129,132,0,0
108,44,fedrn,0,0,0,0,0,0,129,133,0,0
108,44,final,0,0,0,0,0,0,129,133,0,0
108,67,scoreA,0,94,0,0,0,0,0,0,99,0
108,67,fedrn,0,94,0,0,0,0,0,0,105,0
108,67,final,0,94,0,0,0,0,0,0,105,0
108,73,scoreA,90,6,4,6,2,18,73,7,4,11
108,73,fedrn,88,0,0,0,0,3,82,0,0,0
108,73,final,88,0,0,0,0,3,82,0,0,0
108,93,scoreA,8,13,18,5,21,7,61,3,6,65
108,93,fedrn,1,16,12,1,17,3,67,0,0,70
108,93,final,1,16,12,1,17,3,67,0,0,70
108,65,scoreA,0,0,0,104,108,0,0,0,0,0
108,65,fedrn,0,0,0,104,105,0,0,0,0,0
108,65,final,0,0,0,104,105,0,0,0,0,0
108,39,scoreA,139,0,0,0,0,0,0,0,146,0
108,39,fedrn,140,0,0,0,0,0,0,0,142,0
108,39,final,140,0,0,0,0,0,0,0,142,0
108,10,scoreA,0,0,0,162,0,0,0,176,0,0
108,10,fedrn,0,0,0,166,0,0,0,178,0,0
108,10,final,0,0,0,166,0,0,0,178,0,0
109,74,scoreA,3,7,3,8,9,158,6,4,7,11
109,74,fedrn,0,0,0,0,0,164,0,0,0,0
109,74,final,0,0,0,0,0,164,0,0,0,0
109,83,scoreA,0,0,76,0,3,1,0,0,0,79
109,83,fedrn,0,0,83,0,0,0,0,0,0,80
109,83,final,0,0,83,0,0,0,0,0,0,80
109,6,scoreA,0,190,0,0,0,0,180,0,0,0
109,6,fedrn,0,191,0,0,0,0,182,0,0,0
109,6,final,0,191,0,0,0,0,182,0,0,0
109,85,scoreA,1,65,0,0,85,11,0,7,0,0
109,85,fedrn,0,64,0,0,85,0,0,0,0,0
109,85,final,0,64,0,0,85,0,0,0,0,0
109,38,scoreA,0,4,134,1,2,2,0,127,1,0
109,38,fedrn,0,0,142,0,0,0,0,140,0,0
109,38,final,0,0,142,0,0,0,0,140,0,0
109,56,scoreA,0,0,118,0,1,2,0,0,0,92
109,56,fedrn,0,0,129,0,0,0,0,0,0,100
109,56,final,0,0,129,0,0,0,0,0,0,100
109,94,scoreA,60,59,0,11,8,19,2,1,2,12
109,94,fedrn,60,51,0,0,0,12,0,0,0,1
109,94,final,60,51,0,0,0,12,0,0,0,1
109,91,scoreA,0,0,75,1,0,0,50,0,0,0
109,91,fedrn,0,0,81,0,0,0,50,0,0,0
109,91,final,0,0,81,0,0,0,50,0,0,0
109,63,scoreA,3,1,3,1,80,108,5,0,3,2
109,63,fedrn,0,0,0,0,64,115,0,0,0,0
109,63,final,0,0,0,0,64,115,0,0,0,0
109,0,scoreA,0,0,330,0,0,0,0,0,0,0
109,0,fedrn,0,0,391,0,0,0,0,0,0,0
109,0,final,0,0,391,0,0,0,0,0,0,0
110,47,scoreA,0,0,0,0,0,124,0,0,0,125
110,47,fedrn,0,0,0,0,0,125,0,0,0,118
110,47,final,0,0,0,0,0,125,0,0,0,118
110,53,scoreA,105,0,1,7,7,2,0,115,1,4
110,53,fedrn,112,0,0,0,0,0,0,112,0,0
110,53,final,112,0,0,0,0,0,0,112,0,0
110,62,scoreA,101,0,0,0,0,0,0,109,0,0
110,62,fedrn,100,0,0,0,0,0,0,104,0,0
110,62,final,100,0,0,0,0,0,0,104,0,0
110,41,scoreA,122,0,0,131,0,0,0,0,0,0
110,41,fedrn,118,0,0,133,0,0,0,0,0,0
110,41,final,118,0,0,133,0,0,0,0,0,0
110,55,scoreA,0,0,0,0,121,0,0,114,2,0
110,55,fedrn,0,0,0,0,122,0,0,117,1,0
110,55,final,0,0,0,0,122,0,0,117,1,0
110,90,scoreA,9,8,16,11,15,7,59,8,60,20
110,90,fedrn,0,0,0,0,0,0,56,0,55,0
110,90,final,0,0,0,0,0,0,56,0,55,0
110,35,scoreA,0,0,134,0,0,0,0,0,155,0
110,35,fedrn,0,0,132,0,0,0,0,0,156,0
110,35,final,0,0,132,0,0,0,0,0,156,0
110,1,scoreA,0,0,0,0,191,0,0,0,184,0
110,1,fedrn,0,0,0,0,192,0,0,0,190,0
110,1,final,0,0,0,0,192,0,0,0,190,0
110,8,scoreA,0,0,0,0,0,0,0,185,184,0
110,8,fedrn,0,0,0,0,0,0,0,185,185,0
110,8,final,0,0,0,0,0,0,0,185,185,0
110,50,scoreA,0,2,100,129,1,3,0,0,1,0
110,50,fedrn,0,0,123,137,0,0,0,0,0,0
110,50,final,0,0,123,137,0,0,0,0,0,0
111,42,scoreA,0,141,0,0,0,0,0,0,125,0
111,42,fedrn,0,143,0,0,0,0,0,0,121,0
111,42,final,0,143,0,0,0,0,0,0,121,0
111,73,scoreA,90,0,0,0,0,3,82,0,0,0
111,73,fedrn,89,0,0,0,0,0,82,0,0,0
111,73,final,89,0,0,0,0,0,82,0,0,0
111,62,scoreA,99,0,0,0,0,0,0,102,0,0
111,62,fedrn,92,0,0,0,0,0,0,108,0,0
111,62,final,92,0,0,0,0,0,0,108,0,0
111,4,scoreA,0,0,0,0,0,0,0,193,183,0
111,4,fedrn,0,0,0,0,0,0,0,190,183,0
111,4,final,0,0,0,0,0,0,0,190,183,0
111,16,scoreA,158,0,0,166,0,0,0,0,0,0
111,16,fedrn,159,0,0,167,0,0,0,0,0,0
111,16,final,159,0,0,167,0,0,0,0,0,0
111,27,scoreA,2,0,142,0,0,148,0,0,0,0
111,27,fedrn,0,0,152,0,0,161,0,0,0,0
111,27,final,0,0,152,0,0,161,0,0,0,0
111,21,scoreA,0,1,155,1,0,163,0,0,0,2
111,21,fedrn,0,0,164,0,0,160,0,0,0,0
111,21,final,0,0,164,0,0,160,0,0,0,0
111,61,scoreA,3,10,10,9,9,3,203,4,5,7
111,61,fedrn,0,0,0,0,0,0,203,0,0,0
111,61,final,0,0,0,0,0,0,203,0,0,0
111,22,scoreA,151,0,0,0,0,157,0,0,0,0
111,22,fedrn,160,0,0,0,0,162,0,0,0,0
111,22,final,160,0,0,0,0,162,0,0,0,0
111,25,scoreA,0,0,0,163,0,0,0,0,101,0
111,25,fedrn,0,0,0,163,0,0,0,0,140,0
111,25,final,0,0,0,163,0,0,0,0,140,0
112,47,scoreA,0,0,0,0,0,125,0,0,0,119
112,47,fedrn,0,0,0,0,0,128,0,0,0,117
112,47,final,0,0,0,0,0,128,0,0,0,117
112,35,scoreA,0,0,131,0,0,0,0,0,155,0
112,35,fedrn,0,0,132,0,0,0,0,0,154,0
112,35,final,0,0,132,0,0,0,0,0,154,0
112,99,scoreA,2,1,0,17,30,0,3,0,20,69
112,99,fedrn,0,0,0,1,32,0,0,0,18,69
112,99,final,0,0,0,1,32,0,0,0,18,69
112,9,scoreA,0,372,0,0,0,0,0,0,0,0
112,9,fedrn,0,372,0,0,0,0,0,0,0,0
112,9,final,0,372,0,0,0,0,0,0,0,0
112,27,scoreA,0,0,157,0,0,143,0,0,0,0
112,27,fedrn,0,0,158,0,0,156,0,0,0,0
112,27,final,0,0,158,0,0,156,0,0,0,0
112,12,scoreA,0,0,0,187,0,1,0,0,0,154
112,12,fedrn,0,0,0,188,0,0,0,0,0,158
112,12,final,0,0,0,188,0,0,0,0,0,158
112,30,scoreA,141,1,154,2,0,3,0,1,0,0
112,30,fedrn,145,0,159,0,0,0,0,0,0,0
112,30,final,145,0,159,0,0,0,0,0,0,0
112,11,scoreA,0,0,0,0,181,166,0,0,0,0
112,11,fedrn,0,0,0,0,186,159,0,0,0,0
112,11,final,0,0,0,0,186,159,0,0,0,0
112,13,scoreA,0,0,0,0,0,0,174,0,133,0
112,13,fedrn,0,0,0,0,0,0,175,0,169,0
112,13,final,0,0,0,0,0,0,175,0,169,0
112,37,scoreA,0,0,0,0,0,139,0,136,0,0
112,37,fedrn,0,0,0,0,0,140,0,137,0,0
112,37,final,0,0,0,0,0,140,0,137,0,0
113,69,scoreA,1,8,78,3,100,6,0,5,6,12
113,69,fedrn,0,0,74,0,105,0,0,0,0,0
113,69,final,0,0,74,0,105,0,0,0,0,0
113,87,scoreA,0,0,0,0,3,0,0,1,77,67
113,87,fedrn,0,0,0,0,0,0,0,0,82,72
113,87,final,0,0,0,0,0,0,0,0,82,72
113,23,scoreA,0,170,0,0,0,160,0,0,0,0
113,23,fedrn,0,166,0,0,0,164,0,0,0,0
113,23,final,0,166,0,0,0,164,0,0,0,0
113,88,scoreA,115,8,7,15,5,26,13,15,10,13
113,88,fedrn,119,0,0,0,0,2,0,0,0,0
113,88,final,119,0,0,0,0,2,0,0,0,0
113,60,scoreA,0,0,208,0,0,0,0,0,0,0
113,60,fedrn,0,0,208,0,0,0,0,0,0,0
113,60,final,0,0,208,0,0,0,0,0,0,0
113,94,scoreA,58,49,0,0,0,12,0,0,0,1
113,94,fedrn,60,53,0,0,0,1,0,0,0,0
113,94,final,60,53,0,0,0,1,0,0,0,0
113,6,scoreA,0,191,0,0,0,0,183,0,0,0
113,6,fedrn,0,191,0,0,0,0,181,0,0,0
113,6,final,0,191,0,0,0,0,181,0,0,0
113,65,scoreA,0,0,0,102,107,0,0,0,0,0
113,65,fedrn,0,0,0,105,100,0,0,0,0,0
113,65,final,0,0,0,105,100,0,0,0,0,0
113,7,scoreA,180,169,0,0,0,0,0,0,0,0
113,7,fedrn,187,179,0,0,0,0,0,0,0,0
113,7,final,187,179,0,0,0,0,0,0,0,0
113,24,scoreA,0,0,0,0,169,141,0,0,0,0
113,24,fedrn,0,0,0,0,167,148,0,0,0,0
113,24,final,0,0,0,0,167,148,0,0,0,0
114,8,scoreA,0,0,0,0,0,0,0,185,186,0
114,8,fedrn,0,0,0,0,0,0,0,186,185,0
114,8,final,0,0,0,0,0,0,0,186,185,0
114,38,scoreA,0,0,137,0,0,0,0,143,0,0
114,38,fedrn,0,0,142,0,0,0,0,144,0,0
114,38,final,0,0,142,0,0,0,0,144,0,0
114,34,scoreA,0,0,0,153,0,0,0,131,0,0
114,34,fedrn,0,0,0,155,0,0,0,124,0,0
114,34,final,0,0,0,155,0,0,0,124,0,0
114,26,scoreA,0,0,0,0,0,0,0,162,0,131
114,26,fedrn,0,0,0,0,0,0,0,161,0,148
114,26,final,0,0,0,0,0,0,0,161,0,148
114,36,scoreA,0,135,0,136,0,0,0,0,0,0
114,36,fedrn,0,138,0,137,0,0,0,0,0,0
114,36,final,0,138,0,137,0,0,0,0,0,0
114,61,scoreA,0,0,0,0,0,0,205,0,0,0
114,61,fedrn,0,0,0,0,0,0,205,0,0,0
114,61,final,0,0,0,0,0,0,205,0,0,0
114,13,scoreA,0,0,0,0,0,0,175,0,177,0
