epoch,train_loss,global_train_acc,global_train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,clean_ratio,agreement_ratio,selected_total_count,global_train_count,train_ratio,pred_clean_count,pred_noisy_count,true_clean_count,true_noise_count,actual_train_clean_count,actual_train_clean_ratio,clean_recall,missed_clean_count,false_clean_count,true_noise_rejected_count,total_wrong_count,missed_clean_ratio,false_clean_ratio
260,0.133233,51.514000,2.390603,59.350000,1.665934,0.000000,0.000000,0.668800,0.000000,5000,3344,0.668800,3344,1656,3754,1246,3297,0.985945,0.878263,457,47,1199,504,0.121737,0.037721
261,0.126963,48.248000,2.451618,56.070000,1.725694,0.000000,0.000000,0.661800,0.000000,5000,3309,0.661800,3309,1691,3916,1084,3261,0.985494,0.832737,655,48,1036,703,0.167263,0.044280
262,0.134821,51.842000,2.336553,60.860000,1.570601,0.000000,0.000000,0.733000,0.000000,5000,3665,0.733000,3665,1335,3954,1046,3640,0.993179,0.920587,314,25,1021,339,0.079413,0.023901
263,0.121560,47.958000,2.508132,57.660000,1.677938,0.000000,0.000000,0.718200,0.000000,5000,3591,0.718200,3591,1409,4010,990,3542,0.986355,0.883292,468,49,941,517,0.116708,0.049495
264,0.114418,49.056000,2.448244,59.740000,1.616065,0.000000,0.000000,0.696200,0.000000,5000,3481,0.696200,3481,1519,3926,1074,3448,0.990520,0.878248,478,33,1041,511,0.121752,0.030726
265,0.086624,48.566000,2.464398,58.340000,1.652211,0.000000,0.000000,0.658600,0.000000,5000,3293,0.658600,3293,1707,3958,1042,3261,0.990282,0.823901,697,32,1010,729,0.176099,0.030710
266,0.100848,48.236000,2.464180,60.180000,1.623312,0.000000,0.000000,0.651800,0.000000,5000,3259,0.651800,3259,1741,3862,1138,3218,0.987419,0.833247,644,41,1097,685,0.166753,0.036028
267,0.098406,46.714000,2.569040,57.630000,1.732647,0.000000,0.000000,0.806800,0.000000,5000,4034,0.806800,4034,966,4116,884,4020,0.996529,0.976676,96,14,870,110,0.023324,0.015837
268,0.115749,46.642000,2.578211,58.520000,1.699506,0.000000,0.000000,0.714000,0.000000,5000,3570,0.714000,3570,1430,4040,960,3538,0.991036,0.875743,502,32,928,534,0.124257,0.033333
269,0.112845,51.244000,2.360154,60.070000,1.618572,0.000000,0.000000,0.688800,0.000000,5000,3444,0.688800,3444,1556,4038,962,3394,0.985482,0.840515,644,50,912,694,0.159485,0.051975
270,0.136975,51.630000,2.372953,64.530000,1.480371,0.000000,0.000000,0.829400,0.000000,5000,4147,0.829400,4147,853,4212,788,4122,0.993972,0.978632,90,25,763,115,0.021368,0.031726
271,0.105434,48.724000,2.431033,55.270000,1.739148,0.000000,0.000000,0.726000,0.000000,5000,3630,0.726000,3630,1370,3850,1150,3592,0.989532,0.932987,258,38,1112,296,0.067013,0.033043
272,0.128632,48.028000,2.471227,60.270000,1.628224,0.000000,0.000000,0.739000,0.000000,5000,3695,0.739000,3695,1305,3988,1012,3674,0.994317,0.921264,314,21,991,335,0.078736,0.020751
273,0.075176,47.886000,2.557759,58.550000,1.746919,0.000000,0.000000,0.700000,0.000000,5000,3500,0.700000,3500,1500,4124,876,3471,0.991714,0.841659,653,29,847,682,0.158341,0.033105
274,0.130846,47.410000,2.464886,57.430000,1.681045,0.000000,0.000000,0.703200,0.000000,5000,3516,0.703200,3516,1484,4162,838,3474,0.988055,0.834695,688,42,796,730,0.165305,0.050119
275,0.131021,50.768000,2.377151,61.460000,1.581925,0.000000,0.000000,0.565000,0.000000,5000,2825,0.565000,2825,2175,3936,1064,2735,0.968142,0.694868,1201,90,974,1291,0.305132,0.084586
276,0.130061,45.910000,2.564495,51.770000,1.914917,0.000000,0.000000,0.775200,0.000000,5000,3876,0.775200,3876,1124,3944,1056,3850,0.993292,0.976166,94,26,1030,120,0.023834,0.024621
277,0.101234,52.614000,2.344996,62.610000,1.567772,0.000000,0.000000,0.666000,0.000000,5000,3330,0.666000,3330,1670,3884,1116,3284,0.986186,0.845520,600,46,1070,646,0.154480,0.041219
278,0.076648,50.052000,2.432587,56.880000,1.727113,0.000000,0.000000,0.693400,0.000000,5000,3467,0.693400,3467,1533,3840,1160,3432,0.989905,0.893750,408,35,1125,443,0.106250,0.030172
279,0.069184,49.298000,2.460291,53.590000,1.797213,0.000000,0.000000,0.724000,0.000000,5000,3620,0.724000,3620,1380,4124,876,3606,0.996133,0.874394,518,14,862,532,0.125606,0.015982
280,0.203966,51.658000,2.390232,62.330000,1.560114,0.000000,0.000000,0.680400,0.000000,5000,3402,0.680400,3402,1598,3832,1168,3334,0.980012,0.870042,498,68,1100,566,0.129958,0.058219
281,0.143881,51.416000,2.404205,59.170000,1.680613,0.000000,0.000000,0.696800,0.000000,5000,3484,0.696800,3484,1516,3902,1098,3420,0.981630,0.876474,482,64,1034,546,0.123526,0.058288
282,0.083239,47.020000,2.597226,57.850000,1.774787,0.000000,0.000000,0.748800,0.000000,5000,3744,0.748800,3744,1256,4274,726,3727,0.995459,0.872017,547,17,709,564,0.127983,0.023416
283,0.126689,53.386000,2.368075,62.800000,1.555708,0.000000,0.000000,0.794000,0.000000,5000,3970,0.794000,3970,1030,4090,910,3950,0.994962,0.965770,140,20,890,160,0.034230,0.021978
284,0.159078,47.988000,2.480407,54.790000,1.747083,0.000000,0.000000,0.775600,0.000000,5000,3878,0.775600,3878,1122,3946,1054,3850,0.992780,0.975672,96,28,1026,124,0.024328,0.026565
285,0.116962,51.338000,2.351067,58.600000,1.654404,0.000000,0.000000,0.691800,0.000000,5000,3459,0.691800,3459,1541,3904,1096,3416,0.987569,0.875000,488,43,1053,531,0.125000,0.039234
286,0.083736,50.358000,2.458015,60.100000,1.683908,0.000000,0.000000,0.831800,0.000000,5000,4159,0.831800,4159,841,4474,526,4148,0.997355,0.927135,326,11,515,337,0.072865,0.020913
287,0.109510,41.456000,2.773329,44.050000,2.191731,0.000000,0.000000,0.708800,0.000000,5000,3544,0.708800,3544,1456,3966,1034,3504,0.988713,0.883510,462,40,994,502,0.116490,0.038685
288,0.133119,51.252000,2.408709,64.050000,1.497588,0.000000,0.000000,0.748200,0.000000,5000,3741,0.748200,3741,1259,4004,996,3706,0.990644,0.925574,298,35,961,333,0.074426,0.035141
289,0.104346,51.488000,2.426241,61.390000,1.603005,0.000000,0.000000,0.766000,0.000000,5000,3830,0.766000,3830,1170,4072,928,3778,0.986423,0.927800,294,52,876,346,0.072200,0.056034
290,0.098875,49.422000,2.477211,59.070000,1.696291,0.000000,0.000000,0.640200,0.000000,5000,3201,0.640200,3201,1799,3846,1154,3163,0.988129,0.822413,683,38,1116,721,0.177587,0.032929
291,0.100300,50.144000,2.437515,55.100000,1.796813,0.000000,0.000000,0.690200,0.000000,5000,3451,0.690200,3451,1549,3844,1156,3405,0.986671,0.885796,439,46,1110,485,0.114204,0.039792
292,0.089587,48.936000,2.581597,59.030000,1.756822,0.000000,0.000000,0.715400,0.000000,5000,3577,0.715400,3577,1423,4014,986,3547,0.991613,0.883657,467,30,956,497,0.116343,0.030426
293,0.070631,52.038000,2.378987,60.950000,1.612691,0.000000,0.000000,0.723800,0.000000,5000,3619,0.723800,3619,1381,4286,714,3590,0.991987,0.837611,696,29,685,725,0.162389,0.040616
294,0.107934,48.552000,2.515064,60.230000,1.632461,0.000000,0.000000,0.654000,0.000000,5000,3270,0.654000,3270,1730,3882,1118,3231,0.988073,0.832303,651,39,1079,690,0.167697,0.034884
295,0.111473,49.244000,2.528559,58.280000,1.732974,0.000000,0.000000,0.757400,0.000000,5000,3787,0.757400,3787,1213,4208,792,3750,0.990230,0.891160,458,37,755,495,0.108840,0.046717
296,0.075788,43.492000,2.711384,49.560000,1.986139,0.000000,0.000000,0.756800,0.000000,5000,3784,0.756800,3784,1216,4244,756,3769,0.996036,0.888077,475,15,741,490,0.111923,0.019841
297,0.090507,50.186000,2.478649,61.720000,1.626797,0.000000,0.000000,0.636600,0.000000,5000,3183,0.636600,3183,1817,3786,1214,3142,0.987119,0.829900,644,41,1173,685,0.170100,0.033773
298,0.067609,50.162000,2.476946,63.530000,1.518492,0.000000,0.000000,0.701200,0.000000,5000,3506,0.701200,3506,1494,3892,1108,3468,0.989161,0.891059,424,38,1070,462,0.108941,0.034296
299,0.121763,49.020000,2.495256,56.160000,1.737525,0.000000,0.000000,0.721200,0.000000,5000,3606,0.721200,3606,1394,4070,930,3569,0.989739,0.876904,501,37,893,538,0.123096,0.039785
300,0.110512,50.670000,2.437648,57.680000,1.709846,0.000000,0.000000,0.826200,0.000000,5000,4131,0.826200,4131,869,4390,610,4109,0.994674,0.935991,281,22,588,303,0.064009,0.036066
301,0.091551,44.450000,2.803850,55.140000,1.869134,0.000000,0.000000,0.654800,0.000000,5000,3274,0.654800,3274,1726,4052,948,3219,0.983201,0.794423,833,55,893,888,0.205577,0.058017
302,0.111585,50.708000,2.484030,60.560000,1.647403,0.000000,0.000000,0.761600,0.000000,5000,3808,0.761600,3808,1192,4064,936,3775,0.991334,0.928888,289,33,903,322,0.071112,0.035256
303,0.098327,53.038000,2.351953,61.320000,1.604441,0.000000,0.000000,0.737600,0.000000,5000,3688,0.737600,3688,1312,4158,842,3659,0.992137,0.879990,499,29,813,528,0.120010,0.034442
304,0.082853,49.980000,2.462130,55.700000,1.783499,0.000000,0.000000,0.797200,0.000000,5000,3986,0.797200,3986,1014,4278,722,3968,0.995484,0.927536,310,18,704,328,0.072464,0.024931
305,0.126518,47.190000,2.603995,58.470000,1.719086,0.000000,0.000000,0.678800,0.000000,5000,3394,0.678800,3394,1606,3938,1062,3343,0.984973,0.848908,595,51,1011,646,0.151092,0.048023
306,0.149806,51.000000,2.449765,58.890000,1.696520,0.000000,0.000000,0.731400,0.000000,5000,3657,0.731400,3657,1343,3898,1102,3613,0.987968,0.926886,285,44,1058,329,0.073114,0.039927
307,0.132008,48.802000,2.510852,56.190000,1.752751,0.000000,0.000000,0.744000,0.000000,5000,3720,0.744000,3720,1280,4136,864,3676,0.988172,0.888781,460,44,820,504,0.111219,0.050926
308,0.094088,50.934000,2.439017,60.730000,1.625001,0.000000,0.000000,0.768000,0.000000,5000,3840,0.768000,3840,1160,4338,662,3822,0.995312,0.881051,516,18,644,534,0.118949,0.027190
309,0.106793,44.536000,2.707307,59.200000,1.667826,0.000000,0.000000,0.723600,0.000000,5000,3618,0.723600,3618,1382,4038,962,3576,0.988391,0.885587,462,42,920,504,0.114413,0.043659
310,0.082750,51.276000,2.450451,61.830000,1.591780,0.000000,0.000000,0.737000,0.000000,5000,3685,0.737000,3685,1315,4090,910,3651,0.990773,0.892665,439,34,876,473,0.107335,0.037363
311,0.128502,44.552000,2.714020,52.010000,1.952883,0.000000,0.000000,0.718000,0.000000,5000,3590,0.718000,3590,1410,4142,858,3535,0.984680,0.853452,607,55,803,662,0.146548,0.064103
312,0.074196,48.238000,2.555008,56.670000,1.760872,0.000000,0.000000,0.600200,0.000000,5000,3001,0.600200,3001,1999,3956,1044,2941,0.980007,0.743428,1015,60,984,1075,0.256572,0.057471
313,0.117427,46.320000,2.683272,60.730000,1.634005,0.000000,0.000000,0.732200,0.000000,5000,3661,0.732200,3661,1339,3840,1160,3618,0.988255,0.942187,222,43,1117,265,0.057812,0.037069
314,0.106831,44.132000,2.826385,57.680000,1.759151,0.000000,0.000000,0.675600,0.000000,5000,3378,0.675600,3378,1622,3926,1074,3315,0.981350,0.844371,611,63,1011,674,0.155629,0.058659
315,0.078700,49.348000,2.534391,59.390000,1.706233,0.000000,0.000000,0.680400,0.000000,5000,3402,0.680400,3402,1598,4020,980,3356,0.986479,0.834826,664,46,934,710,0.165174,0.046939
316,0.116879,49.392000,2.477166,63.460000,1.543024,0.000000,0.000000,0.668400,0.000000,5000,3342,0.668400,3342,1658,3992,1008,3309,0.990126,0.828908,683,33,975,716,0.171092,0.032738
317,0.094946,53.320000,2.347886,60.760000,1.617055,0.000000,0.000000,0.660200,0.000000,5000,3301,0.660200,3301,1699,3748,1252,3267,0.989700,0.871665,481,34,1218,515,0.128335,0.027157
318,0.093226,48.610000,2.519795,53.490000,1.859039,0.000000,0.000000,0.729600,0.000000,5000,3648,0.729600,3648,1352,3688,1312,3621,0.992599,0.981833,67,27,1285,94,0.018167,0.020579
319,0.065177,50.340000,2.500155,57.610000,1.747609,0.000000,0.000000,0.777000,0.000000,5000,3885,0.777000,3885,1115,4138,862,3870,0.996139,0.935234,268,15,847,283,0.064766,0.017401
320,0.103804,49.220000,2.552417,60.170000,1.677911,0.000000,0.000000,0.751400,0.000000,5000,3757,0.751400,3757,1243,3816,1184,3731,0.993080,0.977725,85,26,1158,111,0.022275,0.021959
321,0.086048,48.486000,2.613073,55.470000,1.876565,0.000000,0.000000,0.708400,0.000000,5000,3542,0.708400,3542,1458,3988,1012,3508,0.990401,0.879639,480,34,978,514,0.120361,0.033597
322,0.142867,43.310000,2.815346,54.050000,1.979820,0.000000,0.000000,0.756200,0.000000,5000,3781,0.756200,3781,1219,4098,902,3747,0.991008,0.914348,351,34,868,385,0.085652,0.037694
323,0.078693,44.644000,2.764776,54.490000,1.901740,0.000000,0.000000,0.677600,0.000000,5000,3388,0.677600,3388,1612,4070,930,3357,0.990850,0.824816,713,31,899,744,0.175184,0.033333
324,0.133471,50.328000,2.479562,57.350000,1.738593,0.000000,0.000000,0.727600,0.000000,5000,3638,0.727600,3638,1362,3958,1042,3603,0.990379,0.910308,355,35,1007,390,0.089692,0.033589
325,0.109572,44.828000,2.874407,57.350000,1.898686,0.000000,0.000000,0.745000,0.000000,5000,3725,0.745000,3725,1275,4028,972,3704,0.994362,0.919563,324,21,951,345,0.080437,0.021605
326,0.078447,48.440000,2.535929,57.900000,1.729392,0.000000,0.000000,0.684200,0.000000,5000,3421,0.684200,3421,1579,4128,872,3401,0.994154,0.823886,727,20,852,747,0.176114,0.022936
327,0.142073,51.136000,2.442635,61.290000,1.616066,0.000000,0.000000,0.725800,0.000000,5000,3629,0.725800,3629,1371,3876,1124,3595,0.990631,0.927503,281,34,1090,315,0.072497,0.030249
328,0.143988,49.482000,2.509658,59.950000,1.613131,0.000000,0.000000,0.731400,0.000000,5000,3657,0.731400,3657,1343,3824,1176,3597,0.983593,0.940638,227,60,1116,287,0.059362,0.051020
329,0.115345,48.878000,2.572579,58.420000,1.705850,0.000000,0.000000,0.672000,0.000000,5000,3360,0.672000,3360,1640,3810,1190,3317,0.987202,0.870604,493,43,1147,536,0.129396,0.036134
330,0.084339,52.026000,2.435120,60.810000,1.604098,0.000000,0.000000,0.714000,0.000000,5000,3570,0.714000,3570,1430,3974,1026,3534,0.989916,0.889280,440,36,990,476,0.110720,0.035088
331,0.095777,53.296000,2.445298,63.860000,1.558748,0.000000,0.000000,0.603000,0.000000,5000,3015,0.603000,3015,1985,3734,1266,2955,0.980100,0.791377,779,60,1206,839,0.208623,0.047393
332,0.088699,47.544000,2.639711,55.030000,1.852888,0.000000,0.000000,0.800200,0.000000,5000,4001,0.800200,4001,999,4204,796,3972,0.992752,0.944814,232,29,767,261,0.055186,0.036432
333,0.110209,48.930000,2.592265,59.830000,1.677086,0.000000,0.000000,0.682800,0.000000,5000,3414,0.682800,3414,1586,3964,1036,3367,0.986233,0.849395,597,47,989,644,0.150605,0.045367
334,0.105844,50.940000,2.471292,58.100000,1.699662,0.000000,0.000000,0.787800,0.000000,5000,3939,0.787800,3939,1061,4196,804,3914,0.993653,0.932793,282,25,779,307,0.067207,0.031095
335,0.163646,50.200000,2.497810,60.860000,1.643926,0.000000,0.000000,0.678000,0.000000,5000,3390,0.678000,3390,1610,3876,1124,3293,0.971386,0.849587,583,97,1027,680,0.150413,0.086299
336,0.083640,51.294000,2.451845,61.670000,1.604689,0.000000,0.000000,0.631800,0.000000,5000,3159,0.631800,3159,1841,3750,1250,3113,0.985438,0.830133,637,46,1204,683,0.169867,0.036800
337,0.112056,46.872000,2.639731,52.860000,1.940715,0.000000,0.000000,0.721800,0.000000,5000,3609,0.721800,3609,1391,4192,808,3550,0.983652,0.846851,642,59,749,701,0.153149,0.073020
338,0.105203,50.848000,2.500917,60.000000,1.672214,0.000000,0.000000,0.837000,0.000000,5000,4185,0.837000,4185,815,4282,718,4167,0.995699,0.973143,115,18,700,133,0.026857,0.025070
339,0.090456,48.902000,2.611480,56.240000,1.834571,0.000000,0.000000,0.775200,0.000000,5000,3876,0.775200,3876,1124,4166,834,3855,0.994582,0.925348,311,21,813,332,0.074652,0.025180
340,0.103767,52.874000,2.418977,61.960000,1.596914,0.000000,0.000000,0.668400,0.000000,5000,3342,0.668400,3342,1658,3742,1258,3305,0.988929,0.883218,437,37,1221,474,0.116782,0.029412
341,0.100434,52.046000,2.483946,60.560000,1.648108,0.000000,0.000000,0.744000,0.000000,5000,3720,0.744000,3720,1280,3974,1026,3699,0.994355,0.930800,275,21,1005,296,0.069200,0.020468
342,0.085199,50.068000,2.557394,58.140000,1.748893,0.000000,0.000000,0.669000,0.000000,5000,3345,0.669000,3345,1655,3664,1336,3277,0.979671,0.894378,387,68,1268,455,0.105622,0.050898
343,0.085681,48.374000,2.571053,56.770000,1.785342,0.000000,0.000000,0.685600,0.000000,5000,3428,0.685600,3428,1572,4208,792,3379,0.985706,0.802994,829,49,743,878,0.197006,0.061869
344,0.102846,53.096000,2.449202,63.020000,1.582773,0.000000,0.000000,0.727600,0.000000,5000,3638,0.727600,3638,1362,4090,910,3602,0.990104,0.880685,488,36,874,524,0.119315,0.039560
345,0.071610,50.496000,2.582963,60.260000,1.721430,0.000000,0.000000,0.767200,0.000000,5000,3836,0.767200,3836,1164,3894,1106,3812,0.993743,0.978942,82,24,1082,106,0.021058,0.021700
346,0.101352,50.716000,2.632595,61.720000,1.711757,0.000000,0.000000,0.688600,0.000000,5000,3443,0.688600,3443,1557,4002,998,3394,0.985768,0.848076,608,49,949,657,0.151924,0.049098
347,0.138746,42.796000,3.141160,54.950000,2.105294,0.000000,0.000000,0.787600,0.000000,5000,3938,0.787600,3938,1062,4174,826,3904,0.991366,0.935314,270,34,792,304,0.064686,0.041162
348,0.099825,46.748000,2.801603,58.390000,1.736781,0.000000,0.000000,0.802000,0.000000,5000,4010,0.802000,4010,990,4062,938,3990,0.995012,0.982275,72,20,918,92,0.017725,0.021322
349,0.074748,48.378000,2.669760,58.380000,1.738438,0.000000,0.000000,0.754200,0.000000,5000,3771,0.754200,3771,1229,4300,700,3750,0.994431,0.872093,550,21,679,571,0.127907,0.030000
350,0.091542,45.574000,2.860575,58.280000,1.804280,0.000000,0.000000,0.799800,0.000000,5000,3999,0.799800,3999,1001,4036,964,3986,0.996749,0.987611,50,13,951,63,0.012389,0.013485
351,0.071547,50.330000,2.599653,62.500000,1.637814,0.000000,0.000000,0.723800,0.000000,5000,3619,0.723800,3619,1381,4290,710,3596,0.993645,0.838228,694,23,687,717,0.161772,0.032394
352,0.080811,50.320000,2.603531,61.140000,1.709719,0.000000,0.000000,0.642400,0.000000,5000,3212,0.642400,3212,1788,3816,1184,3170,0.986924,0.830713,646,42,1142,688,0.169287,0.035473
353,0.094240,50.962000,2.541740,59.420000,1.703238,0.000000,0.000000,0.715600,0.000000,5000,3578,0.715600,3578,1422,3838,1162,3551,0.992454,0.925221,287,27,1135,314,0.074779,0.023236
354,0.078558,49.942000,2.643573,61.820000,1.701709,0.000000,0.000000,0.688400,0.000000,5000,3442,0.688400,3442,1558,3938,1062,3415,0.992156,0.867191,523,27,1035,550,0.132809,0.025424
355,0.109386,50.546000,2.573346,59.380000,1.709501,0.000000,0.000000,0.708000,0.000000,5000,3540,0.708000,3540,1460,4032,968,3472,0.980791,0.861111,560,68,900,628,0.138889,0.070248
356,0.124527,46.364000,2.764127,54.000000,1.909960,0.000000,0.000000,0.734800,0.000000,5000,3674,0.734800,3674,1326,4230,770,3650,0.993468,0.862884,580,24,746,604,0.137116,0.031169
357,0.084960,48.670000,2.685497,58.590000,1.793773,0.000000,0.000000,0.661200,0.000000,5000,3306,0.661200,3306,1694,4080,920,3259,0.985783,0.798775,821,47,873,868,0.201225,0.051087
358,0.092326,43.244000,2.822162,57.520000,1.749170,0.000000,0.000000,0.678600,0.000000,5000,3393,0.678600,3393,1607,4016,984,3360,0.990274,0.836653,656,33,951,689,0.163347,0.033537
359,0.128670,53.376000,2.469994,62.140000,1.626064,0.000000,0.000000,0.800000,0.000000,5000,4000,0.800000,4000,1000,4094,906,3978,0.994500,0.971666,116,22,884,138,0.028334,0.024283
360,0.102815,53.508000,2.465317,64.320000,1.561563,0.000000,0.000000,0.651200,0.000000,5000,3256,0.651200,3256,1744,3658,1342,3213,0.986794,0.878349,445,43,1299,488,0.121651,0.032042
361,0.142265,46.820000,2.713361,56.770000,1.786388,0.000000,0.000000,0.789200,0.000000,5000,3946,0.789200,3946,1054,3998,1002,3924,0.994425,0.981491,74,22,980,96,0.018509,0.021956
362,0.110288,53.242000,2.470727,60.430000,1.678113,0.000000,0.000000,0.725000,0.000000,5000,3625,0.725000,3625,1375,4048,952,3575,0.986207,0.883152,473,50,902,523,0.116848,0.052521
363,0.077686,51.956000,2.518551,58.220000,1.781885,0.000000,0.000000,0.698200,0.000000,5000,3491,0.698200,3491,1509,3838,1162,3437,0.984532,0.895518,401,54,1108,455,0.104482,0.046472
364,0.187328,46.784000,2.643143,56.900000,1.814170,0.000000,0.000000,0.633400,0.000000,5000,3167,0.633400,3167,1833,3868,1132,3077,0.971582,0.795502,791,90,1042,881,0.204498,0.079505
365,0.106696,43.386000,2.944664,52.600000,1.998308,0.000000,0.000000,0.716600,0.000000,5000,3583,0.716600,3583,1417,4070,930,3552,0.991348,0.872727,518,31,899,549,0.127273,0.033333
366,0.087847,50.386000,2.562553,57.630000,1.769856,0.000000,0.000000,0.651200,0.000000,5000,3256,0.651200,3256,1744,3718,1282,3213,0.986794,0.864174,505,43,1239,548,0.135826,0.033541
367,0.126272,53.300000,2.483856,63.490000,1.588321,0.000000,0.000000,0.744200,0.000000,5000,3721,0.744200,3721,1279,4128,872,3673,0.987100,0.889777,455,48,824,503,0.110223,0.055046
368,0.105593,49.548000,2.620905,59.010000,1.743236,0.000000,0.000000,0.631800,0.000000,5000,3159,0.631800,3159,1841,4100,900,3073,0.972776,0.749512,1027,86,814,1113,0.250488,0.095556
369,0.159931,46.524000,2.751314,58.420000,1.746784,0.000000,0.000000,0.688400,0.000000,5000,3442,0.688400,3442,1558,3812,1188,3358,0.975596,0.880902,454,84,1104,538,0.119098,0.070707
370,0.071706,49.970000,2.615552,59.920000,1.730809,0.000000,0.000000,0.656200,0.000000,5000,3281,0.656200,3281,1719,4126,874,3245,0.989028,0.786476,881,36,838,917,0.213524,0.041190
371,0.151035,50.534000,2.530139,63.790000,1.557888,0.000000,0.000000,0.706800,0.000000,5000,3534,0.706800,3534,1466,4082,918,3476,0.983588,0.851543,606,58,860,664,0.148457,0.063181
372,0.125073,48.108000,2.702491,58.910000,1.755744,0.000000,0.000000,0.758400,0.000000,5000,3792,0.758400,3792,1208,3868,1132,3767,0.993407,0.973888,101,25,1107,126,0.026112,0.022085
373,0.098782,52.034000,2.550093,63.620000,1.604907,0.000000,0.000000,0.808400,0.000000,5000,4042,0.808400,4042,958,4088,912,4028,0.996536,0.985323,60,14,898,74,0.014677,0.015351
374,0.096181,50.884000,2.634391,61.000000,1.768321,0.000000,0.000000,0.763400,0.000000,5000,3817,0.763400,3817,1183,4090,910,3792,0.993450,0.927139,298,25,885,323,0.072861,0.027473
375,0.069361,47.116000,2.849121,59.010000,1.864324,0.000000,0.000000,0.625000,0.000000,5000,3125,0.625000,3125,1875,3648,1352,3076,0.984320,0.843202,572,49,1303,621,0.156798,0.036243
376,0.215624,52.446000,2.503561,64.390000,1.569350,0.000000,0.000000,0.643400,0.000000,5000,3217,0.643400,3217,1783,3586,1414,3145,0.977619,0.877022,441,72,1342,513,0.122978,0.050919
377,0.115891,47.150000,2.722878,58.890000,1.731669,0.000000,0.000000,0.750600,0.000000,5000,3753,0.750600,3753,1247,4164,836,3701,0.986144,0.888809,463,52,784,515,0.111191,0.062201
378,0.097415,53.022000,2.495851,61.580000,1.650351,0.000000,0.000000,0.659200,0.000000,5000,3296,0.659200,3296,1704,4054,946,3233,0.980886,0.797484,821,63,883,884,0.202516,0.066596
379,0.076826,48.430000,2.632315,55.360000,1.826381,0.000000,0.000000,0.666200,0.000000,5000,3331,0.666200,3331,1669,3998,1002,3296,0.989493,0.824412,702,35,967,737,0.175588,0.034930
380,0.129663,50.286000,2.576939,60.390000,1.677270,0.000000,0.000000,0.783800,0.000000,5000,3919,0.783800,3919,1081,4096,904,3872,0.988007,0.945312,224,47,857,271,0.054687,0.051991
381,0.096505,49.612000,2.610594,56.520000,1.851604,0.000000,0.000000,0.741200,0.000000,5000,3706,0.741200,3706,1294,4110,890,3661,0.987858,0.890754,449,45,845,494,0.109246,0.050562
382,0.092408,48.946000,2.636433,58.950000,1.741346,0.000000,0.000000,0.653800,0.000000,5000,3269,0.653800,3269,1731,4122,878,3221,0.985317,0.781417,901,48,830,949,0.218583,0.054670
383,0.082693,51.880000,2.554571,59.710000,1.757938,0.000000,0.000000,0.622800,0.000000,5000,3114,0.622800,3114,1886,3856,1144,3057,0.981696,0.792790,799,57,1087,856,0.207210,0.049825
384,0.063629,48.826000,2.701190,57.340000,1.812431,0.000000,0.000000,0.707000,0.000000,5000,3535,0.707000,3535,1465,4004,996,3519,0.995474,0.878871,485,16,980,501,0.121129,0.016064
385,0.117347,49.414000,2.608023,55.550000,1.840825,0.000000,0.000000,0.752400,0.000000,5000,3762,0.752400,3762,1238,3966,1034,3712,0.986709,0.935956,254,50,984,304,0.064044,0.048356
386,0.110251,44.802000,2.873121,48.640000,2.194541,0.000000,0.000000,0.755400,0.000000,5000,3777,0.755400,3777,1223,3944,1056,3719,0.984644,0.942951,225,58,998,283,0.057049,0.054924
387,0.125564,51.808000,2.619170,61.690000,1.735001,0.000000,0.000000,0.689400,0.000000,5000,3447,0.689400,3447,1553,3852,1148,3387,0.982594,0.879283,465,60,1088,525,0.120717,0.052265
388,0.129844,51.766000,2.538109,64.720000,1.558035,0.000000,0.000000,0.592000,0.000000,5000,2960,0.592000,2960,2040,3698,1302,2879,0.972635,0.778529,819,81,1221,900,0.221471,0.062212
389,0.069715,53.938000,2.470002,62.080000,1.651834,0.000000,0.000000,0.677400,0.000000,5000,3387,0.677400,3387,1613,4008,992,3350,0.989076,0.835828,658,37,955,695,0.164172,0.037298
390,0.089480,46.434000,2.833630,54.110000,1.980072,0.000000,0.000000,0.775400,0.000000,5000,3877,0.775400,3877,1123,4120,880,3851,0.993294,0.934709,269,26,854,295,0.065291,0.029545
391,0.083225,52.314000,2.592663,62.620000,1.700087,0.000000,0.000000,0.737600,0.000000,5000,3688,0.737600,3688,1312,4362,638,3652,0.990239,0.837231,710,36,602,746,0.162769,0.056426
392,0.086699,51.466000,2.610586,62.600000,1.642470,0.000000,0.000000,0.695800,0.000000,5000,3479,0.695800,3479,1521,3870,1130,3418,0.982466,0.883204,452,61,1069,513,0.116796,0.053982
393,0.142788,48.356000,2.712565,57.890000,1.808662,0.000000,0.000000,0.769000,0.000000,5000,3845,0.769000,3845,1155,3912,1088,3825,0.994798,0.977761,87,20,1068,107,0.022239,0.018382
394,0.137663,49.202000,2.695952,63.800000,1.636000,0.000000,0.000000,0.687200,0.000000,5000,3436,0.687200,3436,1564,4078,922,3386,0.985448,0.830309,692,50,872,742,0.169691,0.054230
395,0.099065,47.058000,2.760854,56.370000,1.840262,0.000000,0.000000,0.742000,0.000000,5000,3710,0.742000,3710,1290,3922,1078,3673,0.990027,0.936512,249,37,1041,286,0.063488,0.034323
