epoch,train_loss,global_test_acc,global_test_loss,aux_apa,aux_loss,core_clean_ratio,recover_ratio,train_ratio,recovery_trigger,core_count,total_count,recover_count,train_count,actual_core_precision,actual_recover_precision,actual_train_precision,actual_train_clean_count
378,0.140096,65.840000,1.006568,0.000000,0.000000,0.763000,0.000000,0.763000,0,3815,5000,0,3815,0.986882,0.000000,0.986882,3770
379,0.100248,63.040000,1.126591,0.000000,0.000000,0.749000,0.000000,0.749000,0,3745,5000,0,3745,0.990703,0.000000,0.990703,3713
380,0.140259,62.800000,1.183986,0.000000,0.000000,0.716600,0.020600,0.737200,1,3583,5000,103,3686,0.986094,0.935972,0.984152,3631
381,0.098003,59.350000,1.288627,0.000000,0.000000,0.772000,0.000000,0.772000,0,3860,5000,0,3860,0.990043,0.000000,0.990043,3824
382,0.092407,58.020000,1.335477,0.000000,0.000000,0.755200,0.000000,0.755200,0,3776,5000,0,3776,0.990227,0.000000,0.990227,3742
383,0.103909,60.400000,1.236964,0.000000,0.000000,0.771800,0.000000,0.771800,0,3859,5000,0,3859,0.990587,0.000000,0.990587,3824
384,0.116266,61.110000,1.139921,0.000000,0.000000,0.762600,0.000000,0.762600,0,3813,5000,0,3813,0.987198,0.000000,0.987198,3769
385,0.083397,59.790000,1.219109,0.000000,0.000000,0.817800,0.019600,0.837400,1,4089,5000,98,4187,0.992803,0.969048,0.992444,4157
386,0.070559,59.370000,1.207097,0.000000,0.000000,0.796400,0.000000,0.796400,0,3982,5000,0,3982,0.994492,0.000000,0.994492,3962
387,0.127465,65.760000,1.025828,0.000000,0.000000,0.797400,0.000000,0.797400,0,3987,5000,0,3987,0.985411,0.000000,0.985411,3935
388,0.110008,57.030000,1.267339,0.000000,0.000000,0.781800,0.000000,0.781800,0,3909,5000,0,3909,0.991818,0.000000,0.991818,3881
389,0.168582,63.280000,1.069503,0.000000,0.000000,0.748000,0.000000,0.748000,0,3740,5000,0,3740,0.984807,0.000000,0.984807,3688
390,0.194536,65.520000,0.998291,0.000000,0.000000,0.809200,0.025000,0.834200,1,4046,5000,125,4171,0.987085,0.933268,0.985701,4116
391,0.096798,61.320000,1.115134,0.000000,0.000000,0.784800,0.000000,0.784800,0,3924,5000,0,3924,0.990233,0.000000,0.990233,3888
392,0.084487,59.100000,1.226594,0.000000,0.000000,0.801400,0.000000,0.801400,0,4007,5000,0,4007,0.995533,0.000000,0.995533,3991
393,0.156217,61.020000,1.165804,0.000000,0.000000,0.721400,0.000000,0.721400,0,3607,5000,0,3607,0.981926,0.000000,0.981926,3545
394,0.118646,64.090000,1.060781,0.000000,0.000000,0.755200,0.000000,0.755200,0,3776,5000,0,3776,0.989141,0.000000,0.989141,3738
395,0.117625,60.770000,1.181262,0.000000,0.000000,0.785000,0.029000,0.814000,1,3925,5000,145,4070,0.991247,0.947759,0.990003,4032
396,0.085088,62.070000,1.121711,0.000000,0.000000,0.775400,0.000000,0.775400,0,3877,5000,0,3877,0.991089,0.000000,0.991089,3845
397,0.101446,62.860000,1.130204,0.000000,0.000000,0.763200,0.000000,0.763200,0,3816,5000,0,3816,0.990656,0.000000,0.990656,3784
398,0.076493,60.800000,1.206969,0.000000,0.000000,0.825800,0.000000,0.825800,0,4129,5000,0,4129,0.993514,0.000000,0.993514,4104
399,0.132022,59.370000,1.291729,0.000000,0.000000,0.777000,0.000000,0.777000,0,3885,5000,0,3885,0.991269,0.000000,0.991269,3854
400,0.140412,61.890000,1.153115,0.000000,0.000000,0.824000,0.027200,0.851200,1,4120,5000,136,4256,0.993415,1.000000,0.993560,4232
401,0.170405,61.050000,1.195823,0.000000,0.000000,0.751800,0.000000,0.751800,0,3759,5000,0,3759,0.986019,0.000000,0.986019,3711
402,0.114390,58.600000,1.270396,0.000000,0.000000,0.785000,0.000000,0.785000,0,3925,5000,0,3925,0.994191,0.000000,0.994191,3904
403,0.081038,65.990000,0.991114,0.000000,0.000000,0.783800,0.000000,0.783800,0,3919,5000,0,3919,0.992540,0.000000,0.992540,3891
404,0.117010,62.370000,1.096251,0.000000,0.000000,0.741800,0.000000,0.741800,0,3709,5000,0,3709,0.987470,0.000000,0.987470,3666
405,0.180434,64.100000,1.084179,0.000000,0.000000,0.760200,0.024400,0.784600,1,3801,5000,122,3923,0.988705,0.971905,0.988032,3878
406,0.110080,58.650000,1.245102,0.000000,0.000000,0.771200,0.000000,0.771200,0,3856,5000,0,3856,0.990543,0.000000,0.990543,3823
407,0.084225,58.820000,1.282563,0.000000,0.000000,0.801400,0.000000,0.801400,0,4007,5000,0,4007,0.993686,0.000000,0.993686,3983
408,0.125285,55.920000,1.394597,0.000000,0.000000,0.802400,0.000000,0.802400,0,4012,5000,0,4012,0.992166,0.000000,0.992166,3984
409,0.126099,63.310000,1.132384,0.000000,0.000000,0.792200,0.000000,0.792200,0,3961,5000,0,3961,0.992743,0.000000,0.992743,3935
410,0.116858,58.620000,1.218603,0.000000,0.000000,0.784800,0.015000,0.799800,1,3924,5000,75,3999,0.993909,0.942532,0.993015,3972
411,0.138462,54.710000,1.367033,0.000000,0.000000,0.752400,0.000000,0.752400,0,3762,5000,0,3762,0.983409,0.000000,0.983409,3705
412,0.104881,63.770000,1.091789,0.000000,0.000000,0.843400,0.000000,0.843400,0,4217,5000,0,4217,0.994508,0.000000,0.994508,4195
413,0.083032,59.790000,1.244110,0.000000,0.000000,0.750600,0.000000,0.750600,0,3753,5000,0,3753,0.991593,0.000000,0.991593,3724
414,0.127795,62.780000,1.110959,0.000000,0.000000,0.769000,0.000000,0.769000,0,3845,5000,0,3845,0.983102,0.000000,0.983102,3786
415,0.131550,61.460000,1.221095,0.000000,0.000000,0.797400,0.032600,0.830000,1,3987,5000,163,4150,0.989924,0.975877,0.989237,4109
416,0.110528,64.630000,1.093089,0.000000,0.000000,0.771800,0.000000,0.771800,0,3859,5000,0,3859,0.991275,0.000000,0.991275,3828
417,0.133294,61.630000,1.173763,0.000000,0.000000,0.740200,0.000000,0.740200,0,3701,5000,0,3701,0.990829,0.000000,0.990829,3669
418,0.126507,61.710000,1.216511,0.000000,0.000000,0.698800,0.000000,0.698800,0,3494,5000,0,3494,0.985860,0.000000,0.985860,3446
419,0.078805,63.300000,1.160334,0.000000,0.000000,0.739600,0.000000,0.739600,0,3698,5000,0,3698,0.987473,0.000000,0.987473,3656
420,0.139108,62.350000,1.162041,0.000000,0.000000,0.781400,0.026600,0.808000,1,3907,5000,133,4040,0.987090,0.961538,0.986168,3991
421,0.070809,60.560000,1.202280,0.000000,0.000000,0.804600,0.000000,0.804600,0,4023,5000,0,4023,0.994712,0.000000,0.994712,4004
422,0.124592,64.050000,1.051947,0.000000,0.000000,0.796800,0.000000,0.796800,0,3984,5000,0,3984,0.991602,0.000000,0.991602,3952
423,0.150526,65.990000,0.992930,0.000000,0.000000,0.763400,0.000000,0.763400,0,3817,5000,0,3817,0.984957,0.000000,0.984957,3762
424,0.095326,62.650000,1.101728,0.000000,0.000000,0.806600,0.000000,0.806600,0,4033,5000,0,4033,0.993715,0.000000,0.993715,4012
425,0.161408,54.420000,1.422084,0.000000,0.000000,0.790000,0.025400,0.815400,1,3950,5000,127,4077,0.991050,0.944603,0.990179,4040
426,0.103939,60.170000,1.284096,0.000000,0.000000,0.758400,0.000000,0.758400,0,3792,5000,0,3792,0.990387,0.000000,0.990387,3758
427,0.147134,58.450000,1.319213,0.000000,0.000000,0.777400,0.000000,0.777400,0,3887,5000,0,3887,0.991554,0.000000,0.991554,3856
428,0.121199,60.910000,1.207127,0.000000,0.000000,0.770200,0.000000,0.770200,0,3851,5000,0,3851,0.991111,0.000000,0.991111,3821
429,0.092925,61.930000,1.152625,0.000000,0.000000,0.768600,0.000000,0.768600,0,3843,5000,0,3843,0.988201,0.000000,0.988201,3803
430,0.088624,62.740000,1.128452,0.000000,0.000000,0.786400,0.019200,0.805600,1,3932,5000,96,4028,0.993052,0.991667,0.992942,4001
431,0.067371,59.010000,1.259122,0.000000,0.000000,0.772800,0.000000,0.772800,0,3864,5000,0,3864,0.994143,0.000000,0.994143,3843
432,0.103634,61.810000,1.207947,0.000000,0.000000,0.781000,0.000000,0.781000,0,3905,5000,0,3905,0.988342,0.000000,0.988342,3864
433,0.098139,55.350000,1.312154,0.000000,0.000000,0.771400,0.000000,0.771400,0,3857,5000,0,3857,0.988703,0.000000,0.988703,3818
434,0.160643,60.130000,1.193611,0.000000,0.000000,0.727800,0.000000,0.727800,0,3639,5000,0,3639,0.981691,0.000000,0.981691,3577
435,0.154439,65.770000,1.019791,0.000000,0.000000,0.716000,0.017800,0.733800,1,3580,5000,89,3669,0.980327,0.907262,0.978803,3595
436,0.102972,61.840000,1.142729,0.000000,0.000000,0.783800,0.000000,0.783800,0,3919,5000,0,3919,0.985382,0.000000,0.985382,3867
437,0.086102,66.170000,1.019311,0.000000,0.000000,0.789200,0.000000,0.789200,0,3946,5000,0,3946,0.991998,0.000000,0.991998,3915
438,0.103827,65.500000,1.031259,0.000000,0.000000,0.736000,0.000000,0.736000,0,3680,5000,0,3680,0.990411,0.000000,0.990411,3649
439,0.083754,64.300000,1.090985,0.000000,0.000000,0.760400,0.000000,0.760400,0,3802,5000,0,3802,0.992326,0.000000,0.992326,3776
440,0.127557,63.850000,1.121134,0.000000,0.000000,0.733000,0.025200,0.758200,1,3665,5000,126,3791,0.980779,0.888439,0.978539,3717
441,0.116631,66.000000,1.031059,0.000000,0.000000,0.786200,0.000000,0.786200,0,3931,5000,0,3931,0.991682,0.000000,0.991682,3901
442,0.076367,62.540000,1.125906,0.000000,0.000000,0.800200,0.000000,0.800200,0,4001,5000,0,4001,0.995775,0.000000,0.995775,3985
443,0.121841,67.640000,0.959646,0.000000,0.000000,0.778600,0.000000,0.778600,0,3893,5000,0,3893,0.989167,0.000000,0.989167,3854
444,0.083792,61.880000,1.198033,0.000000,0.000000,0.824400,0.000000,0.824400,0,4122,5000,0,4122,0.993717,0.000000,0.993717,4098
445,0.114884,57.330000,1.316441,0.000000,0.000000,0.732200,0.022800,0.755000,1,3661,5000,114,3775,0.989136,0.902784,0.986647,3730
446,0.140408,60.430000,1.217869,0.000000,0.000000,0.728600,0.000000,0.728600,0,3643,5000,0,3643,0.986673,0.000000,0.986673,3598
447,0.098829,63.840000,1.088419,0.000000,0.000000,0.772800,0.000000,0.772800,0,3864,5000,0,3864,0.991152,0.000000,0.991152,3833
448,0.090093,63.080000,1.135318,0.000000,0.000000,0.780600,0.000000,0.780600,0,3903,5000,0,3903,0.993293,0.000000,0.993293,3878
449,0.107649,61.830000,1.150145,0.000000,0.000000,0.772200,0.000000,0.772200,0,3861,5000,0,3861,0.989192,0.000000,0.989192,3821
450,0.104771,58.370000,1.299801,0.000000,0.000000,0.779600,0.022000,0.801600,1,3898,5000,110,4008,0.991300,0.953974,0.990183,3973
451,0.095719,55.340000,1.428121,0.000000,0.000000,0.792400,0.000000,0.792400,0,3962,5000,0,3962,0.988225,0.000000,0.988225,3920
452,0.121868,67.380000,0.977066,0.000000,0.000000,0.748400,0.000000,0.748400,0,3742,5000,0,3742,0.986774,0.000000,0.986774,3694
453,0.087006,61.660000,1.167961,0.000000,0.000000,0.761000,0.000000,0.761000,0,3805,5000,0,3805,0.988854,0.000000,0.988854,3767
454,0.097931,63.800000,1.121759,0.000000,0.000000,0.785200,0.000000,0.785200,0,3926,5000,0,3926,0.990188,0.000000,0.990188,3889
455,0.151319,63.550000,1.138433,0.000000,0.000000,0.739600,0.028000,0.767600,1,3698,5000,140,3838,0.981800,0.906250,0.979419,3764
456,0.091147,62.060000,1.180893,0.000000,0.000000,0.797400,0.000000,0.797400,0,3987,5000,0,3987,0.991079,0.000000,0.991079,3954
457,0.084341,58.860000,1.305178,0.000000,0.000000,0.814200,0.000000,0.814200,0,4071,5000,0,4071,0.992396,0.000000,0.992396,4042
458,0.110227,63.680000,1.109174,0.000000,0.000000,0.802400,0.000000,0.802400,0,4012,5000,0,4012,0.990140,0.000000,0.990140,3974
459,0.075928,63.970000,1.115577,0.000000,0.000000,0.792800,0.000000,0.792800,0,3964,5000,0,3964,0.992719,0.000000,0.992719,3939
460,0.154695,67.040000,0.992892,0.000000,0.000000,0.808200,0.022200,0.830400,1,4041,5000,111,4152,0.988818,0.969048,0.988066,4105
461,0.136200,65.900000,0.998930,0.000000,0.000000,0.774800,0.000000,0.774800,0,3874,5000,0,3874,0.988963,0.000000,0.988963,3832
462,0.089957,63.640000,1.116662,0.000000,0.000000,0.829400,0.000000,0.829400,0,4147,5000,0,4147,0.990646,0.000000,0.990646,4114
463,0.098738,63.410000,1.158852,0.000000,0.000000,0.760400,0.000000,0.760400,0,3802,5000,0,3802,0.989565,0.000000,0.989565,3765
464,0.106235,64.620000,1.072558,0.000000,0.000000,0.777400,0.000000,0.777400,0,3887,5000,0,3887,0.992407,0.000000,0.992407,3859
465,0.109451,65.720000,1.031807,0.000000,0.000000,0.772000,0.016800,0.788800,1,3860,5000,84,3944,0.989560,0.953571,0.988725,3903
466,0.089378,63.450000,1.100556,0.000000,0.000000,0.792000,0.000000,0.792000,0,3960,5000,0,3960,0.994311,0.000000,0.994311,3939
467,0.090552,57.620000,1.344514,0.000000,0.000000,0.783200,0.000000,0.783200,0,3916,5000,0,3916,0.990315,0.000000,0.990315,3881
468,0.114741,60.720000,1.246550,0.000000,0.000000,0.776000,0.000000,0.776000,0,3880,5000,0,3880,0.991652,0.000000,0.991652,3851
469,0.094099,64.620000,1.076401,0.000000,0.000000,0.704200,0.000000,0.704200,0,3521,5000,0,3521,0.981729,0.000000,0.981729,3457
470,0.108224,62.990000,1.118820,0.000000,0.000000,0.761400,0.024800,0.786200,1,3807,5000,124,3931,0.987874,0.948333,0.986718,3881
471,0.070597,63.410000,1.140662,0.000000,0.000000,0.809600,0.000000,0.809600,0,4048,5000,0,4048,0.993075,0.000000,0.993075,4025
472,0.100244,62.830000,1.129604,0.000000,0.000000,0.751600,0.000000,0.751600,0,3758,5000,0,3758,0.988080,0.000000,0.988080,3717
473,0.112286,62.150000,1.142956,0.000000,0.000000,0.797600,0.000000,0.797600,0,3988,5000,0,3988,0.991520,0.000000,0.991520,3956
474,0.111966,57.360000,1.329504,0.000000,0.000000,0.789200,0.000000,0.789200,0,3946,5000,0,3946,0.991267,0.000000,0.991267,3914
475,0.137598,60.850000,1.179555,0.000000,0.000000,0.793400,0.023600,0.817000,1,3967,5000,118,4085,0.988417,0.941618,0.986789,4036
476,0.100646,59.540000,1.223614,0.000000,0.000000,0.751200,0.000000,0.751200,0,3756,5000,0,3756,0.989282,0.000000,0.989282,3718
477,0.083592,64.480000,1.097862,0.000000,0.000000,0.801800,0.000000,0.801800,0,4009,5000,0,4009,0.993789,0.000000,0.993789,3985
478,0.097199,59.980000,1.287876,0.000000,0.000000,0.737600,0.000000,0.737600,0,3688,5000,0,3688,0.989482,0.000000,0.989482,3651
479,0.104800,63.310000,1.142967,0.000000,0.000000,0.747800,0.000000,0.747800,0,3739,5000,0,3739,0.980535,0.000000,0.980535,3673
480,0.117855,65.340000,1.070031,0.000000,0.000000,0.777000,0.033000,0.810000,1,3885,5000,165,4050,0.989985,0.970278,0.989023,4010
481,0.085440,64.770000,1.115594,0.000000,0.000000,0.817800,0.000000,0.817800,0,4089,5000,0,4089,0.991337,0.000000,0.991337,4058
482,0.094967,67.350000,0.995236,0.000000,0.000000,0.824400,0.000000,0.824400,0,4122,5000,0,4122,0.993035,0.000000,0.993035,4095
483,0.068622,63.860000,1.106398,0.000000,0.000000,0.754000,0.000000,0.754000,0,3770,5000,0,3770,0.990517,0.000000,0.990517,3738
484,0.097514,63.120000,1.125262,0.000000,0.000000,0.794200,0.000000,0.794200,0,3971,5000,0,3971,0.985096,0.000000,0.985096,3919
485,0.138949,62.230000,1.155909,0.000000,0.000000,0.767000,0.022000,0.789000,1,3835,5000,110,3945,0.989535,0.949206,0.988552,3904
486,0.083774,62.140000,1.150941,0.000000,0.000000,0.800200,0.000000,0.800200,0,4001,5000,0,4001,0.992047,0.000000,0.992047,3971
487,0.080676,62.880000,1.121131,0.000000,0.000000,0.837400,0.000000,0.837400,0,4187,5000,0,4187,0.996330,0.000000,0.996330,4173
488,0.117646,55.880000,1.407459,0.000000,0.000000,0.802800,0.000000,0.802800,0,4014,5000,0,4014,0.991240,0.000000,0.991240,3983
489,0.119197,62.300000,1.208043,0.000000,0.000000,0.777800,0.000000,0.777800,0,3889,5000,0,3889,0.989367,0.000000,0.989367,3850
490,0.200675,61.850000,1.245737,0.000000,0.000000,0.704600,0.022800,0.727400,1,3523,5000,114,3637,0.986247,0.877428,0.982980,3579
491,0.109122,63.150000,1.142847,0.000000,0.000000,0.741200,0.000000,0.741200,0,3706,5000,0,3706,0.987175,0.000000,0.987175,3662
492,0.115762,61.270000,1.220842,0.000000,0.000000,0.747000,0.000000,0.747000,0,3735,5000,0,3735,0.991341,0.000000,0.991341,3705
493,0.071126,54.840000,1.438200,0.000000,0.000000,0.797000,0.000000,0.797000,0,3985,5000,0,3985,0.992601,0.000000,0.992601,3957
494,0.139794,66.660000,1.013650,0.000000,0.000000,0.719400,0.000000,0.719400,0,3597,5000,0,3597,0.980019,0.000000,0.980019,3531
495,0.100794,59.170000,1.225060,0.000000,0.000000,0.781800,0.025000,0.806800,1,3909,5000,125,4034,0.989066,0.918360,0.987582,3991
496,0.063198,57.940000,1.285263,0.000000,0.000000,0.792800,0.000000,0.792800,0,3964,5000,0,3964,0.996525,0.000000,0.996525,3951
497,0.118988,63.940000,1.115681,0.000000,0.000000,0.785800,0.000000,0.785800,0,3929,5000,0,3929,0.988500,0.000000,0.988500,3888
498,0.133575,64.440000,1.091833,0.000000,0.000000,0.749400,0.000000,0.749400,0,3747,5000,0,3747,0.984648,0.000000,0.984648,3694
499,0.085293,59.480000,1.221749,0.000000,0.000000,0.815400,0.000000,0.815400,0,4077,5000,0,4077,0.994224,0.000000,0.994224,4055
