epoch,train_loss,global_test_acc,global_test_loss,aux_apa,aux_loss,core_clean_ratio,recover_ratio,train_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall
345,0.665916,44.550000,1.541205,0.000000,0.000000,0.713000,0.000000,0.713000,0,3565,0,3565,5000,2785,2904,119,780,899,0.781206,0.959022
346,0.913088,46.950000,1.447375,0.000000,0.000000,0.648600,0.034000,0.682600,1,3243,170,3413,5000,2274,2292,18,1139,1157,0.666276,0.992147
347,0.429132,48.280000,1.458477,0.000000,0.000000,0.767600,0.000000,0.767600,0,3838,0,3838,5000,3371,3644,273,467,740,0.878322,0.925082
348,0.264441,43.280000,1.648999,0.000000,0.000000,0.704600,0.035000,0.739600,1,3523,175,3698,5000,3424,3568,144,274,418,0.925906,0.959641
349,0.548401,48.230000,1.407687,0.000000,0.000000,0.627400,0.000000,0.627400,0,3137,0,3137,5000,2585,2768,183,552,735,0.824036,0.933887
350,0.558930,46.790000,1.445679,0.000000,0.000000,0.742000,0.034600,0.776600,1,3710,173,3883,5000,3286,3412,126,597,723,0.846253,0.963072
351,0.559109,46.330000,1.489489,0.000000,0.000000,0.677000,0.000000,0.677000,0,3385,0,3385,5000,2791,2928,137,594,731,0.824520,0.953210
352,0.370854,45.880000,1.533670,0.000000,0.000000,0.687600,0.038200,0.725800,1,3438,191,3629,5000,3287,3384,97,342,439,0.905759,0.971336
353,0.520466,48.870000,1.431147,0.000000,0.000000,0.669400,0.000000,0.669400,0,3347,0,3347,5000,2811,2904,93,536,629,0.839857,0.967975
354,0.686642,45.130000,1.512448,0.000000,0.000000,0.701200,0.029200,0.730400,1,3506,146,3652,5000,2860,2896,36,792,828,0.783133,0.987569
355,0.545803,44.720000,1.570111,0.000000,0.000000,0.738800,0.000000,0.738800,0,3694,0,3694,5000,3084,3284,200,610,810,0.834867,0.939099
356,0.816503,48.610000,1.406683,0.000000,0.000000,0.648400,0.035000,0.683400,1,3242,175,3417,5000,2488,2552,64,929,993,0.728124,0.974922
357,0.249689,46.740000,1.574073,0.000000,0.000000,0.735600,0.000000,0.735600,0,3678,0,3678,5000,3526,3760,234,152,386,0.958673,0.937766
358,0.632622,50.190000,1.381542,0.000000,0.000000,0.634000,0.034600,0.668600,1,3170,173,3343,5000,2597,2644,47,746,793,0.776847,0.982224
359,0.717456,47.390000,1.438984,0.000000,0.000000,0.649800,0.000000,0.649800,0,3249,0,3249,5000,2395,2496,101,854,955,0.737150,0.959535
360,0.745029,45.890000,1.510991,0.000000,0.000000,0.711600,0.038400,0.750000,1,3558,192,3750,5000,2824,2876,52,926,978,0.753067,0.981919
361,0.717408,47.580000,1.446277,0.000000,0.000000,0.640600,0.000000,0.640600,0,3203,0,3203,5000,2393,2524,131,810,941,0.747112,0.948098
362,0.483126,46.440000,1.493582,0.000000,0.000000,0.647600,0.021800,0.669400,1,3238,109,3347,5000,2800,2836,36,547,583,0.836570,0.987306
363,0.555576,45.900000,1.498627,0.000000,0.000000,0.635200,0.000000,0.635200,0,3176,0,3176,5000,2576,2672,96,600,696,0.811083,0.964072
364,0.712564,47.650000,1.439437,0.000000,0.000000,0.655600,0.031600,0.687200,1,3278,158,3436,5000,2532,2560,28,904,932,0.736903,0.989062
365,0.625829,46.890000,1.453338,0.000000,0.000000,0.646600,0.000000,0.646600,0,3233,0,3233,5000,2538,2616,78,695,773,0.785029,0.970183
366,0.515468,43.110000,1.562277,0.000000,0.000000,0.778000,0.026600,0.804600,1,3890,133,4023,5000,3398,3460,62,625,687,0.844643,0.982081
367,0.580439,45.360000,1.524873,0.000000,0.000000,0.723200,0.000000,0.723200,0,3616,0,3616,5000,2856,3004,148,760,908,0.789823,0.950732
368,0.673423,44.410000,1.554427,0.000000,0.000000,0.664800,0.026200,0.691000,1,3324,131,3455,5000,2778,2804,26,677,703,0.804052,0.990728
369,0.501832,43.460000,1.648869,0.000000,0.000000,0.663000,0.000000,0.663000,0,3315,0,3315,5000,2680,2764,84,635,719,0.808446,0.969609
370,0.468590,43.730000,1.561981,0.000000,0.000000,0.666800,0.055000,0.721800,1,3334,275,3609,5000,3130,3296,166,479,645,0.867276,0.949636
371,0.289368,48.270000,1.414243,0.000000,0.000000,0.679800,0.000000,0.679800,0,3399,0,3399,5000,3162,3320,158,237,395,0.930274,0.952410
372,0.699448,50.570000,1.353051,0.000000,0.000000,0.686400,0.032600,0.719000,1,3432,163,3595,5000,2703,2752,49,892,941,0.751878,0.982195
373,0.540400,46.190000,1.519013,0.000000,0.000000,0.685800,0.000000,0.685800,0,3429,0,3429,5000,2712,2884,172,717,889,0.790901,0.940361
374,0.364013,46.450000,1.481792,0.000000,0.000000,0.660000,0.019400,0.679400,1,3300,97,3397,5000,3016,3036,20,381,401,0.887842,0.993412
375,0.629246,46.440000,1.481092,0.000000,0.000000,0.704600,0.000000,0.704600,0,3523,0,3523,5000,2740,2984,244,783,1027,0.777746,0.918231
376,0.817349,44.220000,1.548160,0.000000,0.000000,0.769800,0.027200,0.797000,1,3849,136,3985,5000,3021,3040,19,964,983,0.758093,0.993750
377,0.592414,47.050000,1.487543,0.000000,0.000000,0.769400,0.000000,0.769400,0,3847,0,3847,5000,3063,3408,345,784,1129,0.796205,0.898768
378,0.681746,45.890000,1.495275,0.000000,0.000000,0.683200,0.036600,0.719800,1,3416,183,3599,5000,2737,2788,51,862,913,0.760489,0.981707
379,0.746130,47.680000,1.460450,0.000000,0.000000,0.720200,0.000000,0.720200,0,3601,0,3601,5000,2663,2800,137,938,1075,0.739517,0.951071
380,0.445904,44.680000,1.532422,0.000000,0.000000,0.707800,0.029000,0.736800,1,3539,145,3684,5000,3182,3204,22,502,524,0.863735,0.993134
381,0.436660,41.420000,1.644169,0.000000,0.000000,0.656800,0.000000,0.656800,0,3284,0,3284,5000,2873,3000,127,411,538,0.874848,0.957667
382,0.402431,44.620000,1.546856,0.000000,0.000000,0.674400,0.037400,0.711800,1,3372,187,3559,5000,3136,3172,36,423,459,0.881146,0.988651
383,0.517344,47.400000,1.446883,0.000000,0.000000,0.726800,0.000000,0.726800,0,3634,0,3634,5000,3038,3204,166,596,762,0.835993,0.948190
384,0.268489,45.540000,1.515205,0.000000,0.000000,0.710200,0.027800,0.738000,1,3551,139,3690,5000,3474,3556,82,216,298,0.941463,0.976940
385,0.484423,44.760000,1.532257,0.000000,0.000000,0.707800,0.000000,0.707800,0,3539,0,3539,5000,2924,3072,148,615,763,0.826222,0.951823
386,0.628756,45.720000,1.496670,0.000000,0.000000,0.689400,0.031000,0.720400,1,3447,155,3602,5000,2751,2776,25,851,876,0.763742,0.990994
387,0.508739,52.510000,1.341576,0.000000,0.000000,0.705400,0.000000,0.705400,0,3527,0,3527,5000,3013,3208,195,514,709,0.854267,0.939214
388,0.579422,48.520000,1.455211,0.000000,0.000000,0.689000,0.032800,0.721800,1,3445,164,3609,5000,2835,2892,57,774,831,0.785536,0.980290
389,0.283630,41.110000,1.634024,0.000000,0.000000,0.667600,0.000000,0.667600,0,3338,0,3338,5000,3145,3312,167,193,360,0.942181,0.949577
390,0.312749,46.560000,1.484669,0.000000,0.000000,0.720600,0.027000,0.747600,1,3603,135,3738,5000,3455,3548,93,283,376,0.924291,0.973788
391,0.569575,47.410000,1.433855,0.000000,0.000000,0.710400,0.000000,0.710400,0,3552,0,3552,5000,2836,3084,248,716,964,0.798423,0.919585
392,0.524288,48.540000,1.426324,0.000000,0.000000,0.715600,0.044000,0.759600,1,3578,220,3798,5000,3098,3160,62,700,762,0.815692,0.980380
393,0.461198,50.750000,1.365655,0.000000,0.000000,0.763400,0.000000,0.763400,0,3817,0,3817,5000,3359,3516,157,458,615,0.880010,0.955347
394,0.505888,48.190000,1.462566,0.000000,0.000000,0.672600,0.028800,0.701400,1,3363,144,3507,5000,2926,2960,34,581,615,0.834331,0.988514
395,0.430496,53.120000,1.295638,0.000000,0.000000,0.637000,0.000000,0.637000,0,3185,0,3185,5000,2741,2944,203,444,647,0.860597,0.931046
396,0.486349,49.550000,1.376779,0.000000,0.000000,0.716200,0.029800,0.746000,1,3581,149,3730,5000,3152,3208,56,578,634,0.845040,0.982544
397,0.309168,48.990000,1.417035,0.000000,0.000000,0.650200,0.000000,0.650200,0,3251,0,3251,5000,2960,3128,168,291,459,0.910489,0.946292
398,0.704243,47.270000,1.469274,0.000000,0.000000,0.639600,0.030400,0.670000,1,3198,152,3350,5000,2481,2508,27,869,896,0.740597,0.989234
399,0.635623,47.390000,1.460455,0.000000,0.000000,0.650600,0.000000,0.650600,0,3253,0,3253,5000,2573,2716,143,680,823,0.790962,0.947349
400,0.646562,44.760000,1.509944,0.000000,0.000000,0.705200,0.048200,0.753400,1,3526,241,3767,5000,3085,3144,59,682,741,0.818954,0.981234
401,0.614124,44.890000,1.506668,0.000000,0.000000,0.692600,0.000000,0.692600,0,3463,0,3463,5000,2742,2912,170,721,891,0.791799,0.941621
402,0.404189,45.320000,1.483541,0.000000,0.000000,0.715800,0.038800,0.754600,1,3579,194,3773,5000,3399,3468,69,374,443,0.900875,0.980104
403,0.588183,51.240000,1.369878,0.000000,0.000000,0.696200,0.000000,0.696200,0,3481,0,3481,5000,2825,3008,183,656,839,0.811548,0.939162
404,0.599370,50.020000,1.414317,0.000000,0.000000,0.740000,0.032400,0.772400,1,3700,162,3862,5000,2958,3032,74,904,978,0.765924,0.975594
405,0.287466,50.710000,1.421909,0.000000,0.000000,0.713800,0.000000,0.713800,0,3569,0,3569,5000,3334,3556,222,235,457,0.934155,0.937570
406,0.366365,40.980000,1.688665,0.000000,0.000000,0.714200,0.032600,0.746800,1,3571,163,3734,5000,3392,3460,68,342,410,0.908409,0.980347
407,0.433236,47.860000,1.424933,0.000000,0.000000,0.663000,0.000000,0.663000,0,3315,0,3315,5000,2907,3072,165,408,573,0.876923,0.946289
408,0.435962,48.060000,1.460491,0.000000,0.000000,0.691000,0.030800,0.721800,1,3455,154,3609,5000,3094,3160,66,515,581,0.857301,0.979114
409,0.494500,46.840000,1.435026,0.000000,0.000000,0.692400,0.000000,0.692400,0,3462,0,3462,5000,2844,2948,104,618,722,0.821490,0.964722
410,0.835631,48.820000,1.424839,0.000000,0.000000,0.647200,0.037200,0.684400,1,3236,186,3422,5000,2396,2440,44,1026,1070,0.700175,0.981967
411,0.400074,44.250000,1.539582,0.000000,0.000000,0.725200,0.000000,0.725200,0,3626,0,3626,5000,3171,3332,161,455,616,0.874517,0.951681
412,0.449614,47.860000,1.478085,0.000000,0.000000,0.716400,0.035600,0.752000,1,3582,178,3760,5000,3346,3376,30,414,444,0.889894,0.991114
413,0.579279,48.000000,1.406161,0.000000,0.000000,0.666600,0.000000,0.666600,0,3333,0,3333,5000,2710,2848,138,623,761,0.813081,0.951545
414,0.454007,48.680000,1.456613,0.000000,0.000000,0.681400,0.038600,0.720000,1,3407,193,3600,5000,3171,3252,81,429,510,0.880833,0.975092
415,0.354422,46.760000,1.537624,0.000000,0.000000,0.703000,0.000000,0.703000,0,3515,0,3515,5000,3142,3396,254,373,627,0.893883,0.925206
416,0.788891,45.160000,1.534908,0.000000,0.000000,0.643600,0.041200,0.684800,1,3218,206,3424,5000,2412,2448,36,1012,1048,0.704439,0.985294
417,0.770843,43.440000,1.542664,0.000000,0.000000,0.685200,0.000000,0.685200,0,3426,0,3426,5000,2562,2656,94,864,958,0.747811,0.964608
418,0.653008,45.270000,1.535021,0.000000,0.000000,0.684000,0.036200,0.720200,1,3420,181,3601,5000,2806,2832,26,795,821,0.779228,0.990819
419,0.476361,42.920000,1.653348,0.000000,0.000000,0.698000,0.000000,0.698000,0,3490,0,3490,5000,2975,3140,165,515,680,0.852436,0.947452
420,0.308046,42.730000,1.623350,0.000000,0.000000,0.785400,0.039600,0.825000,1,3927,198,4125,5000,3890,4016,126,235,361,0.943030,0.968625
421,0.711220,47.570000,1.470287,0.000000,0.000000,0.612400,0.000000,0.612400,0,3062,0,3062,5000,2157,2256,99,905,1004,0.704442,0.956117
422,0.405088,41.960000,1.660668,0.000000,0.000000,0.668200,0.024600,0.692800,1,3341,123,3464,5000,3019,3072,53,445,498,0.871536,0.982747
423,0.799727,49.070000,1.406191,0.000000,0.000000,0.643600,0.000000,0.643600,0,3218,0,3218,5000,2311,2660,349,907,1256,0.718148,0.868797
424,0.699775,47.900000,1.449531,0.000000,0.000000,0.679600,0.029800,0.709400,1,3398,149,3547,5000,2635,2728,93,912,1005,0.742881,0.965909
425,0.298952,46.050000,1.480832,0.000000,0.000000,0.747200,0.000000,0.747200,0,3736,0,3736,5000,3418,3564,146,318,464,0.914882,0.959035
426,0.604281,45.270000,1.482017,0.000000,0.000000,0.636000,0.018200,0.654200,1,3180,91,3271,5000,2582,2600,18,689,707,0.789361,0.993077
427,0.246562,49.780000,1.353312,0.000000,0.000000,0.697200,0.000000,0.697200,0,3486,0,3486,5000,3343,3532,189,143,332,0.958979,0.946489
428,0.467165,50.840000,1.337532,0.000000,0.000000,0.765800,0.045800,0.811600,1,3829,229,4058,5000,3508,3556,48,550,598,0.864465,0.986502
429,0.452656,51.920000,1.320309,0.000000,0.000000,0.656800,0.000000,0.656800,0,3284,0,3284,5000,2717,2848,131,567,698,0.827345,0.954003
430,0.450827,49.990000,1.379688,0.000000,0.000000,0.640400,0.023000,0.663400,1,3202,115,3317,5000,2814,2856,42,503,545,0.848357,0.985294
431,0.434611,47.050000,1.486600,0.000000,0.000000,0.726200,0.000000,0.726200,0,3631,0,3631,5000,3175,3380,205,456,661,0.874415,0.939349
432,0.425841,47.690000,1.445945,0.000000,0.000000,0.700000,0.038000,0.738000,1,3500,190,3690,5000,3267,3344,77,423,500,0.885366,0.976974
433,0.455373,49.690000,1.384792,0.000000,0.000000,0.709400,0.000000,0.709400,0,3547,0,3547,5000,2968,3128,160,579,739,0.836763,0.948849
434,0.410087,50.580000,1.394941,0.000000,0.000000,0.653000,0.029600,0.682600,1,3265,148,3413,5000,3012,3048,36,401,437,0.882508,0.988189
435,0.554693,49.700000,1.471217,0.000000,0.000000,0.716800,0.000000,0.716800,0,3584,0,3584,5000,2938,3084,146,646,792,0.819754,0.952659
436,0.666309,48.750000,1.438577,0.000000,0.000000,0.691800,0.031200,0.723000,1,3459,156,3615,5000,2730,2756,26,885,911,0.755187,0.990566
437,0.280639,49.870000,1.412033,0.000000,0.000000,0.652400,0.000000,0.652400,0,3262,0,3262,5000,2995,3160,165,267,432,0.918148,0.947785
438,0.486975,46.010000,1.534687,0.000000,0.000000,0.712800,0.045000,0.757800,1,3564,225,3789,5000,3060,3152,92,729,821,0.807601,0.970812
439,0.357560,49.920000,1.437983,0.000000,0.000000,0.677000,0.000000,0.677000,0,3385,0,3385,5000,3049,3224,175,336,511,0.900739,0.945720
440,0.678447,49.700000,1.416558,0.000000,0.000000,0.703000,0.049600,0.752600,1,3515,248,3763,5000,2786,2860,74,977,1051,0.740367,0.974126
441,0.113320,43.860000,1.640841,0.000000,0.000000,0.702200,0.000000,0.702200,0,3511,0,3511,5000,3453,3668,215,58,273,0.983480,0.941385
442,0.382184,49.110000,1.462499,0.000000,0.000000,0.667200,0.029600,0.696800,1,3336,148,3484,5000,3140,3240,100,344,444,0.901263,0.969136
443,0.676882,50.280000,1.405936,0.000000,0.000000,0.681000,0.000000,0.681000,0,3405,0,3405,5000,2554,2736,182,851,1033,0.750073,0.933480
444,0.321911,48.070000,1.438991,0.000000,0.000000,0.720400,0.037000,0.757400,1,3602,185,3787,5000,3489,3600,111,298,409,0.921310,0.969167
445,0.313464,45.440000,1.562015,0.000000,0.000000,0.635400,0.000000,0.635400,0,3177,0,3177,5000,2927,3072,145,250,395,0.921309,0.952799
446,0.500587,46.950000,1.522419,0.000000,0.000000,0.618600,0.025000,0.643600,1,3093,125,3218,5000,2635,2672,37,583,620,0.818832,0.986153
447,0.304149,46.320000,1.533665,0.000000,0.000000,0.663600,0.000000,0.663600,0,3318,0,3318,5000,3014,3208,194,304,498,0.908379,0.939526
448,0.629772,49.240000,1.412327,0.000000,0.000000,0.640800,0.048600,0.689400,1,3204,243,3447,5000,2658,2728,70,789,859,0.771105,0.974340
449,0.271544,41.850000,1.670758,0.000000,0.000000,0.704600,0.000000,0.704600,0,3523,0,3523,5000,3276,3396,120,247,367,0.929889,0.964664
450,0.534153,44.210000,1.584441,0.000000,0.000000,0.692000,0.030000,0.722000,1,3460,150,3610,5000,2939,2952,13,671,684,0.814127,0.995596
451,0.605768,47.930000,1.447721,0.000000,0.000000,0.642000,0.000000,0.642000,0,3210,0,3210,5000,2532,2668,136,678,814,0.788785,0.949025
452,0.378261,43.700000,1.588578,0.000000,0.000000,0.714800,0.041400,0.756200,1,3574,207,3781,5000,3394,3496,102,387,489,0.897646,0.970824
453,0.622995,48.160000,1.451509,0.000000,0.000000,0.661000,0.000000,0.661000,0,3305,0,3305,5000,2504,2696,192,801,993,0.757640,0.928783
454,0.528480,45.550000,1.516180,0.000000,0.000000,0.662000,0.040800,0.702800,1,3310,204,3514,5000,2736,2784,48,778,826,0.778600,0.982759
455,0.591606,47.190000,1.452937,0.000000,0.000000,0.618400,0.000000,0.618400,0,3092,0,3092,5000,2349,2468,119,743,862,0.759702,0.951783
456,0.394438,44.790000,1.522794,0.000000,0.000000,0.698800,0.030400,0.729200,1,3494,152,3646,5000,3194,3240,46,452,498,0.876029,0.985802
457,0.340500,45.120000,1.521536,0.000000,0.000000,0.696000,0.000000,0.696000,0,3480,0,3480,5000,3174,3332,158,306,464,0.912069,0.952581
458,0.586514,48.550000,1.436843,0.000000,0.000000,0.690200,0.032600,0.722800,1,3451,163,3614,5000,2873,2908,35,741,776,0.794964,0.987964
459,0.429611,46.490000,1.493229,0.000000,0.000000,0.625000,0.000000,0.625000,0,3125,0,3125,5000,2645,2808,163,480,643,0.846400,0.941952
460,0.654015,45.010000,1.547170,0.000000,0.000000,0.630400,0.032400,0.662800,1,3152,162,3314,5000,2442,2476,34,872,906,0.736874,0.986268
461,0.259972,43.930000,1.575160,0.000000,0.000000,0.648600,0.000000,0.648600,0,3243,0,3243,5000,2989,3136,147,254,401,0.921677,0.953125
462,0.527486,46.970000,1.504538,0.000000,0.000000,0.684200,0.064000,0.748200,1,3421,320,3741,5000,3000,3040,40,741,781,0.801925,0.986842
463,0.373082,48.390000,1.457981,0.000000,0.000000,0.693200,0.000000,0.693200,0,3466,0,3466,5000,3013,3172,159,453,612,0.869302,0.949874
464,0.619921,45.760000,1.572237,0.000000,0.000000,0.695400,0.038200,0.733600,1,3477,191,3668,5000,2851,2912,61,817,878,0.777263,0.979052
465,0.452524,48.030000,1.448527,0.000000,0.000000,0.661000,0.000000,0.661000,0,3305,0,3305,5000,2832,3000,168,473,641,0.856884,0.944000
466,0.741472,47.270000,1.449559,0.000000,0.000000,0.669200,0.039800,0.709000,1,3346,199,3545,5000,2476,2520,44,1069,1113,0.698449,0.982540
467,0.246097,44.410000,1.569121,0.000000,0.000000,0.696600,0.000000,0.696600,0,3483,0,3483,5000,3277,3472,195,206,401,0.940856,0.943836
468,0.416704,47.160000,1.460307,0.000000,0.000000,0.740400,0.033800,0.774200,1,3702,169,3871,5000,3488,3536,48,383,431,0.901059,0.986425
469,0.467845,50.190000,1.379038,0.000000,0.000000,0.644800,0.000000,0.644800,0,3224,0,3224,5000,2642,2760,118,582,700,0.819479,0.957246
470,0.760079,44.710000,1.524766,0.000000,0.000000,0.721200,0.039400,0.760600,1,3606,197,3803,5000,2962,3012,50,841,891,0.778859,0.983400
471,0.688336,46.490000,1.442505,0.000000,0.000000,0.697800,0.000000,0.697800,0,3489,0,3489,5000,2612,2724,112,877,989,0.748639,0.958884
472,0.622175,45.830000,1.474565,0.000000,0.000000,0.657800,0.026600,0.684400,1,3289,133,3422,5000,2666,2704,38,756,794,0.779077,0.985947
473,0.653098,47.250000,1.452566,0.000000,0.000000,0.690200,0.000000,0.690200,0,3451,0,3451,5000,2648,2880,232,803,1035,0.767314,0.919444
474,0.394804,45.490000,1.482321,0.000000,0.000000,0.722200,0.036000,0.758200,1,3611,180,3791,5000,3306,3368,62,485,547,0.872065,0.981591
475,0.703935,45.210000,1.546916,0.000000,0.000000,0.709600,0.000000,0.709600,0,3548,0,3548,5000,2607,2732,125,941,1066,0.734780,0.954246
476,0.377559,47.880000,1.416777,0.000000,0.000000,0.708800,0.031400,0.740200,1,3544,157,3701,5000,3371,3440,69,330,399,0.910835,0.979942
477,0.453117,47.850000,1.445064,0.000000,0.000000,0.685000,0.000000,0.685000,0,3425,0,3425,5000,2847,2976,129,578,707,0.831241,0.956653
478,0.544826,44.130000,1.600429,0.000000,0.000000,0.686600,0.025800,0.712400,1,3433,129,3562,5000,2892,2964,72,670,742,0.811903,0.975709
479,0.363725,45.020000,1.664619,0.000000,0.000000,0.703400,0.000000,0.703400,0,3517,0,3517,5000,3219,3388,169,298,467,0.915269,0.950118
480,0.844253,46.450000,1.503019,0.000000,0.000000,0.646200,0.052200,0.698400,1,3231,261,3492,5000,2208,2232,24,1284,1308,0.632302,0.989247
481,0.568436,48.000000,1.478209,0.000000,0.000000,0.770000,0.000000,0.770000,0,3850,0,3850,5000,3058,3304,246,792,1038,0.794286,0.925545
482,0.964392,44.700000,1.558911,0.000000,0.000000,0.699600,0.041600,0.741200,1,3498,208,3706,5000,2365,2376,11,1341,1352,0.638154,0.995370
483,0.671909,45.900000,1.536929,0.000000,0.000000,0.708000,0.000000,0.708000,0,3540,0,3540,5000,2573,2696,123,967,1090,0.726836,0.954377
484,0.411200,45.880000,1.497205,0.000000,0.000000,0.661400,0.026400,0.687800,1,3307,132,3439,5000,3037,3072,35,402,437,0.883106,0.988607
485,0.403580,46.610000,1.505987,0.000000,0.000000,0.711000,0.000000,0.711000,0,3555,0,3555,5000,3130,3308,178,425,603,0.880450,0.946191
486,0.545377,45.380000,1.496907,0.000000,0.000000,0.721200,0.032600,0.753800,1,3606,163,3769,5000,3136,3172,36,633,669,0.832051,0.988651
487,0.296645,47.550000,1.520827,0.000000,0.000000,0.721800,0.000000,0.721800,0,3609,0,3609,5000,3303,3536,233,306,539,0.915212,0.934106
488,0.452669,44.350000,1.548061,0.000000,0.000000,0.662600,0.047000,0.709600,1,3313,235,3548,5000,2995,3028,33,553,586,0.844138,0.989102
489,0.360502,44.820000,1.554110,0.000000,0.000000,0.720600,0.000000,0.720600,0,3603,0,3603,5000,3168,3428,260,435,695,0.879267,0.924154
490,0.366463,46.520000,1.513898,0.000000,0.000000,0.722200,0.027400,0.749600,1,3611,137,3748,5000,3279,3364,85,469,554,0.874867,0.974732
491,0.610916,47.680000,1.446162,0.000000,0.000000,0.723000,0.000000,0.723000,0,3615,0,3615,5000,2883,3064,181,732,913,0.797510,0.940927
492,0.505215,49.240000,1.430126,0.000000,0.000000,0.773400,0.038800,0.812200,1,3867,194,4061,5000,3375,3432,57,686,743,0.831076,0.983392
493,0.231857,41.820000,1.706637,0.000000,0.000000,0.740600,0.000000,0.740600,0,3703,0,3703,5000,3458,3664,206,245,451,0.933837,0.943777
494,0.703909,47.830000,1.487701,0.000000,0.000000,0.653400,0.063800,0.717200,1,3267,319,3586,5000,2620,2648,28,966,994,0.730619,0.989426
495,0.276942,44.970000,1.558240,0.000000,0.000000,0.678400,0.000000,0.678400,0,3392,0,3392,5000,3048,3404,356,344,700,0.898585,0.895417
496,0.646247,44.660000,1.563291,0.000000,0.000000,0.667600,0.039200,0.706800,1,3338,196,3534,5000,2791,2832,41,743,784,0.789757,0.985523
497,0.655446,47.170000,1.476157,0.000000,0.000000,0.645200,0.000000,0.645200,0,3226,0,3226,5000,2579,2692,113,647,760,0.799442,0.958024
498,0.303954,47.740000,1.473143,0.000000,0.000000,0.669600,0.023600,0.693200,1,3348,118,3466,5000,3201,3252,51,265,316,0.923543,0.984317
499,0.221828,45.880000,1.537302,0.000000,0.000000,0.606600,0.000000,0.606600,0,3033,0,3033,5000,2853,2988,135,180,315,0.940653,0.954819
