epoch,train_loss,global_test_acc,global_test_loss,aux_apa,aux_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall
325,0.494834,50.920000,1.372179,0.000000,0.000000,0.658000,0.000000,0.658000,0.495600,0,3290,0,3290,5000,2690,2788,98,600,698,0.817629,0.964849
326,0.498517,51.320000,1.354222,0.000000,0.000000,0.642600,0.007200,0.649800,0.518000,1,3213,36,3249,5000,2780,2816,36,469,505,0.855648,0.987216
327,0.429697,46.250000,1.531778,0.000000,0.000000,0.620800,0.000000,0.620800,0.541600,0,3104,0,3104,5000,2664,2752,88,440,528,0.858247,0.968023
328,0.326113,44.030000,1.595553,0.000000,0.000000,0.734200,0.014000,0.748200,0.523400,1,3671,70,3741,5000,3508,3572,64,233,297,0.937717,0.982083
329,0.792942,48.340000,1.412740,0.000000,0.000000,0.639200,0.000000,0.639200,0.424400,0,3196,0,3196,5000,2314,2360,46,882,928,0.724030,0.980508
330,0.372520,48.690000,1.509836,0.000000,0.000000,0.749000,0.014600,0.763600,0.534600,1,3745,73,3818,5000,3434,3484,50,384,434,0.899424,0.985649
331,0.567055,45.710000,1.530693,0.000000,0.000000,0.695600,0.000000,0.695600,0.490800,0,3478,0,3478,5000,2836,2892,56,642,698,0.815411,0.980636
332,0.456746,45.310000,1.502351,0.000000,0.000000,0.741000,0.011800,0.752800,0.502800,1,3705,59,3764,5000,3301,3336,35,463,498,0.876993,0.989508
333,0.510931,46.690000,1.432573,0.000000,0.000000,0.680000,0.000000,0.680000,0.469000,0,3400,0,3400,5000,2819,2904,85,581,666,0.829118,0.970730
334,0.399341,44.710000,1.504042,0.000000,0.000000,0.719200,0.009600,0.728800,0.482000,1,3596,48,3644,5000,3262,3300,38,382,420,0.895170,0.988485
335,0.431619,46.220000,1.472244,0.000000,0.000000,0.690200,0.000000,0.690200,0.572000,0,3451,0,3451,5000,2996,3060,64,455,519,0.868154,0.979085
336,0.472316,45.580000,1.507866,0.000000,0.000000,0.706200,0.015400,0.721600,0.526400,1,3531,77,3608,5000,3129,3176,47,479,526,0.867239,0.985202
337,0.420876,49.800000,1.360254,0.000000,0.000000,0.624200,0.000000,0.624200,0.459200,0,3121,0,3121,5000,2759,2832,73,362,435,0.884012,0.974223
338,0.502796,51.620000,1.356859,0.000000,0.000000,0.656800,0.017200,0.674000,0.490600,1,3284,86,3370,5000,2844,2872,28,526,554,0.843917,0.990251
339,0.512313,46.350000,1.488308,0.000000,0.000000,0.678200,0.000000,0.678200,0.559400,0,3391,0,3391,5000,2819,2896,77,572,649,0.831318,0.973412
340,0.507196,50.260000,1.386368,0.000000,0.000000,0.605000,0.014800,0.619800,0.469200,1,3025,74,3099,5000,2592,2616,24,507,531,0.836399,0.990826
341,0.339582,44.140000,1.589083,0.000000,0.000000,0.729800,0.000000,0.729800,0.490600,0,3649,0,3649,5000,3415,3512,97,234,331,0.935873,0.972380
342,0.465040,48.050000,1.488113,0.000000,0.000000,0.711600,0.016400,0.728000,0.438200,1,3558,82,3640,5000,3229,3268,39,411,450,0.887088,0.988066
343,0.414830,50.280000,1.418263,0.000000,0.000000,0.704200,0.000000,0.704200,0.490000,0,3521,0,3521,5000,3114,3204,90,407,497,0.884408,0.971910
344,0.570872,50.570000,1.364075,0.000000,0.000000,0.651200,0.027200,0.678400,0.470400,1,3256,136,3392,5000,2676,2704,28,716,744,0.788915,0.989645
345,0.389180,51.040000,1.359798,0.000000,0.000000,0.675800,0.000000,0.675800,0.498000,0,3379,0,3379,5000,3030,3092,62,349,411,0.896715,0.979948
346,0.495095,48.560000,1.402590,0.000000,0.000000,0.680400,0.014800,0.695200,0.552200,1,3402,74,3476,5000,2893,2920,27,583,610,0.832278,0.990753
347,0.398422,41.570000,1.690532,0.000000,0.000000,0.707600,0.000000,0.707600,0.578200,0,3538,0,3538,5000,3053,3140,87,485,572,0.862917,0.972293
348,0.459372,45.810000,1.484580,0.000000,0.000000,0.675800,0.023400,0.699200,0.435000,1,3379,117,3496,5000,3054,3088,34,442,476,0.873570,0.988990
349,0.783462,50.220000,1.378669,0.000000,0.000000,0.673800,0.000000,0.673800,0.460600,0,3369,0,3369,5000,2325,2392,67,1044,1111,0.690116,0.971990
350,0.574536,44.350000,1.478515,0.000000,0.000000,0.709200,0.018600,0.727800,0.544800,1,3546,93,3639,5000,3070,3112,42,569,611,0.843638,0.986504
351,0.553188,47.420000,1.440483,0.000000,0.000000,0.700200,0.000000,0.700200,0.498800,0,3501,0,3501,5000,2799,2864,65,702,767,0.799486,0.977304
352,0.703549,48.610000,1.412425,0.000000,0.000000,0.680400,0.014200,0.694600,0.504000,1,3402,71,3473,5000,2642,2664,22,831,853,0.760726,0.991742
353,0.385180,50.520000,1.361210,0.000000,0.000000,0.656000,0.000000,0.656000,0.456800,0,3280,0,3280,5000,2945,3032,87,335,422,0.897866,0.971306
354,0.489309,50.350000,1.387053,0.000000,0.000000,0.718200,0.018200,0.736400,0.521800,1,3591,91,3682,5000,3120,3172,52,562,614,0.847366,0.983607
355,0.574097,50.270000,1.375391,0.000000,0.000000,0.746400,0.000000,0.746400,0.456400,0,3732,0,3732,5000,2982,3096,114,750,864,0.799035,0.963178
356,0.405756,51.910000,1.349671,0.000000,0.000000,0.681800,0.013200,0.695000,0.493600,1,3409,66,3475,5000,3079,3132,53,396,449,0.886043,0.983078
357,0.602080,49.590000,1.387138,0.000000,0.000000,0.687200,0.000000,0.687200,0.506000,0,3436,0,3436,5000,2787,2856,69,649,718,0.811118,0.975840
358,0.511056,42.270000,1.635342,0.000000,0.000000,0.715600,0.014600,0.730200,0.561600,1,3578,73,3651,5000,3121,3148,27,530,557,0.854834,0.991423
359,0.502927,46.660000,1.501503,0.000000,0.000000,0.661800,0.000000,0.661800,0.472600,0,3309,0,3309,5000,2705,2996,291,604,895,0.817468,0.902870
360,0.448608,48.810000,1.455782,0.000000,0.000000,0.648800,0.017000,0.665800,0.459800,1,3244,85,3329,5000,2861,2940,79,468,547,0.859417,0.973129
361,0.576108,46.750000,1.537386,0.000000,0.000000,0.728200,0.000000,0.728200,0.568200,0,3641,0,3641,5000,2890,2940,50,751,801,0.793738,0.982993
362,0.906140,43.800000,1.591482,0.000000,0.000000,0.661200,0.026400,0.687600,0.488400,1,3306,132,3438,5000,2362,2376,14,1076,1090,0.687027,0.994108
363,0.972427,48.180000,1.440545,0.000000,0.000000,0.650600,0.000000,0.650600,0.390200,0,3253,0,3253,5000,2043,2088,45,1210,1255,0.628036,0.978448
364,0.655942,46.100000,1.471281,0.000000,0.000000,0.759800,0.020000,0.779800,0.539400,1,3799,100,3899,5000,3021,3048,27,878,905,0.774814,0.991142
365,0.369492,44.140000,1.640817,0.000000,0.000000,0.692000,0.000000,0.692000,0.553600,0,3460,0,3460,5000,3107,3184,77,353,430,0.897977,0.975817
366,0.335115,43.690000,1.574688,0.000000,0.000000,0.681200,0.009800,0.691000,0.409400,1,3406,49,3455,5000,3213,3268,55,242,297,0.929957,0.983170
367,0.449133,48.550000,1.444830,0.000000,0.000000,0.720200,0.000000,0.720200,0.480800,0,3601,0,3601,5000,3087,3160,73,514,587,0.857262,0.976899
368,0.297487,53.000000,1.333506,0.000000,0.000000,0.710400,0.013400,0.723800,0.492200,1,3552,67,3619,5000,3320,3368,48,299,347,0.917380,0.985748
369,0.441252,43.480000,1.590294,0.000000,0.000000,0.702000,0.000000,0.702000,0.526000,0,3510,0,3510,5000,2987,3068,81,523,604,0.850997,0.973598
370,0.491519,50.770000,1.349634,0.000000,0.000000,0.696400,0.016600,0.713000,0.400600,1,3482,83,3565,5000,3122,3152,30,443,473,0.875736,0.990482
371,0.502974,49.290000,1.398355,0.000000,0.000000,0.683400,0.000000,0.683400,0.560600,0,3417,0,3417,5000,2809,2876,67,608,675,0.822066,0.976704
372,0.670638,47.160000,1.445846,0.000000,0.000000,0.746400,0.014800,0.761200,0.472800,1,3732,74,3806,5000,3001,3044,43,805,848,0.788492,0.985874
373,0.517755,49.460000,1.383199,0.000000,0.000000,0.658800,0.000000,0.658800,0.509800,0,3294,0,3294,5000,2678,2720,42,616,658,0.812993,0.984559
374,0.431734,49.020000,1.413990,0.000000,0.000000,0.726800,0.010600,0.737400,0.528800,1,3634,53,3687,5000,3198,3232,34,489,523,0.867372,0.989480
375,0.212812,48.290000,1.462795,0.000000,0.000000,0.700000,0.000000,0.700000,0.564400,0,3500,0,3500,5000,3401,3496,95,99,194,0.971714,0.972826
376,0.621881,42.530000,1.595287,0.000000,0.000000,0.676000,0.018600,0.694600,0.469200,1,3380,93,3473,5000,2738,2764,26,735,761,0.788367,0.990593
377,0.345087,49.080000,1.459768,0.000000,0.000000,0.681400,0.000000,0.681400,0.396000,0,3407,0,3407,5000,3231,3360,129,176,305,0.948342,0.961607
378,0.499161,45.310000,1.593126,0.000000,0.000000,0.725800,0.019000,0.744800,0.566800,1,3629,95,3724,5000,3089,3120,31,635,666,0.829484,0.990064
379,0.564366,50.560000,1.380591,0.000000,0.000000,0.682400,0.000000,0.682400,0.371400,0,3412,0,3412,5000,2734,2828,94,678,772,0.801290,0.966761
380,0.528358,49.340000,1.436109,0.000000,0.000000,0.637600,0.021200,0.658800,0.505800,1,3188,106,3294,5000,2618,2652,34,676,710,0.794778,0.987179
381,0.846735,46.410000,1.502608,0.000000,0.000000,0.739400,0.000000,0.739400,0.540800,0,3697,0,3697,5000,2621,2636,15,1076,1091,0.708953,0.994310
382,0.708724,44.080000,1.524244,0.000000,0.000000,0.677600,0.022600,0.700200,0.465400,1,3388,113,3501,5000,2574,2600,26,927,953,0.735219,0.990000
383,0.409637,49.850000,1.445071,0.000000,0.000000,0.770200,0.000000,0.770200,0.440000,0,3851,0,3851,5000,3404,3476,72,447,519,0.883926,0.979287
384,0.606697,44.830000,1.495804,0.000000,0.000000,0.684000,0.020800,0.704800,0.387400,1,3420,104,3524,5000,2812,2824,12,712,724,0.797957,0.995751
385,0.363943,44.200000,1.562048,0.000000,0.000000,0.707400,0.000000,0.707400,0.422600,0,3537,0,3537,5000,3158,3236,78,379,457,0.892847,0.975896
386,0.682745,45.050000,1.508288,0.000000,0.000000,0.672000,0.023800,0.695800,0.478600,1,3360,119,3479,5000,2555,2584,29,924,953,0.734406,0.988777
387,0.425220,39.170000,1.702064,0.000000,0.000000,0.705200,0.000000,0.705200,0.540800,0,3526,0,3526,5000,3088,3140,52,438,490,0.875780,0.983439
388,0.444624,45.720000,1.544216,0.000000,0.000000,0.669800,0.012200,0.682000,0.434400,1,3349,61,3410,5000,3026,3068,42,384,426,0.887390,0.986310
389,0.727406,46.270000,1.478923,0.000000,0.000000,0.691600,0.000000,0.691600,0.476400,0,3458,0,3458,5000,2499,2584,85,959,1044,0.722672,0.967105
390,0.259533,50.570000,1.373549,0.000000,0.000000,0.686600,0.013800,0.700400,0.437200,1,3433,69,3502,5000,3351,3408,57,151,208,0.956882,0.983275
391,0.786248,45.800000,1.468583,0.000000,0.000000,0.653600,0.000000,0.653600,0.489800,0,3268,0,3268,5000,2343,2376,33,925,958,0.716952,0.986111
392,0.603521,44.350000,1.545459,0.000000,0.000000,0.684400,0.018800,0.703200,0.557600,1,3422,94,3516,5000,2887,2932,45,629,674,0.821104,0.984652
393,0.466559,45.970000,1.592563,0.000000,0.000000,0.665000,0.000000,0.665000,0.507400,0,3325,0,3325,5000,2779,2840,61,546,607,0.835789,0.978521
394,0.602727,47.750000,1.481096,0.000000,0.000000,0.700400,0.021400,0.721800,0.503200,1,3502,107,3609,5000,2858,2892,34,751,785,0.791909,0.988243
395,0.700101,47.200000,1.457060,0.000000,0.000000,0.643000,0.000000,0.643000,0.508800,0,3215,0,3215,5000,2490,2532,42,725,767,0.774495,0.983412
396,0.394636,45.550000,1.493059,0.000000,0.000000,0.740600,0.015400,0.756000,0.540400,1,3703,77,3780,5000,3382,3404,22,398,420,0.894709,0.993537
397,0.379971,45.370000,1.472929,0.000000,0.000000,0.686000,0.000000,0.686000,0.537200,0,3430,0,3430,5000,3053,3128,75,377,452,0.890087,0.976023
398,0.616663,47.590000,1.475870,0.000000,0.000000,0.698600,0.019400,0.718000,0.521600,1,3493,97,3590,5000,2792,2812,20,798,818,0.777716,0.992888
399,0.209250,45.690000,1.565493,0.000000,0.000000,0.651800,0.000000,0.651800,0.499000,0,3259,0,3259,5000,3155,3236,81,104,185,0.968088,0.974969
400,0.557443,46.100000,1.513147,0.000000,0.000000,0.730600,0.022000,0.752600,0.456600,1,3653,110,3763,5000,3085,3132,47,678,725,0.819825,0.984994
401,0.456894,43.630000,1.543808,0.000000,0.000000,0.673000,0.000000,0.673000,0.441400,0,3365,0,3365,5000,2851,2968,117,514,631,0.847251,0.960580
402,0.375723,47.470000,1.525900,0.000000,0.000000,0.675600,0.015200,0.690800,0.541000,1,3378,76,3454,5000,3061,3092,31,393,424,0.886219,0.989974
403,0.328551,47.350000,1.493607,0.000000,0.000000,0.707600,0.000000,0.707600,0.497800,0,3538,0,3538,5000,3194,3256,62,344,406,0.902770,0.980958
404,0.546916,48.890000,1.410885,0.000000,0.000000,0.714000,0.024600,0.738600,0.435600,1,3570,123,3693,5000,3032,3072,40,661,701,0.821013,0.986979
405,0.508647,48.180000,1.446999,0.000000,0.000000,0.778000,0.000000,0.778000,0.544000,0,3890,0,3890,5000,3274,3352,78,616,694,0.841645,0.976730
406,0.535901,43.490000,1.566925,0.000000,0.000000,0.721000,0.010800,0.731800,0.549400,1,3605,54,3659,5000,3037,3068,31,622,653,0.830008,0.989896
407,0.478072,50.190000,1.392117,0.000000,0.000000,0.721800,0.000000,0.721800,0.531600,0,3609,0,3609,5000,3062,3156,94,547,641,0.848434,0.970215
408,0.525686,52.010000,1.336040,0.000000,0.000000,0.717200,0.024400,0.741600,0.488600,1,3586,122,3708,5000,2929,2960,31,779,810,0.789914,0.989527
409,0.216033,49.100000,1.410123,0.000000,0.000000,0.630000,0.000000,0.630000,0.577000,0,3150,0,3150,5000,3024,3088,64,126,190,0.960000,0.979275
410,0.485946,49.920000,1.409008,0.000000,0.000000,0.665000,0.022800,0.687800,0.513200,1,3325,114,3439,5000,2824,2868,44,615,659,0.821169,0.984658
411,0.413718,46.160000,1.508786,0.000000,0.000000,0.684000,0.000000,0.684000,0.487600,0,3420,0,3420,5000,2903,2968,65,517,582,0.848830,0.978100
412,0.692877,48.240000,1.462025,0.000000,0.000000,0.658400,0.021800,0.680200,0.443000,1,3292,109,3401,5000,2534,2548,14,867,881,0.745075,0.994505
413,0.568907,43.480000,1.620239,0.000000,0.000000,0.713200,0.000000,0.713200,0.573000,0,3566,0,3566,5000,2714,2760,46,852,898,0.761077,0.983333
414,0.585193,42.320000,1.599068,0.000000,0.000000,0.709400,0.041600,0.751000,0.465400,1,3547,208,3755,5000,2986,3140,154,769,923,0.795206,0.950955
415,0.718430,46.270000,1.455016,0.000000,0.000000,0.710800,0.000000,0.710800,0.385400,0,3554,0,3554,5000,2638,2680,42,916,958,0.742262,0.984328
416,0.814122,43.200000,1.560702,0.000000,0.000000,0.688400,0.024600,0.713000,0.480600,1,3442,123,3565,5000,2489,2512,23,1076,1099,0.698177,0.990844
417,0.584134,48.530000,1.449626,0.000000,0.000000,0.644600,0.000000,0.644600,0.509800,0,3223,0,3223,5000,2549,2604,55,674,729,0.790878,0.978879
418,0.537311,49.730000,1.422565,0.000000,0.000000,0.694600,0.019000,0.713600,0.527800,1,3473,95,3568,5000,2895,2916,21,673,694,0.811379,0.992798
419,0.598000,50.320000,1.370693,0.000000,0.000000,0.735200,0.000000,0.735200,0.450800,0,3676,0,3676,5000,2910,2972,62,766,828,0.791621,0.979139
420,0.453729,45.360000,1.538545,0.000000,0.000000,0.698200,0.015400,0.713600,0.564400,1,3491,77,3568,5000,3197,3244,47,371,418,0.896020,0.985512
421,0.717208,44.990000,1.545183,0.000000,0.000000,0.679200,0.000000,0.679200,0.513000,0,3396,0,3396,5000,2577,2640,63,819,882,0.758834,0.976136
422,0.552161,46.030000,1.493368,0.000000,0.000000,0.669000,0.014000,0.683000,0.396400,1,3345,70,3415,5000,2835,2864,29,580,609,0.830161,0.989874
423,0.589447,46.730000,1.472937,0.000000,0.000000,0.587000,0.000000,0.587000,0.534000,0,2935,0,2935,5000,2142,2212,70,793,863,0.729813,0.968354
424,0.604753,46.170000,1.503064,0.000000,0.000000,0.696000,0.021000,0.717000,0.540000,1,3480,105,3585,5000,2806,2820,14,779,793,0.782706,0.995035
425,0.410649,43.630000,1.573406,0.000000,0.000000,0.603000,0.000000,0.603000,0.550600,0,3015,0,3015,5000,2512,2588,76,503,579,0.833167,0.970634
426,0.733496,44.690000,1.539223,0.000000,0.000000,0.675600,0.025400,0.701000,0.384800,1,3378,127,3505,5000,2554,2576,22,951,973,0.728673,0.991460
427,0.238471,47.030000,1.467759,0.000000,0.000000,0.702600,0.000000,0.702600,0.493600,0,3513,0,3513,5000,3334,3416,82,179,261,0.949046,0.975995
428,0.614209,45.160000,1.484177,0.000000,0.000000,0.698200,0.018000,0.716200,0.514400,1,3491,90,3581,5000,2779,2800,21,802,823,0.776040,0.992500
429,0.548996,46.270000,1.461228,0.000000,0.000000,0.670400,0.000000,0.670400,0.506000,0,3352,0,3352,5000,2778,2832,54,574,628,0.828759,0.980932
430,0.572955,49.080000,1.373462,0.000000,0.000000,0.737000,0.028600,0.765600,0.382000,1,3685,143,3828,5000,3061,3112,51,767,818,0.799634,0.983612
431,0.440399,47.180000,1.468600,0.000000,0.000000,0.713400,0.000000,0.713400,0.546400,0,3567,0,3567,5000,3109,3168,59,458,517,0.871601,0.981376
432,0.138466,44.360000,1.591318,0.000000,0.000000,0.765600,0.012600,0.778200,0.522000,1,3828,63,3891,5000,3857,3912,55,34,89,0.991262,0.985941
433,0.684632,51.400000,1.350253,0.000000,0.000000,0.685000,0.000000,0.685000,0.426800,0,3425,0,3425,5000,2565,2628,63,860,923,0.748905,0.976027
434,0.689501,47.110000,1.459860,0.000000,0.000000,0.724400,0.023200,0.747600,0.552600,1,3622,116,3738,5000,2824,2868,44,914,958,0.755484,0.984658
435,0.727273,49.830000,1.378417,0.000000,0.000000,0.693400,0.000000,0.693400,0.398800,0,3467,0,3467,5000,2606,2656,50,861,911,0.751658,0.981175
436,0.512946,46.760000,1.438354,0.000000,0.000000,0.694800,0.014800,0.709600,0.487400,1,3474,74,3548,5000,2979,3008,29,569,598,0.839628,0.990359
437,0.336588,47.010000,1.477459,0.000000,0.000000,0.719800,0.000000,0.719800,0.550600,0,3599,0,3599,5000,3329,3396,67,270,337,0.924979,0.980271
438,0.379111,48.940000,1.421556,0.000000,0.000000,0.740400,0.010800,0.751200,0.510400,1,3702,54,3756,5000,3337,3364,27,419,446,0.888445,0.991974
439,0.363039,51.790000,1.412038,0.000000,0.000000,0.594000,0.000000,0.594000,0.412000,0,2970,0,2970,5000,2705,2792,87,265,352,0.910774,0.968840
440,0.448596,50.160000,1.416170,0.000000,0.000000,0.677000,0.019600,0.696600,0.449400,1,3385,98,3483,5000,3094,3116,22,389,411,0.888315,0.992940
441,0.385159,50.210000,1.408795,0.000000,0.000000,0.715600,0.000000,0.715600,0.471200,0,3578,0,3578,5000,3174,3248,74,404,478,0.887088,0.977217
442,0.298513,45.690000,1.618373,0.000000,0.000000,0.651400,0.016000,0.667400,0.607200,1,3257,80,3337,5000,3003,3028,25,334,359,0.899910,0.991744
443,0.354025,46.910000,1.683857,0.000000,0.000000,0.692200,0.000000,0.692200,0.607400,0,3461,0,3461,5000,3282,3376,94,179,273,0.948281,0.972156
444,0.686579,49.290000,1.461471,0.000000,0.000000,0.687200,0.056200,0.743400,0.552200,1,3436,281,3717,5000,2744,2896,152,973,1125,0.738230,0.947514
445,0.464585,51.320000,1.352357,0.000000,0.000000,0.713600,0.000000,0.713600,0.514000,0,3568,0,3568,5000,2955,3012,57,613,670,0.828195,0.981076
446,0.705139,45.560000,1.540151,0.000000,0.000000,0.772800,0.028200,0.801000,0.545400,1,3864,141,4005,5000,2875,2900,25,1130,1155,0.717853,0.991379
447,0.776533,49.000000,1.424150,0.000000,0.000000,0.672800,0.000000,0.672800,0.456000,0,3364,0,3364,5000,2448,2504,56,916,972,0.727705,0.977636
448,0.548216,44.940000,1.511684,0.000000,0.000000,0.656800,0.025600,0.682400,0.471000,1,3284,128,3412,5000,2699,2760,61,713,774,0.791032,0.977899
449,0.517506,48.930000,1.411764,0.000000,0.000000,0.706600,0.000000,0.706600,0.472400,0,3533,0,3533,5000,2884,2964,80,649,729,0.816303,0.973009
450,0.288107,47.860000,1.452895,0.000000,0.000000,0.736600,0.017000,0.753600,0.438400,1,3683,85,3768,5000,3477,3524,47,291,338,0.922771,0.986663
451,0.162900,43.820000,1.609015,0.000000,0.000000,0.770800,0.000000,0.770800,0.554200,0,3854,0,3854,5000,3802,3932,130,52,182,0.986508,0.966938
452,0.392673,51.240000,1.388332,0.000000,0.000000,0.760400,0.016400,0.776800,0.445200,1,3802,82,3884,5000,3450,3496,46,434,480,0.888260,0.986842
453,0.327517,46.870000,1.504278,0.000000,0.000000,0.745600,0.000000,0.745600,0.510800,0,3728,0,3728,5000,3400,3464,64,328,392,0.912017,0.981524
454,0.439371,45.730000,1.589426,0.000000,0.000000,0.668200,0.018600,0.686800,0.528000,1,3341,93,3434,5000,3065,3104,39,369,408,0.892545,0.987436
455,0.315821,50.320000,1.379635,0.000000,0.000000,0.669400,0.000000,0.669400,0.484800,0,3347,0,3347,5000,3108,3232,124,239,363,0.928593,0.961634
456,0.592721,50.640000,1.382983,0.000000,0.000000,0.656400,0.020200,0.676600,0.561800,1,3282,101,3383,5000,2630,2660,30,753,783,0.777416,0.988722
457,0.661557,42.840000,1.623376,0.000000,0.000000,0.742400,0.000000,0.742400,0.490600,0,3712,0,3712,5000,2946,3032,86,766,852,0.793642,0.971636
458,0.400543,45.490000,1.529613,0.000000,0.000000,0.690600,0.021000,0.711600,0.488600,1,3453,105,3558,5000,3155,3196,41,403,444,0.886734,0.987171
459,0.621727,47.980000,1.439677,0.000000,0.000000,0.666800,0.000000,0.666800,0.395600,0,3334,0,3334,5000,2421,2500,79,913,992,0.726155,0.968400
460,0.425221,50.390000,1.374756,0.000000,0.000000,0.746400,0.020200,0.766600,0.550800,1,3732,101,3833,5000,3257,3292,35,576,611,0.849726,0.989368
461,0.387935,47.740000,1.420618,0.000000,0.000000,0.701400,0.000000,0.701400,0.434600,0,3507,0,3507,5000,3106,3176,70,401,471,0.885657,0.977960
462,0.437089,52.280000,1.357414,0.000000,0.000000,0.717400,0.017000,0.734400,0.455400,1,3587,85,3672,5000,3134,3160,26,538,564,0.853486,0.991772
463,0.479779,51.610000,1.333124,0.000000,0.000000,0.671800,0.000000,0.671800,0.545200,0,3359,0,3359,5000,3004,3092,88,355,443,0.894314,0.971539
464,0.332828,50.560000,1.392766,0.000000,0.000000,0.690000,0.016200,0.706200,0.590400,1,3450,81,3531,5000,3180,3228,48,351,399,0.900595,0.985130
465,0.409724,48.670000,1.423606,0.000000,0.000000,0.713000,0.000000,0.713000,0.539000,0,3565,0,3565,5000,3167,3240,73,398,471,0.888359,0.977469
466,0.642413,50.460000,1.426247,0.000000,0.000000,0.707000,0.021200,0.728200,0.610200,1,3535,106,3641,5000,2797,2828,31,844,875,0.768196,0.989038
467,0.262798,48.670000,1.482506,0.000000,0.000000,0.743000,0.000000,0.743000,0.570200,0,3715,0,3715,5000,3489,3564,75,226,301,0.939166,0.978956
468,0.311105,53.650000,1.332705,0.000000,0.000000,0.643000,0.014600,0.657600,0.499200,1,3215,73,3288,5000,3038,3072,34,250,284,0.923966,0.988932
469,0.326079,45.860000,1.530611,0.000000,0.000000,0.718200,0.000000,0.718200,0.599400,0,3591,0,3591,5000,3274,3364,90,317,407,0.911724,0.973246
470,0.287521,53.470000,1.339154,0.000000,0.000000,0.767200,0.009400,0.776600,0.477200,1,3836,47,3883,5000,3697,3752,55,186,241,0.952099,0.985341
471,0.464328,51.870000,1.344804,0.000000,0.000000,0.700000,0.000000,0.700000,0.554400,0,3500,0,3500,5000,2940,3004,64,560,624,0.840000,0.978695
472,0.310926,50.900000,1.343536,0.000000,0.000000,0.749000,0.016000,0.765000,0.508800,1,3745,80,3825,5000,3539,3600,61,286,347,0.925229,0.983056
473,0.459031,51.450000,1.366691,0.000000,0.000000,0.745800,0.000000,0.745800,0.556800,0,3729,0,3729,5000,3194,3264,70,535,605,0.856530,0.978554
474,0.480259,53.240000,1.304990,0.000000,0.000000,0.683800,0.031800,0.715600,0.549800,1,3419,159,3578,5000,3074,3108,34,504,538,0.859139,0.989060
475,0.334658,50.790000,1.408565,0.000000,0.000000,0.690400,0.000000,0.690400,0.574200,0,3452,0,3452,5000,3022,3092,70,430,500,0.875435,0.977361
476,0.332167,53.030000,1.335122,0.000000,0.000000,0.734200,0.017200,0.751400,0.511400,1,3671,86,3757,5000,3374,3408,34,383,417,0.898057,0.990023
477,0.545214,50.450000,1.391830,0.000000,0.000000,0.722200,0.000000,0.722200,0.511400,0,3611,0,3611,5000,3022,3104,82,589,671,0.836887,0.973582
478,0.598104,50.060000,1.401461,0.000000,0.000000,0.675200,0.027000,0.702200,0.497000,1,3376,135,3511,5000,2672,2700,28,839,867,0.761037,0.989630
479,0.491052,47.870000,1.422924,0.000000,0.000000,0.771600,0.000000,0.771600,0.533200,0,3858,0,3858,5000,3378,3484,106,480,586,0.875583,0.969575
480,0.289963,50.020000,1.425035,0.000000,0.000000,0.756800,0.012000,0.768800,0.528600,1,3784,60,3844,5000,3528,3588,60,316,376,0.917794,0.983278
481,0.526859,51.910000,1.345684,0.000000,0.000000,0.667200,0.000000,0.667200,0.455400,0,3336,0,3336,5000,2665,2728,63,671,734,0.798861,0.976906
482,0.406563,47.890000,1.513584,0.000000,0.000000,0.707400,0.017200,0.724600,0.536000,1,3537,86,3623,5000,3132,3164,32,491,523,0.864477,0.989886
483,0.563338,43.600000,1.617901,0.000000,0.000000,0.768800,0.000000,0.768800,0.527400,0,3844,0,3844,5000,3015,3048,33,829,862,0.784339,0.989173
484,0.259312,48.410000,1.444582,0.000000,0.000000,0.723800,0.017600,0.741400,0.473400,1,3619,88,3707,5000,3459,3500,41,248,289,0.933100,0.988286
485,0.773623,47.790000,1.458203,0.000000,0.000000,0.703400,0.000000,0.703400,0.547200,0,3517,0,3517,5000,2520,2560,40,997,1037,0.716520,0.984375
486,0.564740,48.530000,1.449242,0.000000,0.000000,0.637600,0.021600,0.659200,0.476600,1,3188,108,3296,5000,2565,2592,27,731,758,0.778216,0.989583
487,0.453180,45.980000,1.514935,0.000000,0.000000,0.676400,0.000000,0.676400,0.514600,0,3382,0,3382,5000,2824,2880,56,558,614,0.835009,0.980556
488,0.867130,47.880000,1.453290,0.000000,0.000000,0.715800,0.031800,0.747600,0.485000,1,3579,159,3738,5000,2420,2440,20,1318,1338,0.647405,0.991803
489,0.339339,38.940000,1.704546,0.000000,0.000000,0.641200,0.000000,0.641200,0.535800,0,3206,0,3206,5000,2841,2916,75,365,440,0.886151,0.974280
490,0.512974,46.950000,1.480808,0.000000,0.000000,0.725800,0.017000,0.742800,0.496200,1,3629,85,3714,5000,3062,3092,30,652,682,0.824448,0.990298
491,0.263597,47.720000,1.485478,0.000000,0.000000,0.650600,0.000000,0.650600,0.492400,0,3253,0,3253,5000,3086,3160,74,167,241,0.948663,0.976582
492,0.484379,49.250000,1.434063,0.000000,0.000000,0.717200,0.025200,0.742400,0.520800,1,3586,126,3712,5000,3069,3092,23,643,666,0.826778,0.992561
