epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,new_recover_count,recover_pool_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision,new_recover_true_clean_count,new_recover_false_clean_count,new_recover_precision,recover_pool_true_clean_count,recover_pool_false_clean_count,recover_pool_precision
237,0.245314,56.710000,1.203621,0.000000,0.000000,0.558400,0.002240,0.560640,0.902360,1,13960,56,16,405,14016,25000,13195,13772,577,821,1398,0.941424,0.958103,55,1,0.982143,16,0,1.000000,398,7,0.982716
238,0.215479,57.770000,1.170237,0.000000,0.000000,0.587280,0.000680,0.587960,0.925600,1,14682,17,3,262,14699,25000,14208,14900,692,491,1183,0.966596,0.953557,16,1,0.941176,3,0,1.000000,258,4,0.984733
239,0.196451,59.730000,1.168023,0.000000,0.000000,0.599240,0.001720,0.600960,0.926920,1,14981,43,5,384,15024,25000,14454,15128,674,570,1244,0.962061,0.955447,43,0,1.000000,5,0,1.000000,378,6,0.984375
240,0.196420,57.380000,1.181175,0.000000,0.000000,0.580840,0.001080,0.581920,0.925080,1,14521,27,3,415,14548,25000,14035,14932,897,513,1410,0.964737,0.939928,27,0,1.000000,3,0,1.000000,409,6,0.985542
241,0.271363,58.500000,1.187186,0.000000,0.000000,0.558640,0.000600,0.559240,0.908360,1,13966,15,4,314,13981,25000,13235,13960,725,746,1471,0.946642,0.948066,15,0,1.000000,4,0,1.000000,305,9,0.971338
242,0.198507,60.130000,1.151755,0.000000,0.000000,0.606600,0.001920,0.608520,0.927520,1,15165,48,16,381,15213,25000,14708,15468,760,505,1265,0.966805,0.950866,46,2,0.958333,16,0,1.000000,376,5,0.986877
243,0.221427,57.710000,1.203445,0.000000,0.000000,0.556200,0.000800,0.557000,0.912800,1,13905,20,3,290,13925,25000,13124,13648,524,801,1325,0.942478,0.961606,20,0,1.000000,3,0,1.000000,284,6,0.979310
244,0.240818,59.110000,1.152493,0.000000,0.000000,0.632840,0.001120,0.633960,0.908120,1,15821,28,3,399,15849,25000,15079,15736,657,770,1427,0.951416,0.958249,28,0,1.000000,3,0,1.000000,393,6,0.984962
245,0.204621,58.940000,1.163653,0.000000,0.000000,0.619240,0.001280,0.620520,0.906680,1,15481,32,3,354,15513,25000,14984,15856,872,529,1401,0.965900,0.945005,31,1,0.968750,3,0,1.000000,347,7,0.980226
246,0.229057,59.620000,1.143468,0.000000,0.000000,0.566360,0.001640,0.568000,0.911760,1,14159,41,3,415,14200,25000,13620,14296,676,580,1256,0.959155,0.952714,40,1,0.975610,3,0,1.000000,407,8,0.980723
247,0.221120,60.200000,1.132118,0.000000,0.000000,0.626800,0.001240,0.628040,0.922360,1,15670,31,7,330,15701,25000,14881,15516,635,820,1455,0.947774,0.959075,28,3,0.903226,7,0,1.000000,322,8,0.975758
248,0.178602,58.410000,1.173072,0.000000,0.000000,0.620680,0.001160,0.621840,0.907280,1,15517,29,5,353,15546,25000,15226,15856,630,320,950,0.979416,0.960267,27,2,0.931034,5,0,1.000000,347,6,0.983003
249,0.173104,59.840000,1.147705,0.000000,0.000000,0.590840,0.001240,0.592080,0.924600,1,14771,31,4,376,14802,25000,14461,15220,759,341,1100,0.976963,0.950131,28,3,0.903226,4,0,1.000000,369,7,0.981383
250,0.194883,59.940000,1.143578,0.000000,0.000000,0.571960,0.002400,0.574360,0.924240,1,14299,60,9,381,14359,25000,13766,14796,1030,593,1623,0.958702,0.930387,58,2,0.966667,9,0,1.000000,378,3,0.992126
251,0.230845,60.930000,1.129479,0.000000,0.000000,0.564400,0.001440,0.565840,0.910600,1,14110,36,5,413,14146,25000,13563,14264,701,583,1284,0.958787,0.950855,36,0,1.000000,5,0,1.000000,406,7,0.983051
252,0.193034,59.210000,1.143920,0.000000,0.000000,0.584320,0.001520,0.585840,0.916240,1,14608,38,9,348,14646,25000,14081,14680,599,565,1164,0.961423,0.959196,37,1,0.973684,9,0,1.000000,343,5,0.985632
253,0.259465,60.560000,1.141017,0.000000,0.000000,0.634440,0.001720,0.636160,0.904280,1,15861,43,14,345,15904,25000,14906,15432,526,998,1524,0.937248,0.965915,42,1,0.976744,14,0,1.000000,339,6,0.982609
254,0.199089,58.290000,1.188306,0.000000,0.000000,0.586400,0.001440,0.587840,0.909320,1,14660,36,6,419,14696,25000,14162,14752,590,534,1124,0.963664,0.960005,35,1,0.972222,6,0,1.000000,413,6,0.985680
255,0.213808,60.550000,1.128037,0.000000,0.000000,0.597880,0.001640,0.599520,0.915400,1,14947,41,5,413,14988,25000,14457,14852,395,531,926,0.964572,0.973404,38,3,0.926829,5,0,1.000000,408,5,0.987893
256,0.242910,59.000000,1.161694,0.000000,0.000000,0.630920,0.000880,0.631800,0.911720,1,15773,22,3,402,15795,25000,15010,15580,570,785,1355,0.950301,0.963415,21,1,0.954545,3,0,1.000000,396,6,0.985075
257,0.244390,58.260000,1.176726,0.000000,0.000000,0.575040,0.001680,0.576720,0.912320,1,14376,42,1,415,14418,25000,13601,14276,675,817,1492,0.943335,0.952718,41,1,0.976190,1,0,1.000000,407,8,0.980723
258,0.225275,58.340000,1.191053,0.000000,0.000000,0.599640,0.001000,0.600640,0.928720,1,14991,25,5,381,15016,25000,14335,15100,765,681,1446,0.954648,0.949338,23,2,0.920000,4,1,0.800000,375,6,0.984252
259,0.149849,58.380000,1.192789,0.000000,0.000000,0.611640,0.002080,0.613720,0.950480,1,15291,52,14,422,15343,25000,15063,15664,601,280,881,0.981751,0.961632,51,1,0.980769,14,0,1.000000,414,8,0.981043
260,0.185209,60.110000,1.142558,0.000000,0.000000,0.598680,0.000960,0.599640,0.927800,1,14967,24,5,421,14991,25000,14676,15240,564,315,879,0.978987,0.962992,22,2,0.916667,3,2,0.600000,408,13,0.969121
261,0.217629,58.830000,1.172351,0.000000,0.000000,0.577520,0.001520,0.579040,0.916240,1,14438,38,9,335,14476,25000,13716,14228,512,760,1272,0.947499,0.964015,35,3,0.921053,9,0,1.000000,326,9,0.973134
262,0.237561,57.470000,1.204329,0.000000,0.000000,0.614000,0.000920,0.614920,0.913040,1,15350,23,2,388,15373,25000,14407,15128,721,966,1687,0.937163,0.952340,23,0,1.000000,2,0,1.000000,384,4,0.989691
263,0.253495,57.150000,1.215337,0.000000,0.000000,0.614360,0.001040,0.615400,0.905520,1,15359,26,3,369,15385,25000,14454,15336,882,931,1813,0.939487,0.942488,22,4,0.846154,2,1,0.666667,359,10,0.972900
264,0.180312,58.860000,1.175990,0.000000,0.000000,0.583240,0.001320,0.584560,0.930080,1,14581,33,4,422,14614,25000,14177,14780,603,437,1040,0.970097,0.959202,31,2,0.939394,3,1,0.750000,413,9,0.978673
265,0.204318,57.570000,1.199850,0.000000,0.000000,0.572600,0.001600,0.574200,0.900880,1,14315,40,6,456,14355,25000,13789,14484,695,566,1261,0.960571,0.952016,35,5,0.875000,5,1,0.833333,440,16,0.964912
266,0.204461,58.870000,1.175412,0.000000,0.000000,0.600920,0.001200,0.602120,0.928760,1,15023,30,2,466,15053,25000,14483,15128,645,570,1215,0.962134,0.957364,27,3,0.900000,2,0,1.000000,455,11,0.976395
267,0.199827,59.880000,1.132278,0.000000,0.000000,0.605240,0.001120,0.606360,0.911560,1,15131,28,9,369,15159,25000,14620,15508,888,539,1427,0.964444,0.942739,28,0,1.000000,9,0,1.000000,359,10,0.972900
268,0.172586,58.490000,1.165042,0.000000,0.000000,0.627120,0.001600,0.628720,0.947880,1,15678,40,8,426,15718,25000,15256,15892,636,462,1098,0.970607,0.959980,36,4,0.900000,8,0,1.000000,417,9,0.978873
269,0.197988,57.920000,1.161341,0.000000,0.000000,0.585800,0.001120,0.586920,0.918600,1,14645,28,5,469,14673,25000,14159,14628,469,514,983,0.964970,0.967938,25,3,0.892857,4,1,0.800000,459,10,0.978678
270,0.202133,59.120000,1.158215,0.000000,0.000000,0.600240,0.000920,0.601160,0.931160,1,15006,23,3,392,15029,25000,14538,14996,458,491,949,0.967330,0.969459,21,2,0.913043,3,0,1.000000,385,7,0.982143
271,0.192258,60.110000,1.131874,0.000000,0.000000,0.602320,0.001040,0.603360,0.929960,1,15058,26,6,340,15084,25000,14587,15212,625,497,1122,0.967051,0.958914,25,1,0.961538,6,0,1.000000,331,9,0.973529
272,0.185062,60.380000,1.138832,0.000000,0.000000,0.598440,0.001280,0.599720,0.926200,1,14961,32,6,443,14993,25000,14524,15340,816,469,1285,0.968719,0.946806,31,1,0.968750,6,0,1.000000,434,9,0.979684
273,0.180566,57.950000,1.169857,0.000000,0.000000,0.632600,0.001360,0.633960,0.931440,1,15815,34,6,466,15849,25000,15404,15848,444,445,889,0.971923,0.971984,32,2,0.941176,6,0,1.000000,457,9,0.980687
274,0.182170,57.740000,1.197882,0.000000,0.000000,0.622480,0.001760,0.624240,0.932200,1,15562,44,4,455,15606,25000,15139,15928,789,467,1256,0.970076,0.950465,44,0,1.000000,4,0,1.000000,446,9,0.980220
275,0.159646,57.310000,1.202413,0.000000,0.000000,0.625440,0.001360,0.626800,0.940680,1,15636,34,7,442,15670,25000,15345,15984,639,325,964,0.979260,0.960023,29,5,0.852941,7,0,1.000000,427,15,0.966063
276,0.230254,59.540000,1.145488,0.000000,0.000000,0.627600,0.001080,0.628680,0.912520,1,15690,27,4,515,15717,25000,14979,15864,885,738,1623,0.953044,0.944213,25,2,0.925926,3,1,0.750000,501,14,0.972816
277,0.160447,59.470000,1.151678,0.000000,0.000000,0.581600,0.001480,0.583080,0.919240,1,14540,37,7,523,14577,25000,14272,14840,568,305,873,0.979077,0.961725,37,0,1.000000,7,0,1.000000,515,8,0.984704
278,0.156442,57.660000,1.159519,0.000000,0.000000,0.605560,0.001360,0.606920,0.937000,1,15139,34,3,482,15173,25000,14900,15720,820,273,1093,0.982008,0.947837,33,1,0.970588,3,0,1.000000,471,11,0.977178
279,0.133045,61.170000,1.129169,0.000000,0.000000,0.628920,0.000920,0.629840,0.941600,1,15723,23,3,388,15746,25000,15484,16228,744,262,1006,0.983361,0.954153,22,1,0.956522,3,0,1.000000,379,9,0.976804
280,0.188137,60.050000,1.148041,0.000000,0.000000,0.591080,0.001200,0.592280,0.935520,1,14777,30,2,421,14807,25000,14275,14776,501,532,1033,0.964071,0.966094,26,4,0.866667,2,0,1.000000,409,12,0.971496
281,0.197983,61.470000,1.116335,0.000000,0.000000,0.572720,0.001880,0.574600,0.903040,1,14318,47,10,525,14365,25000,13995,14704,709,370,1079,0.974243,0.951782,44,3,0.936170,9,1,0.900000,514,11,0.979048
282,0.218433,60.990000,1.110238,0.000000,0.000000,0.587640,0.001160,0.588800,0.915960,1,14691,29,3,479,14720,25000,13953,14640,687,767,1454,0.947894,0.953074,27,2,0.931034,3,0,1.000000,470,9,0.981211
283,0.223093,60.310000,1.147566,0.000000,0.000000,0.635080,0.001080,0.636160,0.908920,1,15877,27,2,525,15904,25000,15149,15568,419,755,1174,0.952528,0.973086,27,0,1.000000,2,0,1.000000,511,14,0.973333
284,0.158807,59.930000,1.151661,0.000000,0.000000,0.583960,0.002000,0.585960,0.927560,1,14599,50,12,398,14649,25000,14342,15036,694,307,1001,0.979043,0.953844,47,3,0.940000,12,0,1.000000,388,10,0.974874
285,0.177398,59.910000,1.132292,0.000000,0.000000,0.588920,0.001040,0.589960,0.939600,1,14723,26,4,384,14749,25000,14224,14864,640,525,1165,0.964404,0.956943,23,3,0.884615,4,0,1.000000,372,12,0.968750
286,0.230822,58.840000,1.149986,0.000000,0.000000,0.601080,0.001840,0.602920,0.921520,1,15027,46,13,484,15073,25000,14330,14924,594,743,1337,0.950707,0.960198,43,3,0.934783,13,0,1.000000,468,16,0.966942
287,0.218570,59.470000,1.174988,0.000000,0.000000,0.584080,0.002080,0.586160,0.931640,1,14602,52,13,472,14654,25000,13861,14556,695,793,1488,0.945885,0.952253,50,2,0.961538,13,0,1.000000,463,9,0.980932
288,0.244217,61.050000,1.110256,0.000000,0.000000,0.585400,0.001080,0.586480,0.917120,1,14635,27,4,412,14662,25000,13669,14348,679,993,1672,0.932274,0.952676,25,2,0.925926,4,0,1.000000,399,13,0.968447
289,0.203157,56.910000,1.193741,0.000000,0.000000,0.591280,0.001120,0.592400,0.928240,1,14782,28,3,462,14810,25000,14202,14848,646,608,1254,0.958947,0.956492,20,8,0.714286,1,2,0.333333,444,18,0.961039
290,0.217287,58.880000,1.176051,0.000000,0.000000,0.605080,0.001080,0.606160,0.929400,1,15127,27,7,443,15154,25000,14443,14960,517,711,1228,0.953082,0.965441,26,1,0.962963,7,0,1.000000,435,8,0.981941
291,0.165897,59.570000,1.136661,0.000000,0.000000,0.636080,0.001760,0.637840,0.939320,1,15902,44,8,440,15946,25000,15502,15856,354,444,798,0.972156,0.977674,41,3,0.931818,8,0,1.000000,434,6,0.986364
292,0.216893,60.300000,1.129463,0.000000,0.000000,0.595600,0.001040,0.596640,0.917920,1,14890,26,6,494,14916,25000,14130,15056,926,786,1712,0.947305,0.938496,24,2,0.923077,6,0,1.000000,480,14,0.971660
293,0.208086,58.360000,1.193233,0.000000,0.000000,0.581200,0.001720,0.582920,0.930240,1,14530,43,6,473,14573,25000,13792,14320,528,781,1309,0.946408,0.963128,41,2,0.953488,6,0,1.000000,462,11,0.976744
294,0.223844,59.080000,1.155883,0.000000,0.000000,0.575120,0.001920,0.577040,0.904920,1,14378,48,6,534,14426,25000,13603,14436,833,823,1656,0.942950,0.942297,44,4,0.916667,6,0,1.000000,518,16,0.970037
295,0.159379,60.180000,1.149370,0.000000,0.000000,0.622480,0.001040,0.623520,0.940960,1,15562,26,2,473,15588,25000,15355,16016,661,233,894,0.985053,0.958729,23,3,0.884615,2,0,1.000000,463,10,0.978858
296,0.251217,60.820000,1.130427,0.000000,0.000000,0.590840,0.001480,0.592320,0.916240,1,14771,37,4,398,14808,25000,13783,14744,961,1025,1986,0.930781,0.934821,35,2,0.945946,4,0,1.000000,383,15,0.962312
297,0.149230,60.990000,1.130756,0.000000,0.000000,0.612000,0.001920,0.613920,0.930360,1,15300,48,10,628,15348,25000,15044,15756,712,304,1016,0.980193,0.954811,48,0,1.000000,10,0,1.000000,618,10,0.984076
298,0.216769,59.280000,1.148508,0.000000,0.000000,0.578680,0.002000,0.580680,0.920400,1,14467,50,6,544,14517,25000,13902,14784,882,615,1497,0.957636,0.940341,45,5,0.900000,6,0,1.000000,527,17,0.968750
299,0.247125,59.300000,1.163420,0.000000,0.000000,0.624120,0.001280,0.625400,0.891520,1,15603,32,6,405,15635,25000,14668,15180,512,967,1479,0.938152,0.966271,31,1,0.968750,5,1,0.833333,395,10,0.975309
300,0.179302,59.410000,1.144139,0.000000,0.000000,0.599800,0.001240,0.601040,0.938640,1,14995,31,10,489,15026,25000,14507,15092,585,519,1104,0.965460,0.961238,27,4,0.870968,9,1,0.900000,476,13,0.973415
301,0.245524,58.920000,1.167997,0.000000,0.000000,0.612400,0.001240,0.613640,0.905760,1,15310,31,2,491,15341,25000,14289,15112,823,1052,1875,0.931426,0.945540,28,3,0.903226,1,1,0.500000,477,14,0.971487
302,0.192336,60.650000,1.113359,0.000000,0.000000,0.635240,0.001200,0.636440,0.922920,1,15881,30,4,504,15911,25000,15386,16212,826,525,1351,0.967004,0.949050,28,2,0.933333,4,0,1.000000,490,14,0.972222
303,0.189650,60.360000,1.134118,0.000000,0.000000,0.595720,0.001640,0.597360,0.941560,1,14893,41,8,510,14934,25000,14357,14928,571,577,1148,0.961363,0.961750,39,2,0.951220,7,1,0.875000,493,17,0.966667
304,0.136373,59.100000,1.153005,0.000000,0.000000,0.612400,0.001280,0.613680,0.949320,1,15310,32,7,547,15342,25000,15090,15692,602,252,854,0.983575,0.961637,29,3,0.906250,7,0,1.000000,537,10,0.981718
305,0.200717,59.710000,1.144619,0.000000,0.000000,0.629280,0.001080,0.630360,0.937120,1,15732,27,5,483,15759,25000,15050,16064,1014,709,1723,0.955010,0.936877,26,1,0.962963,5,0,1.000000,477,6,0.987578
306,0.150231,56.990000,1.200001,0.000000,0.000000,0.622920,0.001520,0.624440,0.940040,1,15573,38,6,553,15611,25000,15309,15912,603,302,905,0.980655,0.962104,34,4,0.894737,6,0,1.000000,541,12,0.978300
307,0.172045,60.510000,1.129258,0.000000,0.000000,0.584960,0.001320,0.586280,0.937440,1,14624,33,4,620,14657,25000,14126,14604,478,531,1009,0.963772,0.967269,32,1,0.969697,4,0,1.000000,603,17,0.972581
308,0.228314,59.510000,1.142295,0.000000,0.000000,0.629520,0.001400,0.630920,0.918320,1,15738,35,3,514,15773,25000,14829,15436,607,944,1551,0.940151,0.960676,31,4,0.885714,2,1,0.666667,494,20,0.961089
309,0.206049,59.570000,1.137666,0.000000,0.000000,0.603880,0.001720,0.605600,0.923200,1,15097,43,9,519,15140,25000,14419,15120,701,721,1422,0.952378,0.953638,40,3,0.930233,9,0,1.000000,500,19,0.963391
310,0.200803,60.610000,1.128982,0.000000,0.000000,0.624320,0.001040,0.625360,0.919560,1,15608,26,1,508,15634,25000,14900,15468,568,734,1302,0.953051,0.963279,26,0,1.000000,1,0,1.000000,496,12,0.976378
311,0.225286,60.400000,1.106279,0.000000,0.000000,0.603320,0.001480,0.604800,0.913920,1,15083,37,4,562,15120,25000,14348,15000,652,772,1424,0.948942,0.956533,34,3,0.918919,4,0,1.000000,546,16,0.971530
312,0.169403,59.760000,1.147024,0.000000,0.000000,0.631600,0.001560,0.633160,0.946080,1,15790,39,4,558,15829,25000,15360,15752,392,469,861,0.970371,0.975114,37,2,0.948718,4,0,1.000000,541,17,0.969534
313,0.259919,60.700000,1.125174,0.000000,0.000000,0.571640,0.001600,0.573240,0.911160,1,14291,40,6,557,14331,25000,13525,13912,387,806,1193,0.943758,0.972182,38,2,0.950000,6,0,1.000000,536,21,0.962298
314,0.168230,56.280000,1.206753,0.000000,0.000000,0.611200,0.001640,0.612840,0.937720,1,15280,41,4,593,15321,25000,14869,15572,703,452,1155,0.970498,0.954855,38,3,0.926829,4,0,1.000000,581,12,0.979764
315,0.156599,60.550000,1.136806,0.000000,0.000000,0.618160,0.001560,0.619720,0.940720,1,15454,39,5,504,15493,25000,15040,15608,568,453,1021,0.970761,0.963608,38,1,0.974359,5,0,1.000000,497,7,0.986111
316,0.205615,59.590000,1.149734,0.000000,0.000000,0.599040,0.001640,0.600680,0.925800,1,14976,41,10,521,15017,25000,14218,14680,462,799,1261,0.946794,0.968529,39,2,0.951220,10,0,1.000000,503,18,0.965451
317,0.217641,59.950000,1.153797,0.000000,0.000000,0.633640,0.001280,0.634920,0.920880,1,15841,32,2,578,15873,25000,14948,15432,484,925,1409,0.941725,0.968637,30,2,0.937500,2,0,1.000000,566,12,0.979239
318,0.196828,58.460000,1.179822,0.000000,0.000000,0.600960,0.001040,0.602000,0.927720,1,15024,26,4,528,15050,25000,14296,14704,408,754,1162,0.949900,0.972252,23,3,0.884615,4,0,1.000000,511,17,0.967803
319,0.142574,58.690000,1.145646,0.000000,0.000000,0.602120,0.001480,0.603600,0.948760,1,15053,37,2,566,15090,25000,14835,15852,1017,255,1272,0.983101,0.935844,37,0,1.000000,2,0,1.000000,556,10,0.982332
320,0.197243,60.190000,1.139522,0.000000,0.000000,0.605240,0.002080,0.607320,0.927680,1,15131,52,10,622,15183,25000,14616,15152,536,567,1103,0.962656,0.964625,49,3,0.942308,10,0,1.000000,606,16,0.974277
321,0.199715,60.170000,1.127796,0.000000,0.000000,0.572280,0.003120,0.575400,0.920920,1,14307,78,10,651,14385,25000,13765,14640,875,620,1495,0.956900,0.940232,75,3,0.961538,10,0,1.000000,637,14,0.978495
322,0.211687,59.830000,1.121741,0.000000,0.000000,0.589720,0.001760,0.591480,0.920640,1,14743,44,4,481,14787,25000,14042,15020,978,745,1723,0.949618,0.934887,43,1,0.977273,4,0,1.000000,470,11,0.977131
323,0.216581,58.910000,1.175066,0.000000,0.000000,0.565560,0.001840,0.567400,0.919240,1,14139,46,6,529,14185,25000,13468,14080,612,717,1329,0.949454,0.956534,45,1,0.978261,6,0,1.000000,513,16,0.969754
324,0.204305,60.550000,1.135233,0.000000,0.000000,0.621480,0.001240,0.622720,0.925400,1,15537,31,8,594,15568,25000,14851,15248,397,717,1114,0.953944,0.973964,28,3,0.903226,8,0,1.000000,577,17,0.971380
325,0.177623,59.230000,1.156666,0.000000,0.000000,0.585320,0.001320,0.586640,0.936880,1,14633,33,3,559,14666,25000,14195,14892,697,471,1168,0.967885,0.953196,30,3,0.909091,3,0,1.000000,544,15,0.973166
326,0.202987,61.260000,1.099638,0.000000,0.000000,0.623200,0.001480,0.624680,0.929920,1,15580,37,7,588,15617,25000,15109,15740,631,508,1139,0.967471,0.959911,32,5,0.864865,7,0,1.000000,574,14,0.976190
327,0.194647,59.300000,1.143426,0.000000,0.000000,0.600120,0.001960,0.602080,0.918200,1,15003,49,6,691,15052,25000,14508,15344,836,544,1380,0.963859,0.945516,48,1,0.979592,6,0,1.000000,675,16,0.976845
328,0.168985,57.780000,1.169786,0.000000,0.000000,0.584440,0.002960,0.587400,0.938440,1,14611,74,12,667,14685,25000,14145,14804,659,540,1199,0.963228,0.955485,70,4,0.945946,12,0,1.000000,646,21,0.968516
329,0.161564,61.770000,1.099900,0.000000,0.000000,0.565040,0.001360,0.566400,0.935920,1,14126,34,3,642,14160,25000,13846,14468,622,314,936,0.977825,0.957009,32,2,0.941176,3,0,1.000000,628,14,0.978193
330,0.156924,61.730000,1.118818,0.000000,0.000000,0.626160,0.001560,0.627720,0.932760,1,15654,39,3,594,15693,25000,15439,16076,637,254,891,0.983814,0.960376,37,2,0.948718,3,0,1.000000,578,16,0.973064
331,0.221000,61.290000,1.114808,0.000000,0.000000,0.576360,0.001480,0.577840,0.924440,1,14409,37,2,555,14446,25000,13492,14144,652,954,1606,0.933961,0.953903,36,1,0.972973,2,0,1.000000,536,19,0.965766
332,0.203194,60.760000,1.116598,0.000000,0.000000,0.586400,0.001280,0.587680,0.914680,1,14660,32,1,596,14692,25000,13896,14624,728,796,1524,0.945821,0.950219,27,5,0.843750,1,0,1.000000,578,18,0.969799
333,0.208500,58.620000,1.148265,0.000000,0.000000,0.596720,0.001600,0.598320,0.922520,1,14918,40,12,485,14958,25000,14147,15020,873,811,1684,0.945782,0.941877,38,2,0.950000,12,0,1.000000,468,17,0.964948
334,0.173116,59.420000,1.172599,0.000000,0.000000,0.618000,0.002280,0.620280,0.925040,1,15450,57,9,669,15507,25000,14990,15304,314,517,831,0.966660,0.979482,57,0,1.000000,9,0,1.000000,661,8,0.988042
335,0.162878,59.840000,1.148145,0.000000,0.000000,0.584880,0.001720,0.586600,0.938960,1,14622,43,7,512,14665,25000,14134,15056,922,531,1453,0.963791,0.938762,43,0,1.000000,7,0,1.000000,497,15,0.970703
336,0.238713,59.270000,1.145516,0.000000,0.000000,0.580120,0.001560,0.581680,0.911360,1,14503,39,4,634,14542,25000,13547,14224,677,995,1672,0.931577,0.952404,39,0,1.000000,4,0,1.000000,618,16,0.974763
337,0.261203,57.900000,1.197538,0.000000,0.000000,0.625320,0.001440,0.626760,0.910480,1,15633,36,4,582,15669,25000,14701,15520,819,968,1787,0.938222,0.947229,36,0,1.000000,4,0,1.000000,573,9,0.984536
338,0.173397,60.330000,1.131334,0.000000,0.000000,0.568840,0.001080,0.569920,0.939600,1,14221,27,2,471,14248,25000,13772,14552,780,476,1256,0.966592,0.946399,23,4,0.851852,2,0,1.000000,452,19,0.959660
339,0.171903,59.850000,1.150412,0.000000,0.000000,0.602360,0.002400,0.604760,0.925560,1,15059,60,8,702,15119,25000,14516,15064,548,603,1151,0.960116,0.963622,55,5,0.916667,7,1,0.875000,681,21,0.970085
340,0.234720,57.440000,1.186897,0.000000,0.000000,0.576440,0.001800,0.578240,0.914960,1,14411,45,2,645,14456,25000,13487,14108,621,969,1590,0.932969,0.955982,45,0,1.000000,2,0,1.000000,631,14,0.978295
341,0.193759,59.740000,1.148896,0.000000,0.000000,0.601760,0.001880,0.603640,0.932520,1,15044,47,10,622,15091,25000,14363,15060,697,728,1425,0.951759,0.953718,43,4,0.914894,10,0,1.000000,607,15,0.975884
342,0.185360,60.540000,1.122264,0.000000,0.000000,0.592440,0.001400,0.593840,0.940160,1,14811,35,3,534,14846,25000,14133,14768,635,713,1348,0.951974,0.957002,32,3,0.914286,3,0,1.000000,523,11,0.979401
343,0.149850,59.030000,1.194840,0.000000,0.000000,0.626120,0.001440,0.627560,0.928240,1,15653,36,1,577,15689,25000,15246,15736,490,443,933,0.971764,0.968861,33,3,0.916667,1,0,1.000000,568,9,0.984402
344,0.133762,60.490000,1.109970,0.000000,0.000000,0.571480,0.001760,0.573240,0.950200,1,14287,44,6,598,14331,25000,14037,14680,643,294,937,0.979485,0.956199,44,0,1.000000,6,0,1.000000,582,16,0.973244
345,0.148768,60.060000,1.142715,0.000000,0.000000,0.637320,0.001440,0.638760,0.936960,1,15933,36,5,678,15969,25000,15521,16068,547,448,995,0.971946,0.965957,34,2,0.944444,5,0,1.000000,662,16,0.976401
346,0.197675,58.200000,1.177751,0.000000,0.000000,0.618080,0.002160,0.620240,0.920760,1,15452,54,10,611,15506,25000,14745,15392,647,761,1408,0.950922,0.957965,52,2,0.962963,10,0,1.000000,595,16,0.973813
347,0.172462,60.950000,1.131764,0.000000,0.000000,0.624040,0.001440,0.625480,0.922960,1,15601,36,3,582,15637,25000,15100,15772,672,537,1209,0.965658,0.957393,34,2,0.944444,3,0,1.000000,566,16,0.972509
348,0.214898,61.240000,1.125611,0.000000,0.000000,0.597800,0.001800,0.599600,0.918400,1,14945,45,3,683,14990,25000,14186,14680,494,804,1298,0.946364,0.966349,41,4,0.911111,3,0,1.000000,668,15,0.978038
349,0.194787,60.080000,1.135733,0.000000,0.000000,0.606320,0.001440,0.607760,0.932160,1,15158,36,3,585,15194,25000,14675,15256,581,519,1100,0.965842,0.961917,33,3,0.916667,2,1,0.666667,574,11,0.981197
350,0.189600,57.600000,1.174366,0.000000,0.000000,0.590160,0.002520,0.592680,0.917520,1,14754,63,9,764,14817,25000,14255,14740,485,562,1047,0.962071,0.967096,58,5,0.920635,8,1,0.888889,747,17,0.977749
351,0.221711,60.580000,1.140991,0.000000,0.000000,0.600760,0.002240,0.603000,0.918240,1,15019,56,3,661,15075,25000,14349,14764,415,726,1141,0.951841,0.971891,56,0,1.000000,3,0,1.000000,649,12,0.981846
352,0.176877,58.400000,1.193344,0.000000,0.000000,0.620560,0.001440,0.622000,0.930000,1,15514,36,5,666,15550,25000,15035,15348,313,515,828,0.966881,0.979606,35,1,0.972222,5,0,1.000000,653,13,0.980480
353,0.216246,60.530000,1.112225,0.000000,0.000000,0.638720,0.000920,0.639640,0.911400,1,15968,23,1,560,15991,25000,15058,15820,762,933,1695,0.941655,0.951833,20,3,0.869565,1,0,1.000000,544,16,0.971429
354,0.195146,60.120000,1.143998,0.000000,0.000000,0.576560,0.002240,0.578800,0.926000,1,14414,56,2,647,14470,25000,13724,14080,356,746,1102,0.948445,0.974716,50,6,0.892857,2,0,1.000000,627,20,0.969088
355,0.209532,61.520000,1.107402,0.000000,0.000000,0.629040,0.002000,0.631040,0.926440,1,15726,50,8,560,15776,25000,14846,15520,674,930,1604,0.941050,0.956572,47,3,0.940000,7,1,0.875000,545,15,0.973214
356,0.198566,61.240000,1.106146,0.000000,0.000000,0.633320,0.002080,0.635400,0.920040,1,15833,52,4,702,15885,25000,15155,15788,633,730,1363,0.954045,0.959906,51,1,0.980769,4,0,1.000000,683,19,0.972934
