epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision
73,1.456308,31.060000,1.983984,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3000,3000,0,2000,2000,0.600000,1.000000,0,0,0.000000
74,1.442625,26.460000,2.020651,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2980,2980,0,2020,2020,0.596000,1.000000,0,0,0.000000
75,1.184331,35.750000,1.915461,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3596,3596,0,1404,1404,0.719200,1.000000,0,0,0.000000
76,1.708491,28.890000,2.017592,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2544,2544,0,2456,2456,0.508800,1.000000,0,0,0.000000
77,1.112287,30.670000,1.982638,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3592,3592,0,1408,1408,0.718400,1.000000,0,0,0.000000
78,1.726007,29.890000,1.998471,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2380,2380,0,2620,2620,0.476000,1.000000,0,0,0.000000
79,1.235681,36.790000,1.912821,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3336,3336,0,1664,1664,0.667200,1.000000,0,0,0.000000
80,1.929651,26.890000,2.066822,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,1824,1824,0,3176,3176,0.364800,1.000000,0,0,0.000000
81,1.592394,30.690000,2.039044,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2576,2576,0,2424,2424,0.515200,1.000000,0,0,0.000000
82,1.325549,31.970000,1.966842,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3364,3364,0,1636,1636,0.672800,1.000000,0,0,0.000000
83,1.638069,28.720000,2.045607,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2552,2552,0,2448,2448,0.510400,1.000000,0,0,0.000000
84,1.333676,26.990000,2.067024,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3192,3192,0,1808,1808,0.638400,1.000000,0,0,0.000000
85,1.333630,28.790000,2.012849,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3024,3024,0,1976,1976,0.604800,1.000000,0,0,0.000000
86,1.676815,27.410000,2.042339,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2456,2456,0,2544,2544,0.491200,1.000000,0,0,0.000000
87,1.340745,25.390000,2.047767,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3204,3204,0,1796,1796,0.640800,1.000000,0,0,0.000000
88,1.362770,28.060000,2.003362,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3096,3096,0,1904,1904,0.619200,1.000000,0,0,0.000000
89,1.550811,28.690000,2.037385,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2840,2840,0,2160,2160,0.568000,1.000000,0,0,0.000000
90,1.102380,31.720000,2.005959,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3548,3548,0,1452,1452,0.709600,1.000000,0,0,0.000000
91,1.400884,30.430000,2.011351,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2784,2784,0,2216,2216,0.556800,1.000000,0,0,0.000000
92,1.466044,25.080000,2.102644,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2812,2812,0,2188,2188,0.562400,1.000000,0,0,0.000000
