epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,score_count,core_count,recover_count,new_recover_count,recover_pool_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision,new_recover_true_clean_count,new_recover_false_clean_count,new_recover_precision,recover_pool_true_clean_count,recover_pool_false_clean_count,recover_pool_precision
114,0.175537,56.740000,1.244928,0.000000,0.000000,0.783640,0.000080,0.783640,0.933200,1,19589,19591,2,2,16,19591,25000,19450,20156,706,141,847,0.992803,0.964973,2,0,1.000000,2,0,1.000000,16,0,1.000000
115,0.210463,57.020000,1.237336,0.000000,0.000000,0.760840,0.000200,0.760840,0.893480,1,19016,19021,5,4,18,19021,25000,18851,19562,711,170,881,0.991063,0.963654,5,0,1.000000,4,0,1.000000,18,0,1.000000
116,0.189445,57.010000,1.231066,0.000000,0.000000,0.753320,0.000200,0.753320,0.907640,1,18828,18833,5,2,23,18833,25000,18680,19788,1108,153,1261,0.991876,0.944006,5,0,1.000000,2,0,1.000000,23,0,1.000000
117,0.168422,56.200000,1.244134,0.000000,0.000000,0.773760,0.000440,0.773760,0.944360,1,19333,19344,11,6,32,19344,25000,19212,19966,754,132,886,0.993176,0.962236,11,0,1.000000,6,0,1.000000,32,0,1.000000
118,0.167606,56.120000,1.242721,0.000000,0.000000,0.749840,0.000200,0.749840,0.935000,1,18741,18746,5,3,16,18746,25000,18606,19570,964,140,1104,0.992532,0.950741,5,0,1.000000,3,0,1.000000,16,0,1.000000
119,0.174714,57.240000,1.248613,0.000000,0.000000,0.757640,0.000200,0.757640,0.935000,1,18936,18941,5,4,34,18941,25000,18791,19628,837,150,987,0.992081,0.957357,5,0,1.000000,4,0,1.000000,34,0,1.000000
120,0.143917,58.000000,1.210180,0.000000,0.000000,0.762480,0.000160,0.762480,0.949320,1,19058,19062,4,1,27,19062,25000,18948,20234,1286,114,1400,0.994020,0.936444,4,0,1.000000,1,0,1.000000,27,0,1.000000
121,0.165034,57.840000,1.215825,0.000000,0.000000,0.771880,0.000320,0.771880,0.934200,1,19289,19297,8,6,25,19297,25000,19159,19946,787,138,925,0.992849,0.960543,8,0,1.000000,6,0,1.000000,25,0,1.000000
122,0.166135,59.080000,1.185075,0.000000,0.000000,0.773760,0.000280,0.773760,0.941040,1,19337,19344,7,6,31,19344,25000,19215,20156,941,129,1070,0.993331,0.953314,7,0,1.000000,6,0,1.000000,31,0,1.000000
123,0.174909,58.170000,1.208608,0.000000,0.000000,0.736440,0.000280,0.736440,0.931960,1,18404,18411,7,4,28,18411,25000,18268,19318,1050,143,1193,0.992233,0.945647,7,0,1.000000,4,0,1.000000,28,0,1.000000
124,0.161071,57.980000,1.199702,0.000000,0.000000,0.756880,0.000560,0.756880,0.926920,1,18908,18922,14,9,54,18922,25000,18777,20064,1287,145,1432,0.992337,0.935855,14,0,1.000000,9,0,1.000000,54,0,1.000000
125,0.181492,57.890000,1.234599,0.000000,0.000000,0.774680,0.000320,0.774680,0.913680,1,19359,19367,8,5,47,19367,25000,19254,20168,914,113,1027,0.994165,0.954681,8,0,1.000000,5,0,1.000000,47,0,1.000000
126,0.170768,57.820000,1.211126,0.000000,0.000000,0.792400,0.000320,0.792400,0.911560,1,19802,19810,8,5,49,19810,25000,19685,20596,911,125,1036,0.993690,0.955768,8,0,1.000000,5,0,1.000000,49,0,1.000000
127,0.167635,58.630000,1.193877,0.000000,0.000000,0.761320,0.000360,0.761320,0.936600,1,19024,19033,9,6,35,19033,25000,18914,19740,826,119,945,0.993748,0.958156,9,0,1.000000,6,0,1.000000,35,0,1.000000
128,0.191720,58.520000,1.199369,0.000000,0.000000,0.783560,0.000400,0.783560,0.905560,1,19579,19589,10,5,59,19589,25000,19455,20580,1125,134,1259,0.993159,0.945335,10,0,1.000000,5,0,1.000000,59,0,1.000000
129,0.169314,58.780000,1.180527,0.000000,0.000000,0.752880,0.000440,0.752880,0.917520,1,18811,18822,11,5,66,18822,25000,18679,19750,1071,143,1214,0.992403,0.945772,11,0,1.000000,5,0,1.000000,66,0,1.000000
130,0.146969,58.660000,1.184103,0.000000,0.000000,0.785680,0.000480,0.785680,0.940800,1,19630,19642,12,5,47,19642,25000,19530,20592,1062,112,1174,0.994298,0.948427,12,0,1.000000,5,0,1.000000,47,0,1.000000
131,0.161184,59.680000,1.164096,0.000000,0.000000,0.797720,0.000200,0.797720,0.934680,1,19938,19943,5,3,52,19943,25000,19841,20658,817,102,919,0.994885,0.960451,5,0,1.000000,3,0,1.000000,52,0,1.000000
132,0.169830,58.680000,1.182312,0.000000,0.000000,0.786240,0.000400,0.786240,0.912480,1,19646,19656,10,5,73,19656,25000,19520,20204,684,136,820,0.993081,0.966145,10,0,1.000000,5,0,1.000000,73,0,1.000000
133,0.181680,59.000000,1.179061,0.000000,0.000000,0.753800,0.000280,0.753800,0.916880,1,18838,18845,7,3,53,18845,25000,18699,19412,713,146,859,0.992253,0.963270,7,0,1.000000,3,0,1.000000,53,0,1.000000
134,0.160053,58.420000,1.185141,0.000000,0.000000,0.783640,0.000240,0.783640,0.931800,1,19585,19591,6,5,68,19591,25000,19488,20444,956,103,1059,0.994742,0.953238,6,0,1.000000,5,0,1.000000,68,0,1.000000
135,0.163562,58.280000,1.203714,0.000000,0.000000,0.769160,0.000680,0.769160,0.904400,1,19212,19229,17,12,93,19229,25000,19084,20030,946,145,1091,0.992459,0.952771,17,0,1.000000,12,0,1.000000,93,0,1.000000
136,0.155753,59.280000,1.164073,0.000000,0.000000,0.779440,0.000280,0.779440,0.935640,1,19479,19486,7,3,66,19486,25000,19370,20362,992,116,1108,0.994047,0.951282,7,0,1.000000,3,0,1.000000,66,0,1.000000
137,0.171742,60.490000,1.140890,0.000000,0.000000,0.749440,0.000600,0.749440,0.926440,1,18721,18736,15,11,89,18736,25000,18609,19846,1237,127,1364,0.993222,0.937670,15,0,1.000000,11,0,1.000000,89,0,1.000000
138,0.164497,59.190000,1.174126,0.000000,0.000000,0.766160,0.000840,0.766160,0.928120,1,19133,19154,21,17,91,19154,25000,19015,20068,1053,139,1192,0.992743,0.947528,20,1,0.952381,16,1,0.941176,90,1,0.989011
139,0.150199,59.160000,1.166985,0.000000,0.000000,0.765040,0.000320,0.765040,0.941200,1,19118,19126,8,2,82,19126,25000,19000,20064,1064,126,1190,0.993412,0.946970,8,0,1.000000,2,0,1.000000,81,1,0.987805
140,0.158100,59.690000,1.155134,0.000000,0.000000,0.762360,0.000320,0.762360,0.932400,1,19051,19059,8,6,110,19059,25000,18928,19916,988,131,1119,0.993127,0.950392,8,0,1.000000,6,0,1.000000,109,1,0.990909
141,0.165727,60.660000,1.142461,0.000000,0.000000,0.775800,0.000400,0.775800,0.926640,1,19385,19395,10,4,99,19395,25000,19285,20642,1357,110,1467,0.994328,0.934260,10,0,1.000000,4,0,1.000000,98,1,0.989899
142,0.150738,59.620000,1.153096,0.000000,0.000000,0.744200,0.000560,0.744200,0.944640,1,18591,18605,14,9,107,18605,25000,18474,19826,1352,131,1483,0.992959,0.931807,14,0,1.000000,9,0,1.000000,107,0,1.000000
143,0.136921,61.450000,1.126007,0.000000,0.000000,0.769080,0.000520,0.769080,0.944320,1,19214,19227,13,8,106,19227,25000,19124,20436,1312,103,1415,0.994643,0.935800,13,0,1.000000,8,0,1.000000,106,0,1.000000
144,0.133454,59.070000,1.173475,0.000000,0.000000,0.761240,0.000880,0.761240,0.942480,1,19009,19031,22,12,100,19031,25000,18913,20256,1343,118,1461,0.993800,0.933699,22,0,1.000000,12,0,1.000000,100,0,1.000000
145,0.147507,59.960000,1.146013,0.000000,0.000000,0.776520,0.000880,0.776520,0.950760,1,19391,19413,22,15,111,19413,25000,19289,20328,1039,124,1163,0.993613,0.948888,22,0,1.000000,15,0,1.000000,110,1,0.990991
146,0.148355,59.210000,1.164966,0.000000,0.000000,0.772040,0.000720,0.772040,0.947360,1,19283,19301,18,10,119,19301,25000,19181,20350,1169,120,1289,0.993783,0.942555,18,0,1.000000,10,0,1.000000,118,1,0.991597
147,0.157065,58.270000,1.163174,0.000000,0.000000,0.770240,0.000720,0.770240,0.934880,1,19238,19256,18,11,108,19256,25000,19139,19948,809,117,926,0.993924,0.959445,18,0,1.000000,11,0,1.000000,107,1,0.990741
148,0.158747,58.970000,1.160582,0.000000,0.000000,0.761560,0.000680,0.761560,0.937520,1,19022,19039,17,7,140,19039,25000,18908,19952,1044,131,1175,0.993119,0.947674,16,1,0.941176,7,0,1.000000,139,1,0.992857
149,0.158996,61.880000,1.093824,0.000000,0.000000,0.745720,0.000800,0.745720,0.914760,1,18623,18643,20,11,144,18643,25000,18504,19780,1276,139,1415,0.992544,0.935490,20,0,1.000000,11,0,1.000000,144,0,1.000000
150,0.169156,59.740000,1.142605,0.000000,0.000000,0.754320,0.000760,0.754320,0.923120,1,18839,18858,19,9,162,18858,25000,18729,19570,841,129,970,0.993159,0.957026,19,0,1.000000,9,0,1.000000,161,1,0.993827
151,0.142057,60.470000,1.128190,0.000000,0.000000,0.764160,0.001040,0.764160,0.936440,1,19078,19104,26,8,170,19104,25000,18972,20438,1466,132,1598,0.993090,0.928271,26,0,1.000000,8,0,1.000000,170,0,1.000000
152,0.143700,60.810000,1.135838,0.000000,0.000000,0.761200,0.000640,0.761200,0.927320,1,19014,19030,16,7,130,19030,25000,18910,19944,1034,120,1154,0.993694,0.948155,16,0,1.000000,7,0,1.000000,130,0,1.000000
153,0.145885,59.310000,1.151799,0.000000,0.000000,0.776480,0.000520,0.776480,0.929040,1,19399,19412,13,8,153,19412,25000,19296,20176,880,116,996,0.994024,0.956384,13,0,1.000000,8,0,1.000000,153,0,1.000000
154,0.138624,62.010000,1.096841,0.000000,0.000000,0.745840,0.000360,0.745840,0.941440,1,18637,18646,9,3,136,18646,25000,18521,19662,1141,125,1266,0.993296,0.941969,9,0,1.000000,3,0,1.000000,135,1,0.992647
155,0.144196,60.980000,1.128810,0.000000,0.000000,0.749160,0.000640,0.749160,0.946680,1,18713,18729,16,9,144,18729,25000,18602,19916,1314,127,1441,0.993219,0.934023,15,1,0.937500,9,0,1.000000,143,1,0.993056
156,0.128526,61.640000,1.112478,0.000000,0.000000,0.773280,0.000400,0.773280,0.950920,1,19322,19332,10,4,135,19332,25000,19229,20064,835,103,938,0.994672,0.958383,9,1,0.900000,4,0,1.000000,134,1,0.992593
157,0.151724,60.740000,1.119467,0.000000,0.000000,0.729800,0.001080,0.729800,0.938280,1,18218,18245,27,8,178,18245,25000,18099,19298,1199,146,1345,0.991998,0.937869,27,0,1.000000,8,0,1.000000,177,1,0.994382
158,0.155871,61.240000,1.117689,0.000000,0.000000,0.778200,0.000840,0.778200,0.936160,1,19434,19455,21,10,153,19455,25000,19343,20316,973,112,1085,0.994243,0.952107,21,0,1.000000,10,0,1.000000,153,0,1.000000
159,0.131633,59.480000,1.151064,0.000000,0.000000,0.756200,0.000600,0.756200,0.941720,1,18890,18905,15,5,181,18905,25000,18784,19672,888,121,1009,0.993600,0.954860,14,1,0.933333,4,1,0.800000,180,1,0.994475
160,0.133940,61.960000,1.092397,0.000000,0.000000,0.767040,0.000960,0.767040,0.947160,1,19152,19176,24,12,184,19176,25000,19061,19924,863,115,978,0.994003,0.956685,23,1,0.958333,12,0,1.000000,183,1,0.994565
161,0.141855,61.270000,1.123317,0.000000,0.000000,0.780880,0.000840,0.780880,0.943080,1,19501,19522,21,4,195,19522,25000,19409,20302,893,113,1006,0.994212,0.956014,21,0,1.000000,4,0,1.000000,195,0,1.000000
162,0.134812,61.060000,1.113094,0.000000,0.000000,0.770840,0.000920,0.770840,0.945720,1,19248,19271,23,10,188,19271,25000,19142,19962,820,129,949,0.993306,0.958922,23,0,1.000000,10,0,1.000000,187,1,0.994681
163,0.140100,63.400000,1.068762,0.000000,0.000000,0.765800,0.000720,0.765800,0.934720,1,19127,19145,18,4,188,19145,25000,19002,20152,1150,143,1293,0.992531,0.942934,18,0,1.000000,4,0,1.000000,188,0,1.000000
164,0.137729,59.480000,1.149297,0.000000,0.000000,0.765280,0.000760,0.765280,0.948600,1,19113,19132,19,4,178,19132,25000,19024,20084,1060,108,1168,0.994355,0.947222,18,1,0.947368,4,0,1.000000,177,1,0.994382
165,0.147707,60.940000,1.132861,0.000000,0.000000,0.751720,0.000880,0.751720,0.930840,1,18771,18793,22,6,218,18793,25000,18655,19858,1203,138,1341,0.992657,0.939420,21,1,0.954545,6,0,1.000000,217,1,0.995413
166,0.145410,61.960000,1.108234,0.000000,0.000000,0.782080,0.001080,0.782080,0.926600,1,19525,19552,27,9,200,19552,25000,19437,20430,993,115,1108,0.994118,0.951395,27,0,1.000000,9,0,1.000000,200,0,1.000000
167,0.125318,61.960000,1.105101,0.000000,0.000000,0.783600,0.000880,0.783600,0.944560,1,19568,19590,22,6,236,19590,25000,19491,20290,799,99,898,0.994946,0.960621,22,0,1.000000,6,0,1.000000,234,2,0.991525
168,0.140609,60.760000,1.111173,0.000000,0.000000,0.787120,0.000840,0.787120,0.938680,1,19657,19678,21,5,202,19678,25000,19586,20400,814,92,906,0.995325,0.960098,21,0,1.000000,5,0,1.000000,201,1,0.995050
169,0.152893,60.580000,1.113248,0.000000,0.000000,0.773120,0.000920,0.773120,0.904680,1,19305,19328,23,11,195,19328,25000,19235,20460,1225,93,1318,0.995188,0.940127,23,0,1.000000,11,0,1.000000,195,0,1.000000
170,0.124382,58.840000,1.165823,0.000000,0.000000,0.758520,0.002200,0.758520,0.949120,1,18908,18963,55,30,253,18963,25000,18832,20078,1246,131,1377,0.993092,0.937942,55,0,1.000000,30,0,1.000000,252,1,0.996047
171,0.149138,62.110000,1.099786,0.000000,0.000000,0.762800,0.001080,0.762800,0.928640,1,19043,19070,27,8,223,19070,25000,18946,20148,1202,124,1326,0.993498,0.940341,26,1,0.962963,8,0,1.000000,222,1,0.995516
172,0.135736,62.660000,1.078292,0.000000,0.000000,0.768160,0.000800,0.768160,0.952240,1,19184,19204,20,6,183,19204,25000,19093,20270,1177,111,1288,0.994220,0.941934,19,1,0.950000,6,0,1.000000,182,1,0.994536
173,0.143963,60.490000,1.133286,0.000000,0.000000,0.795720,0.000960,0.795720,0.938640,1,19869,19893,24,8,260,19893,25000,19783,20614,831,110,941,0.994470,0.959688,23,1,0.958333,8,0,1.000000,258,2,0.992308
174,0.134117,62.000000,1.101327,0.000000,0.000000,0.760800,0.000640,0.760800,0.951240,1,19004,19020,16,5,270,19020,25000,18903,19934,1031,117,1148,0.993849,0.948279,16,0,1.000000,5,0,1.000000,268,2,0.992593
175,0.139411,61.780000,1.104376,0.000000,0.000000,0.780760,0.000880,0.780760,0.929160,1,19497,19519,22,12,244,19519,25000,19394,20326,932,125,1057,0.993596,0.954147,22,0,1.000000,12,0,1.000000,243,1,0.995902
176,0.152368,62.380000,1.083304,0.000000,0.000000,0.779960,0.000960,0.779960,0.928080,1,19475,19499,24,2,269,19499,25000,19370,20196,826,129,955,0.993384,0.959101,24,0,1.000000,2,0,1.000000,267,2,0.992565
177,0.116131,61.060000,1.134008,0.000000,0.000000,0.779280,0.001400,0.779280,0.947240,1,19447,19482,35,9,291,19482,25000,19380,20106,726,102,828,0.994764,0.963891,35,0,1.000000,9,0,1.000000,290,1,0.996564
178,0.119476,61.620000,1.114084,0.000000,0.000000,0.803040,0.001200,0.803040,0.943160,1,20046,20076,30,9,237,20076,25000,19989,20512,523,87,610,0.995666,0.974503,29,1,0.966667,9,0,1.000000,236,1,0.995781
179,0.128410,61.820000,1.105910,0.000000,0.000000,0.754520,0.001240,0.754520,0.947400,1,18832,18863,31,8,238,18863,25000,18725,19820,1095,138,1233,0.992684,0.944753,30,1,0.967742,8,0,1.000000,237,1,0.995798
180,0.122081,62.950000,1.070738,0.000000,0.000000,0.803000,0.001040,0.803000,0.945880,1,20049,20075,26,11,274,20075,25000,19969,20828,859,106,965,0.994720,0.958757,26,0,1.000000,11,0,1.000000,272,2,0.992701
181,0.142941,61.340000,1.118409,0.000000,0.000000,0.776560,0.001320,0.776560,0.941520,1,19381,19414,33,11,265,19414,25000,19296,19938,642,118,760,0.993922,0.967800,33,0,1.000000,11,0,1.000000,263,2,0.992453
182,0.130057,61.880000,1.092341,0.000000,0.000000,0.756760,0.001080,0.756760,0.945440,1,18892,18919,27,8,262,18919,25000,18800,19758,958,119,1077,0.993710,0.951513,27,0,1.000000,8,0,1.000000,261,1,0.996183
183,0.156095,63.280000,1.060332,0.000000,0.000000,0.781040,0.001560,0.781040,0.926640,1,19487,19526,39,15,265,19526,25000,19404,20388,984,122,1106,0.993752,0.951736,39,0,1.000000,15,0,1.000000,264,1,0.996226
184,0.133522,60.300000,1.124517,0.000000,0.000000,0.792520,0.001000,0.792520,0.937000,1,19788,19813,25,7,259,19813,25000,19722,20476,754,91,845,0.995407,0.963176,25,0,1.000000,7,0,1.000000,258,1,0.996139
185,0.126108,61.370000,1.111446,0.000000,0.000000,0.772800,0.000840,0.772800,0.951640,1,19299,19320,21,7,286,19320,25000,19195,20084,889,125,1014,0.993530,0.955736,20,1,0.952381,6,1,0.857143,284,2,0.993007
186,0.122061,60.970000,1.112016,0.000000,0.000000,0.748880,0.001040,0.748880,0.950440,1,18696,18722,26,8,277,18722,25000,18606,19764,1158,116,1274,0.993804,0.941409,26,0,1.000000,8,0,1.000000,275,2,0.992780
187,0.134353,59.270000,1.176400,0.000000,0.000000,0.781360,0.000960,0.781360,0.947200,1,19510,19534,24,4,244,19534,25000,19412,20004,592,122,714,0.993754,0.970406,24,0,1.000000,4,0,1.000000,243,1,0.995902
188,0.139634,61.940000,1.096340,0.000000,0.000000,0.756040,0.001320,0.756040,0.949240,1,18868,18901,33,9,293,18901,25000,18782,19708,926,119,1045,0.993704,0.953014,32,1,0.969697,8,1,0.888889,291,2,0.993174
189,0.148417,59.140000,1.180718,0.000000,0.000000,0.784800,0.001120,0.784800,0.946960,1,19592,19620,28,7,341,19620,25000,19512,20098,586,108,694,0.994495,0.970843,27,1,0.964286,7,0,1.000000,338,3,0.991202
190,0.144007,62.090000,1.090971,0.000000,0.000000,0.779840,0.001000,0.779840,0.939600,1,19471,19496,25,7,327,19496,25000,19371,20250,879,125,1004,0.993588,0.956593,25,0,1.000000,7,0,1.000000,324,3,0.990826
191,0.117688,61.220000,1.109714,0.000000,0.000000,0.778200,0.000880,0.778200,0.947200,1,19433,19455,22,4,282,19455,25000,19360,20260,900,95,995,0.995117,0.955577,22,0,1.000000,4,0,1.000000,281,1,0.996454
192,0.125628,62.000000,1.096554,0.000000,0.000000,0.807040,0.000760,0.807040,0.948080,1,20157,20176,19,6,302,20176,25000,20082,20806,724,94,818,0.995341,0.965202,19,0,1.000000,6,0,1.000000,302,0,1.000000
193,0.132954,63.330000,1.063591,0.000000,0.000000,0.745560,0.001480,0.745560,0.952880,1,18602,18639,37,13,319,18639,25000,18523,19838,1315,116,1431,0.993776,0.933713,37,0,1.000000,13,0,1.000000,318,1,0.996865
194,0.126397,59.920000,1.164484,0.000000,0.000000,0.769480,0.001000,0.769480,0.950160,1,19212,19237,25,5,366,19237,25000,19118,19814,696,119,815,0.993814,0.964873,22,3,0.880000,5,0,1.000000,363,3,0.991803
195,0.132495,63.040000,1.065234,0.000000,0.000000,0.749720,0.000920,0.749720,0.945960,1,18720,18743,23,5,330,18743,25000,18613,19762,1149,130,1279,0.993064,0.941858,23,0,1.000000,5,0,1.000000,327,3,0.990909
196,0.139291,60.980000,1.117422,0.000000,0.000000,0.775400,0.000880,0.775400,0.949440,1,19363,19385,22,3,278,19385,25000,19267,19964,697,118,815,0.993913,0.965087,22,0,1.000000,3,0,1.000000,275,3,0.989209
197,0.123108,65.290000,1.007825,0.000000,0.000000,0.729800,0.001240,0.729800,0.953280,1,18214,18245,31,6,293,18245,25000,18117,19424,1307,128,1435,0.992984,0.932712,31,0,1.000000,6,0,1.000000,293,0,1.000000
198,0.134537,63.600000,1.069752,0.000000,0.000000,0.764520,0.000880,0.764520,0.945360,1,19091,19113,22,2,336,19113,25000,18996,19674,678,117,795,0.993879,0.965538,20,2,0.909091,2,0,1.000000,333,3,0.991071
199,0.132991,62.730000,1.069805,0.000000,0.000000,0.772480,0.001000,0.772480,0.949320,1,19287,19312,25,9,292,19312,25000,19183,20014,831,129,960,0.993320,0.958479,25,0,1.000000,9,0,1.000000,290,2,0.993151
200,0.124084,63.330000,1.056663,0.000000,0.000000,0.785200,0.001000,0.785200,0.952480,1,19605,19630,25,9,325,19630,25000,19517,20234,717,113,830,0.994244,0.964565,25,0,1.000000,9,0,1.000000,322,3,0.990769
201,0.149750,61.900000,1.094720,0.000000,0.000000,0.770440,0.001000,0.770440,0.936720,1,19236,19261,25,5,297,19261,25000,19150,20192,1042,111,1153,0.994237,0.948395,25,0,1.000000,5,0,1.000000,295,2,0.993266
202,0.133512,63.270000,1.060247,0.000000,0.000000,0.784320,0.001040,0.784320,0.937000,1,19582,19608,26,7,329,19608,25000,19498,20384,886,110,996,0.994390,0.956535,25,1,0.961538,7,0,1.000000,328,1,0.996960
203,0.135084,64.940000,1.026120,0.000000,0.000000,0.754920,0.001040,0.754920,0.933480,1,18847,18873,26,3,375,18873,25000,18754,19790,1036,119,1155,0.993695,0.947650,24,2,0.923077,3,0,1.000000,373,2,0.994667
204,0.160410,62.240000,1.078673,0.000000,0.000000,0.767120,0.001560,0.767120,0.916640,1,19139,19178,39,9,338,19178,25000,19070,19788,718,108,826,0.994369,0.963715,39,0,1.000000,9,0,1.000000,336,2,0.994083
205,0.137443,64.280000,1.035688,0.000000,0.000000,0.743760,0.001320,0.743760,0.942040,1,18561,18594,33,6,343,18594,25000,18453,19486,1033,141,1174,0.992417,0.946988,33,0,1.000000,6,0,1.000000,342,1,0.997085
206,0.120474,62.330000,1.088756,0.000000,0.000000,0.763320,0.001320,0.763320,0.950520,1,19050,19083,33,10,341,19083,25000,18978,19932,954,105,1059,0.994498,0.952137,33,0,1.000000,10,0,1.000000,339,2,0.994135
207,0.126845,62.260000,1.078557,0.000000,0.000000,0.765800,0.001000,0.765800,0.940000,1,19120,19145,25,8,333,19145,25000,19031,19782,751,114,865,0.994045,0.962036,25,0,1.000000,8,0,1.000000,332,1,0.996997
208,0.130967,63.140000,1.072190,0.000000,0.000000,0.785520,0.000920,0.785520,0.939640,1,19615,19638,23,9,375,19638,25000,19527,20444,917,111,1028,0.994348,0.955146,23,0,1.000000,9,0,1.000000,374,1,0.997333
209,0.115876,61.860000,1.104163,0.000000,0.000000,0.771280,0.001320,0.771280,0.952800,1,19249,19282,33,10,366,19282,25000,19154,20020,866,128,994,0.993362,0.956743,33,0,1.000000,10,0,1.000000,363,3,0.991803
210,0.138091,62.970000,1.071625,0.000000,0.000000,0.759520,0.001280,0.759520,0.946760,1,18956,18988,32,11,363,18988,25000,18840,19946,1106,148,1254,0.992206,0.944550,31,1,0.968750,11,0,1.000000,360,3,0.991736
211,0.128710,63.540000,1.061249,0.000000,0.000000,0.765120,0.001000,0.765120,0.934800,1,19103,19128,25,4,402,19128,25000,19008,20016,1008,120,1128,0.993726,0.949640,25,0,1.000000,4,0,1.000000,401,1,0.997512
212,0.126958,61.100000,1.112248,0.000000,0.000000,0.766440,0.001160,0.766440,0.946000,1,19132,19161,29,3,397,19161,25000,19055,19748,693,106,799,0.994468,0.964908,27,2,0.931034,3,0,1.000000,394,3,0.992443
213,0.120087,63.760000,1.042682,0.000000,0.000000,0.769760,0.001960,0.769760,0.941000,1,19195,19244,49,19,406,19244,25000,19121,20256,1135,123,1258,0.993608,0.943967,49,0,1.000000,19,0,1.000000,406,0,1.000000
214,0.129164,62.990000,1.081007,0.000000,0.000000,0.768640,0.001640,0.768640,0.932320,1,19175,19216,41,18,440,19216,25000,19079,19858,779,137,916,0.992871,0.960771,40,1,0.975610,18,0,1.000000,437,3,0.993182
215,0.123213,63.510000,1.047211,0.000000,0.000000,0.774960,0.001840,0.774960,0.954560,1,19328,19374,46,10,419,19374,25000,19271,20192,921,103,1024,0.994684,0.954388,46,0,1.000000,10,0,1.000000,417,2,0.995227
216,0.125061,64.070000,1.024751,0.000000,0.000000,0.762800,0.001440,0.762800,0.951360,1,19034,19070,36,9,361,19070,25000,18963,19840,877,107,984,0.994389,0.955796,36,0,1.000000,9,0,1.000000,360,1,0.997230
217,0.120789,62.350000,1.094637,0.000000,0.000000,0.780480,0.001440,0.780480,0.955600,1,19476,19512,36,12,406,19512,25000,19393,20088,695,119,814,0.993901,0.965402,36,0,1.000000,12,0,1.000000,404,2,0.995074
218,0.137819,63.660000,1.050730,0.000000,0.000000,0.799760,0.002120,0.799760,0.941680,1,19941,19994,53,15,476,19994,25000,19857,20518,661,137,798,0.993148,0.967784,53,0,1.000000,15,0,1.000000,473,3,0.993697
219,0.118679,63.040000,1.073022,0.000000,0.000000,0.786800,0.001600,0.786800,0.953960,1,19630,19670,40,5,413,19670,25000,19553,20302,749,117,866,0.994052,0.963107,40,0,1.000000,5,0,1.000000,410,3,0.992736
220,0.131426,63.710000,1.061746,0.000000,0.000000,0.781760,0.001840,0.781760,0.949240,1,19498,19544,46,14,447,19544,25000,19411,19998,587,133,720,0.993195,0.970647,46,0,1.000000,14,0,1.000000,445,2,0.995526
221,0.124270,63.120000,1.069221,0.000000,0.000000,0.779680,0.001720,0.779680,0.950400,1,19449,19492,43,14,435,19492,25000,19377,20448,1071,115,1186,0.994100,0.947623,42,1,0.976744,14,0,1.000000,433,2,0.995402
222,0.124992,65.080000,1.020620,0.000000,0.000000,0.782480,0.001320,0.782480,0.952120,1,19529,19562,33,8,449,19562,25000,19457,20138,681,105,786,0.994632,0.966183,32,1,0.969697,7,1,0.875000,446,3,0.993318
223,0.128617,62.390000,1.092333,0.000000,0.000000,0.795760,0.001640,0.795760,0.933960,1,19853,19894,41,9,446,19894,25000,19787,20304,517,107,624,0.994621,0.974537,41,0,1.000000,9,0,1.000000,443,3,0.993274
224,0.129866,61.780000,1.126157,0.000000,0.000000,0.785400,0.001440,0.785400,0.947520,1,19599,19635,36,9,396,19635,25000,19516,20390,874,119,993,0.993939,0.957136,36,0,1.000000,9,0,1.000000,393,3,0.992424
225,0.139705,63.770000,1.047928,0.000000,0.000000,0.802760,0.001400,0.802760,0.933600,1,20034,20069,35,2,497,20069,25000,19923,20532,609,146,755,0.992725,0.970339,35,0,1.000000,2,0,1.000000,497,0,1.000000
226,0.125490,62.620000,1.085563,0.000000,0.000000,0.810760,0.001040,0.810760,0.952280,1,20243,20269,26,6,484,20269,25000,20184,20590,406,85,491,0.995806,0.980282,25,1,0.961538,6,0,1.000000,480,4,0.991736
227,0.126089,64.150000,1.054821,0.000000,0.000000,0.799360,0.002080,0.799360,0.950880,1,19932,19984,52,17,468,19984,25000,19866,20520,654,118,772,0.994095,0.968129,52,0,1.000000,17,0,1.000000,465,3,0.993590
228,0.135824,61.960000,1.088984,0.000000,0.000000,0.796280,0.001600,0.796280,0.940560,1,19867,19907,40,10,450,19907,25000,19783,20448,665,124,789,0.993771,0.967478,38,2,0.950000,10,0,1.000000,446,4,0.991111
229,0.128016,63.490000,1.058225,0.000000,0.000000,0.768600,0.001320,0.768600,0.945560,1,19182,19215,33,11,404,19215,25000,19090,19964,874,125,999,0.993495,0.956221,32,1,0.969697,11,0,1.000000,403,1,0.997525
230,0.118874,62.730000,1.075041,0.000000,0.000000,0.788360,0.001680,0.788360,0.957600,1,19667,19709,42,7,429,19709,25000,19603,20196,593,106,699,0.994622,0.970638,41,1,0.976190,7,0,1.000000,428,1,0.997669
